Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
response to drug (GO:0042493)	2/354	0.274108343691021882904124140623025596141815185546875	0.53954659378597735752691733068786561489105224609375	0.407420220002685129490060944590368308126926422119140625	0.7615212082176352481610592803917825222015380859375	-1.3894584647511852	0.8573321838265686	RAD54L;ATR
lung development (GO:0030324)	1/82	0.21229351663783913028993310945224948227405548095703125	0.461681330537666301250254718979704193770885467529296875	0.278305884224282651384640985270380042493343353271484375	0.61016113912586622536338154532131738960742950439453125	-1.1066200529416919	0.8552849343764665	EP300
negative regulation of inflammatory response (GO:0050728)	1/89	0.22821257999698418839074065544991753995418548583984375	0.487134504531821110884237668869900517165660858154296875	0.297948069665283143958589562316774390637874603271484375	0.64449194748452953707129609028925187885761260986328125	-1.1857090587320551	0.8527797454534881	PSMB4
positive regulation of cell development (GO:0010720)	2/358	0.278419229337097673404599618152133189141750335693359375	0.54406076457418361957962815722567029297351837158203125	0.412910608150708124952643629512749612331390380859375	0.76968820735926934961668166579329408705234527587890625	-1.3881836326480659	0.844979518378867	XRCC2;LIG4
cellular response to light stimulus (GO:0071482)	2/85	0.2191551013565985195352681103031500242650508880615234375	0.472790605326635249294753293725079856812953948974609375	0.2867891870108050245136155353975482285022735595703125	0.6253704913524023023541076327092014253139495849609375	-1.1239516546956874	0.8419552005199076	INO80;ATR
negative regulation of mRNA processing (GO:0050686)	1/17	0.04819149226484455150743002604940556921064853668212890625	0.180494987232681702860048744696541689336299896240234375	0.068138460594610095188983223124523647129535675048828125	0.2763533137043834297941202748916111886501312255859375	-0.4876512812678502	0.834884484603487	BARD1
negative regulation of B cell proliferation (GO:0030889)	1/15	0.04264257641512296526098424465089919976890087127685546875	0.1699401198021402714655181398484273813664913177490234375	0.06079867442465823612618436300181201659142971038818359375	0.26162833834866228155391354448511265218257904052734375	-0.4708998919545079	0.8345801827430442	ATM
female gonad development (GO:0008585)	1/16	0.04542099676123105556069248223138856701552867889404296875	0.176661472979980416209144777894834987819194793701171875	0.0644756371087192581281755110467202030122280120849609375	0.267888562673982588702159546301118098199367523193359375	-0.47996586190280077	0.8320304016132327	BRCA2
histone deubiquitination (GO:0016578)	2/17	0.04819149226484455150743002604940556921064853668212890625	0.180494987232681702860048744696541689336299896240234375	0.068138460594610095188983223124523647129535675048828125	0.2763533137043834297941202748916111886501312255859375	-0.48548045984159727	0.8311679248460486	TRRAP;BRCC3
regulation of histone modification (GO:0031056)	1/97	0.246018877582797557135307897624443285167217254638671875	0.50902627100890851519210400510928593575954437255859375	0.31975385842334003161369082590681500732898712158203125	0.6718983674402132511005447668139822781085968017578125	-1.2213399170825452	0.8247166805324513	UBE2N
DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/15	0.04264257641512296526098424465089919976890087127685546875	0.1699401198021402714655181398484273813664913177490234375	0.06079867442465823612618436300181201659142971038818359375	0.26162833834866228155391354448511265218257904052734375	-0.465222044438962	0.8245172816932194	BRCA2
cytokinesis (GO:0000910)	1/79	0.205372685085734474341734312474727630615234375	0.45271526494375802229797045583836734294891357421875	0.269723499478276729224290875208680517971515655517578125	0.602779864856148872576113717514090240001678466796875	-1.0381210091885762	0.8227024965351175	BRCA2
protein deubiquitination (GO:0016579)	2/80	0.207686242856245872889786596715566702187061309814453125	0.456571115409518724082005292075336910784244537353515625	0.272595373361201709361267830900033004581928253173828125	0.60585070617915437463096850478905253112316131591796875	-1.037416461798714	0.8133457174623586	TRRAP;BRCC3
positive regulation of binding (GO:0051099)	2/93	0.2371667863803177400683352971100248396396636962890625	0.498358260212148185264169342190143652260303497314453125	0.308935430401198585226296700056991539895534515380859375	0.65944264695137111420564224317786283791065216064453125	-1.1666702241353304	0.8125112172306134	EP300;IGF1
muscle tissue development (GO:0060537)	1/97	0.246018877582797557135307897624443285167217254638671875	0.50902627100890851519210400510928593575954437255859375	0.31975385842334003161369082590681500732898712158203125	0.6718983674402132511005447668139822781085968017578125	-1.19700678730288	0.8082855971475835	EP300
oocyte maturation (GO:0001556)	1/17	0.04819149226484455150743002604940556921064853668212890625	0.180494987232681702860048744696541689336299896240234375	0.068138460594610095188983223124523647129535675048828125	0.2763533137043834297941202748916111886501312255859375	-0.46962412585453345	0.8040210521995288	BRCA2
regulation of B cell activation (GO:0050864)	1/92	0.2349378530688962796180163650205940939486026763916015625	0.496252540816545961721573121394612826406955718994140625	0.30620452813874987629816359913093037903308868408203125	0.65944264695137111420564224317786283791065216064453125	-1.125873395565429	0.78886608018696	ATM
regulation of chromatin modification (GO:1903308)	1/102	0.25694213422488132447796260748873464763164520263671875	0.5222768507234396562211031778133474290370941162109375	0.333043214307876478397218988902750425040721893310546875	0.68732642952824518634002970429719425737857818603515625	-1.2045500610205024	0.782424485695607	UBE2N
chromosome segregation (GO:0007059)	3/89	0.22821257999698418839074065544991753995418548583984375	0.487134504531821110884237668869900517165660858154296875	0.297948069665283143958589562316774390637874603271484375	0.64449194748452953707129609028925187885761260986328125	-1.0854784567951268	0.7806923926775664	RAD21;INO80;SMC1A
cellular response to hypoxia (GO:0071456)	1/99	0.250406988084360182522658533343928866088390350341796875	0.514160541523470460134603854385204613208770751953125	0.325100521283699095409502888287534005939960479736328125	0.67785134463534169046994293239549733698368072509765625	-1.1429883013942599	0.7603383631887	EP300
negative regulation of lymphocyte activation (GO:0051250)	1/102	0.25694213422488132447796260748873464763164520263671875	0.5222768507234396562211031778133474290370941162109375	0.333043214307876478397218988902750425040721893310546875	0.68732642952824518634002970429719425737857818603515625	-1.1696473237315328	0.759753152094449	ATM
gamete generation (GO:0007276)	5/390	0.3128262942724584494413875290774740278720855712890625	0.5853463813690014116986048975377343595027923583984375	0.45592432448134811995288373509538359940052032470703125	0.82339807393242470112681985483504831790924072265625	-1.4165603166634892	0.7586410053632311	FANCL;SPO11;MCM9;H2AFX;BRCA2
hemopoiesis (GO:0030097)	1/95	0.241605524552409800520536009571515023708343505859375	0.5063701278831593821649903475190512835979461669921875	0.31436560068229990605459533981047570705413818359375	0.66926781829468584561482202843762934207916259765625	-1.1117642208195282	0.7565415429983138	BRCA2
T cell receptor signaling pathway (GO:0050852)	1/99	0.250406988084360182522658533343928866088390350341796875	0.514160541523470460134603854385204613208770751953125	0.325100521283699095409502888287534005939960479736328125	0.67785134463534169046994293239549733698368072509765625	-1.1346031999469086	0.7547604283123122	UBE2N
regulation of chromatin organization (GO:1902275)	1/107	0.2677098303948060031842715034144930541515350341796875	0.5374125379389529388873825155314989387989044189453125	0.3460774949783271825509700647671706974506378173828125	0.69990377412472160045808777795173227787017822265625	-1.2131713102450163	0.7533663449024142	UBE2N
T cell differentiation (GO:0030217)	1/97	0.246018877582797557135307897624443285167217254638671875	0.50902627100890851519210400510928593575954437255859375	0.31975385842334003161369082590681500732898712158203125	0.6718983674402132511005447668139822781085968017578125	-1.1145014537730182	0.752573404462104	LIG4
cellular response to decreased oxygen levels (GO:0036294)	1/101	0.254769997916980350805005173242534510791301727294921875	0.520477091704134142702287135762162506580352783203125	0.33040590458824559139117127415374852716922760009765625	0.68538045336382236172312332200817763805389404296875	-1.1489384910346863	0.7502676392534285	EP300
leukocyte activation (GO:0045321)	2/373	0.29457177624693120510102062326041050255298614501953125	0.568213389237776755891218272154219448566436767578125	0.4332813518735234570300463019520975649356842041015625	0.79484039379972892813697171732201240956783294677734375	-1.3178145139118174	0.7449055200746876	RNF168;LIG4
nucleosome assembly (GO:0006334)	1/97	0.246018877582797557135307897624443285167217254638671875	0.50902627100890851519210400510928593575954437255859375	0.31975385842334003161369082590681500732898712158203125	0.6718983674402132511005447668139822781085968017578125	-1.0985804415058118	0.7418226509625444	H2AFX
phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	1/15	0.04264257641512296526098424465089919976890087127685546875	0.1699401198021402714655181398484273813664913177490234375	0.06079867442465823612618436300181201659142971038818359375	0.26162833834866228155391354448511265218257904052734375	-0.4178902467269346	0.7406307039747501	ATM
toll-like receptor 4 signaling pathway (GO:0034142)	1/97	0.246018877582797557135307897624443285167217254638671875	0.50902627100890851519210400510928593575954437255859375	0.31975385842334003161369082590681500732898712158203125	0.6718983674402132511005447668139822781085968017578125	-1.095307255700515	0.7396124137514668	UBE2N
DNA conformation change (GO:0071103)	2/99	0.250406988084360182522658533343928866088390350341796875	0.514160541523470460134603854385204613208770751953125	0.325100521283699095409502888287534005939960479736328125	0.67785134463534169046994293239549733698368072509765625	-1.1088361821728296	0.7376196998423018	INO80;RAD54B
protein modification by small protein removal (GO:0070646)	2/93	0.2371667863803177400683352971100248396396636962890625	0.498358260212148185264169342190143652260303497314453125	0.308935430401198585226296700056991539895534515380859375	0.65944264695137111420564224317786283791065216064453125	-1.0512530574872174	0.7321305401356188	TRRAP;BRCC3
negative regulation of immune response (GO:0050777)	1/103	0.259108048199668983269106092848232947289943695068359375	0.525359426048952915522249895730055868625640869140625	0.335670321275801430971341687836684286594390869140625	0.68923170028457703129021183485747314989566802978515625	-1.1297829001070316	0.7272103301788049	PSMB4
negative regulation of intracellular transport (GO:0032387)	1/104	0.261267757352403151571706985123455524444580078125	0.5284140392452354451080509534222073853015899658203125	0.33828726431035283095383192630833946168422698974609375	0.6910969616845339391630886893835850059986114501953125	-1.1365747979778076	0.7249928053522868	BARD1
cellular response to oxygen levels (GO:0071453)	1/109	0.271973840591604953953464018923114053905010223388671875	0.53954659378597735752691733068786561489105224609375	0.35122086634181448605573905297205783426761627197265625	0.70157452066797010292731329172966070473194122314453125	-1.173274376207449	0.7239409516007479	EP300
regulation of type I interferon production (GO:0032479)	1/108	0.2698448944861120413207800083910115063190460205078125	0.537695861180454759420399568625725805759429931640625	0.348654166838396506467034896559198386967182159423828125	0.69990377412472160045808777795173227787017822265625	-1.1513021328030315	0.7143394455044739	EP300
negative regulation of epithelial cell proliferation (GO:0050680)	1/110	0.27409668596516123528772368445061147212982177734375	0.53954659378597735752691733068786561489105224609375	0.353777631406137549330281899528927169740200042724609375	0.70230865356904581542352161704911850392818450927734375	-1.1515357741284076	0.7105276660175054	BRCA2
pattern specification process (GO:0007389)	3/385	0.307465105630277790726978537350078113377094268798828125	0.5811665197544269023666174689424224197864532470703125	0.44931566656877997001373614693875424563884735107421875	0.82053357619445377313383005457581020891666412353515625	-1.3022755857564376	0.7067683418665925	EP300;ATM;PALB2
histone acetylation (GO:0016573)	3/101	0.254769997916980350805005173242534510791301727294921875	0.520477091704134142702287135762162506580352783203125	0.33040590458824559139117127415374852716922760009765625	0.68538045336382236172312332200817763805389404296875	-1.0618580673480342	0.6934033036824825	TRRAP;EP300;BRCA2
hematopoietic progenitor cell differentiation (GO:0002244)	2/106	0.26556863108228323522297387171420268714427947998046875	0.5344403545909630626198350000777281820774078369140625	0.343490812766567510383453054600977338850498199462890625	0.6982011746938521223881934929522685706615447998046875	-1.0993745931688559	0.6887968209982421	PPP4R2;LIG4
negative regulation of DNA-dependent DNA replication (GO:2000104)	3/14	0.039856208964115964754615362153344904072582721710205078125	0.1673276667948855600531743448300403542816638946533203125	0.057107518957018398031433292771907872520387172698974609375	0.25464053141734155349951151947607286274433135986328125	-0.38511344138934944	0.6885063159031335	STAG2;SMC1A;BRCA2
oocyte development (GO:0048599)	1/13	0.037061872073819453199394757803020183928310871124267578125	0.161199217783440540419093167656683363020420074462890625	0.0534021169271603757255917344082263298332691192626953125	0.25117623601205085748233614140190184116363525390625	-0.3760955340635909	0.686417337905146	ATM
centrosome duplication (GO:0051298)	1/14	0.039856208964115964754615362153344904072582721710205078125	0.1673276667948855600531743448300403542816638946533203125	0.057107518957018398031433292771907872520387172698974609375	0.25464053141734155349951151947607286274433135986328125	-0.3803526868762986	0.6799950327371274	BRCA2
gonad development (GO:0008406)	1/112	0.278324143130685708324989491302403621375560760498046875	0.54406076457418361957962815722567029297351837158203125	0.35886150905794489407441005823784507811069488525390625	0.7080950264094572066397859089192934334278106689453125	-1.109662980444548	0.6754455741494861	BRCA2
internal peptidyl-lysine acetylation (GO:0018393)	3/106	0.26556863108228323522297387171420268714427947998046875	0.5344403545909630626198350000777281820774078369140625	0.343490812766567510383453054600977338850498199462890625	0.6982011746938521223881934929522685706615447998046875	-1.0705711185826876	0.6707504318494172	TRRAP;EP300;BRCA2
peptidyl-lysine acetylation (GO:0018394)	3/108	0.2698448944861120413207800083910115063190460205078125	0.537695861180454759420399568625725805759429931640625	0.348654166838396506467034896559198386967182159423828125	0.69990377412472160045808777795173227787017822265625	-1.0786331147558417	0.6692510672428962	TRRAP;EP300;BRCA2
negative regulation of protein modification process (GO:0031400)	6/407	0.330990570903465564089884765053284354507923126220703125	0.60882381075201907894012265387573279440402984619140625	0.478061339312386479605265776626765727996826171875	0.8575424024472741990621216245926916599273681640625	-1.3371969171156757	0.663552361779094	PSMA5;PSMC5;PSMB4;PSMB5;UBE2C;PSMC4
negative regulation of leukocyte activation (GO:0002695)	1/120	0.294993354116027506339747787933447398245334625244140625	0.568213389237776755891218272154219448566436767578125	0.378807124247663884464287775699631310999393463134765625	0.73844569522014469331594455070444382727146148681640625	-1.1731312322391845	0.663122102118132	ATM
negative regulation of protein transport (GO:0051224)	1/122	0.29910117725336060612306710027041845023632049560546875	0.57069068961785074378667559358291327953338623046875	0.383697528186848157982780094243935309350490570068359375	0.74083842554453493978172673450899310410022735595703125	-1.1747566040933122	0.6589302780707327	BARD1
central nervous system development (GO:0007417)	1/108	0.2698448944861120413207800083910115063190460205078125	0.537695861180454759420399568625725805759429931640625	0.348654166838396506467034896559198386967182159423828125	0.69990377412472160045808777795173227787017822265625	-1.0592215294731928	0.6572069124792721	LIG4
positive regulation of multi-organism process (GO:0043902)	2/123	0.30114625882999102035597616122686304152011871337890625	0.57324076092579467900378631384228356182575225830078125	0.386128530399491243230158943333663046360015869140625	0.743757097840924696896536261192522943019866943359375	-1.1809884484488207	0.6571604013892649	EP300;GTF2H2
internal protein amino acid acetylation (GO:0006475)	3/111	0.276213447756671615085366511266329325735569000244140625	0.54237058066783327969773154109134338796138763427734375	0.356324499768521263387555109147797338664531707763671875	0.70480811812404320360059273298247717320919036865234375	-1.0697663636403456	0.6544892477433215	TRRAP;EP300;BRCA2
negative regulation of defense response (GO:0031348)	1/120	0.294993354116027506339747787933447398245334625244140625	0.568213389237776755891218272154219448566436767578125	0.378807124247663884464287775699631310999393463134765625	0.73844569522014469331594455070444382727146148681640625	-1.1480100332111594	0.6489221372298086	PSMB4
positive regulation of cell division (GO:0051781)	2/120	0.294993354116027506339747787933447398245334625244140625	0.568213389237776755891218272154219448566436767578125	0.378807124247663884464287775699631310999393463134765625	0.73844569522014469331594455070444382727146148681640625	-1.1284582290786203	0.6378703187288007	UBE2C;IGF1
circadian rhythm (GO:0007623)	1/127	0.3092681046689633728163926207344047725200653076171875	0.581855573667886982747177171404473483562469482421875	0.39575871180335198129540685840765945613384246826171875	0.75511508926630133142765544107533060014247894287109375	-1.1691168303999395	0.6331153646913842	EP300
germ cell development (GO:0007281)	2/121	0.29705021454012914272624357181484811007976531982421875	0.57069068961785074378667559358291327953338623046875	0.381257071501333866248018011901876889169216156005859375	0.74083842554453493978172673450899310410022735595703125	-1.1206692521336412	0.6285922542258676	SPO11;ATM
toll-like receptor signaling pathway (GO:0002224)	1/122	0.29910117725336060612306710027041845023632049560546875	0.57069068961785074378667559358291327953338623046875	0.383697528186848157982780094243935309350490570068359375	0.74083842554453493978172673450899310410022735595703125	-1.1186249069107064	0.6274455648082238	UBE2N
cell maturation (GO:0048469)	1/118	0.2908618733529799715853414454613812267780303955078125	0.56700543504231515345992420407128520309925079345703125	0.3738786129732825092020220836275257170200347900390625	0.7359313817405974678109714659512974321842193603515625	-1.1003131488405826	0.6243027050466488	BRCA2
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/14	0.039856208964115964754615362153344904072582721710205078125	0.1673276667948855600531743448300403542816638946533203125	0.057107518957018398031433292771907872520387172698974609375	0.25464053141734155349951151947607286274433135986328125	-0.3491744243127598	0.6242544940105652	BRCA2
phosphatidylinositol metabolic process (GO:0046488)	1/125	0.305218844874092287700051429055747576057910919189453125	0.5796292147961048524251737035228870809078216552734375	0.390962315133665916366823012140230275690555572509765625	0.75127912813096375810317795185255818068981170654296875	-1.1422149610900734	0.6229259637065919	ATM
nucleosome organization (GO:0034728)	1/120	0.294993354116027506339747787933447398245334625244140625	0.568213389237776755891218272154219448566436767578125	0.378807124247663884464287775699631310999393463134765625	0.73844569522014469331594455070444382727146148681640625	-1.097918668277705	0.6206075801710581	H2AFX
antigen receptor-mediated signaling pathway (GO:0050851)	1/127	0.3092681046689633728163926207344047725200653076171875	0.581855573667886982747177171404473483562469482421875	0.39575871180335198129540685840765945613384246826171875	0.75511508926630133142765544107533060014247894287109375	-1.1334321283137885	0.6137909203007852	UBE2N
positive regulation of protein catabolic process (GO:0045732)	1/130	0.315298544611773479129368524809251539409160614013671875	0.58773392302056393088349750541965477168560028076171875	0.402883824804507906236494818585924804210662841796875	0.7615212082176352481610592803917825222015380859375	-1.151946081960391	0.6122373926529181	BARD1
cellular response to biotic stimulus (GO:0071216)	2/132	0.319290061575223604872775240437476895749568939208984375	0.591088466394407152648682313156314194202423095703125	0.407587989070749168174501164685352705419063568115234375	0.7615212082176352481610592803917825222015380859375	-1.1565818614258332	0.6081186951422898	MUS81;EME1
protein acetylation (GO:0006473)	3/122	0.29910117725336060612306710027041845023632049560546875	0.57069068961785074378667559358291327953338623046875	0.383697528186848157982780094243935309350490570068359375	0.74083842554453493978172673450899310410022735595703125	-1.0761951248223687	0.603646364180169	TRRAP;EP300;BRCA2
Notch signaling pathway (GO:0007219)	1/131	0.31729716990318179714591906304121948778629302978515625	0.588746354246958869538275394006632268428802490234375	0.405240474721096199939296411685063503682613372802734375	0.7615212082176352481610592803917825222015380859375	-1.1365186644278846	0.6020819299500458	EP300
negative regulation of cell activation (GO:0050866)	1/135	0.325234496088958824344672393635846674442291259765625	0.6007185098994696215157773622195236384868621826171875	0.41457606562755489054694635342457331717014312744140625	0.77101617722457904680055662538507021963596343994140625	-1.1732689456671763	0.5979316726850333	ATM
tissue homeostasis (GO:0001894)	1/129	0.31329416950899580118772291825735010206699371337890625	0.5853463813690014116986048975377343595027923583984375	0.4005180043932032862841197129455395042896270751953125	0.7606081351035245408098717234679497778415679931640625	-1.1072929823748798	0.593012419943488	BARD1
regulation of exit from mitosis (GO:0007096)	1/13	0.037061872073819453199394757803020183928310871124267578125	0.161199217783440540419093167656683363020420074462890625	0.0534021169271603757255917344082263298332691192626953125	0.25117623601205085748233614140190184116363525390625	-0.32412318012842695	0.5915618514616209	UBE2C
regulation of protein binding (GO:0043393)	2/128	0.31128402829336199175713773001916706562042236328125	0.584289510184059945885337583604268729686737060546875	0.398142978435947758608648427980369888246059417724609375	0.75787686954042754461369213458965532481670379638671875	-1.0965116405038569	0.5892200503490929	EP300;ATR
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	1/126	0.307246382323580646822591688760439865291118621826171875	0.5811665197544269023666174689424224197864532470703125	0.393365169178170714925357742686173878610134124755859375	0.75410526508327035966061657745740376412868499755859375	-1.0798414393507252	0.5860493369576892	UBE2N
negative regulation of response to wounding (GO:1903035)	1/138	0.331127906960307083483741052987170405685901641845703125	0.60882381075201907894012265387573279440402984619140625	0.421483165922702018857393113648868165910243988037109375	0.78206394777859156164367959718219935894012451171875	-1.1680059939440068	0.5795953654495593	PSMB4
cell division (GO:0051301)	2/131	0.31729716990318179714591906304121948778629302978515625	0.588746354246958869538275394006632268428802490234375	0.405240474721096199939296411685063503682613372802734375	0.7615212082176352481610592803917825222015380859375	-1.0709854029444603	0.5673650407472424	CINP;LIG4
histone H2A ubiquitination (GO:0033522)	1/15	0.04264257641512296526098424465089919976890087127685546875	0.1699401198021402714655181398484273813664913177490234375	0.06079867442465823612618436300181201659142971038818359375	0.26162833834866228155391354448511265218257904052734375	-0.3152264107387826	0.5586786490603455	RNF168
response to toxic substance (GO:0009636)	1/142	0.338907161339241869146832186743267811834812164306640625	0.61751327370145647766008778489776886999607086181640625	0.43056826109798151946961297653615474700927734375	0.79165846188242505743204446844174526631832122802734375	-1.1445180514283133	0.5517203229084865	XPA
pattern recognition receptor signaling pathway (GO:0002221)	1/142	0.338907161339241869146832186743267811834812164306640625	0.61751327370145647766008778489776886999607086181640625	0.43056826109798151946961297653615474700927734375	0.79165846188242505743204446844174526631832122802734375	-1.1370285571879313	0.5481099768981565	UBE2N
histone mRNA catabolic process (GO:0071044)	1/14	0.039856208964115964754615362153344904072582721710205078125	0.1673276667948855600531743448300403542816638946533203125	0.057107518957018398031433292771907872520387172698974609375	0.25464053141734155349951151947607286274433135986328125	-0.305278812846821	0.54577786222722	ATM
innate immune response-activating signal transduction (GO:0002758)	1/144	0.342763375626318589350915999602875672280788421630859375	0.62313611434088034268796718606608919799327850341796875	0.43505811333544219809965625245240516960620880126953125	0.79629414861622793697648603483685292303562164306640625	-1.13131503177637	0.5351010385034777	UBE2N
cell cycle G2/M phase transition (GO:0044839)	2/139	0.33308111314148536319379445558297447860240936279296875	0.60964393785398562908284247896517626941204071044921875	0.42376769753963217102210592202027328312397003173828125	0.782712482441923373954750786651857197284698486328125	-1.0676122211875394	0.5283401502643296	WEE1;EP300
G2/M transition of mitotic cell cycle (GO:0000086)	2/139	0.33308111314148536319379445558297447860240936279296875	0.60964393785398562908284247896517626941204071044921875	0.42376769753963217102210592202027328312397003173828125	0.782712482441923373954750786651857197284698486328125	-1.065084062066788	0.527089014371314	WEE1;EP300
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)	1/14	0.039856208964115964754615362153344904072582721710205078125	0.1673276667948855600531743448300403542816638946533203125	0.057107518957018398031433292771907872520387172698974609375	0.25464053141734155349951151947607286274433135986328125	-0.2917048061279768	0.5215102352019996	RAD51B
regulation of viral process (GO:0050792)	2/152	0.3579683942760574222319291948224417865276336669921875	0.64786673594928512187607339001260697841644287109375	0.45267241422096926584117682068608701229095458984375	0.8229482766399194293427399315987713634967803955078125	-1.170044384280564	0.5078814679654123	EP300;GTF2H2
positive regulation of cell cycle G2/M phase transition (GO:1902751)	1/14	0.039856208964115964754615362153344904072582721710205078125	0.1673276667948855600531743448300403542816638946533203125	0.057107518957018398031433292771907872520387172698974609375	0.25464053141734155349951151947607286274433135986328125	-0.2765479254195111	0.49441274398091656	RAD51B
activation of innate immune response (GO:0002218)	1/151	0.35608684041457661084706387555343098938465118408203125	0.64590639886859302354338296936475671827793121337890625	0.450500479353951377436970915368874557316303253173828125	0.8208443418859159290690286070457659661769866943359375	-1.1260445315337104	0.4921948294188168	UBE2N
developmental maturation (GO:0021700)	1/154	0.36171530683287678176185409029130823910236358642578125	0.6502837405062162901003830484114587306976318359375	0.456991020019355598247301486480864696204662322998046875	0.82339807393242470112681985483504831790924072265625	-1.1246147875731536	0.4839740236064228	BRCA2
peptidyl-lysine modification (GO:0018205)	3/153	0.35984454466972237707267368023167364299297332763671875	0.64980856392367269958043607402942143380641937255859375	0.454835917047850590844149110125727020204067230224609375	0.82339807393242470112681985483504831790924072265625	-1.1153522199816757	0.4808032204113326	TRRAP;EP300;BRCA2
protein acylation (GO:0043543)	3/154	0.36171530683287678176185409029130823910236358642578125	0.6502837405062162901003830484114587306976318359375	0.456991020019355598247301486480864696204662322998046875	0.82339807393242470112681985483504831790924072265625	-1.092773758292292	0.47027134849747926	TRRAP;EP300;BRCA2
negative regulation of cellular component organization (GO:0051129)	3/474	0.401103978526789306524591438574134372174739837646484375	0.70618520576285603862487505466560833156108856201171875	0.5598891811354300696024210992618463933467864990234375	0.95964056681898923795159817018429748713970184326171875	-1.3030077290163928	0.45328739020480996	UBE2C;ATM;IGF1
developmental growth (GO:0048589)	2/163	0.378312189830356693232005227400804869830608367919921875	0.67861321856487488712872391261043958365917205810546875	0.47601419657706423027576647655223496258258819580078125	0.855767744512988759453264719923026859760284423828125	-1.1418981849409282	0.4427184341177462	ALKBH1;IGF1
response to estrogen (GO:0043627)	1/166	0.38374966164220847275601045112125575542449951171875	0.68684397404545716181445413894834928214550018310546875	0.482208602205270675522541523605468682944774627685546875	0.86306805129217700756072417789255268871784210205078125	-1.1630022193559801	0.4368796025706274	EP300
regulation of lymphocyte proliferation (GO:0050670)	2/170	0.390926978083766363258888532072887755930423736572265625	0.696607764911381099892651036498136818408966064453125	0.490356051355232469557421381978201679885387420654296875	0.87378424129159271149802634681691415607929229736328125	-1.200222145880692	0.43391964210437134	ATM;IGF1
multicellular organismal reproductive process (GO:0048609)	5/491	0.4183941286442418583391145148198120296001434326171875	0.7239923533214691619974701097817160189151763916015625	0.5791951497960210470949959926656447350978851318359375	0.98232468801882821818338697994477115571498870849609375	-1.3404901268587972	0.4329440592580989	SPO11;FANCL;MCM9;H2AFX;BRCA2
regulation of mononuclear cell proliferation (GO:0032944)	2/171	0.39270843223075779793163064823602326214313507080078125	0.6982442234608419173724769279942847788333892822265625	0.492373159362347934120407444424927234649658203125	0.87545029873437252287970977704389952123165130615234375	-1.2009709722490571	0.43137237646173254	ATM;IGF1
regulation of leukocyte proliferation (GO:0070663)	2/176	0.4015391775660244189083414312335662543773651123046875	0.70618520576285603862487505466560833156108856201171875	0.50234167447602284806151828888687305152416229248046875	0.88461445689166018357951770667568780481815338134765625	-1.191414461349305	0.4144665759158375	ATM;IGF1
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	1/168	0.387348649027406455314093136621522717177867889404296875	0.69175509285468395059837121152668260037899017333984375	0.48629819069977442413943435894907452166080474853515625	0.8684663052452925580126930071855895221233367919921875	-1.1158909606335106	0.41123181709450407	UBE2N
lymphoid progenitor cell differentiation (GO:0002320)	1/12	0.034259543352174716412950061794617795385420322418212890625	0.1557076998421873248457103500186349265277385711669921875	0.04968241434947247292530647655439679510891437530517578125	0.2435943830831710787965249664921429939568042755126953125	-0.22106045560315424	0.41112265317847485	LIG4
regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)	2/174	0.3980221268310988325112020902452059090137481689453125	0.704594968504067775683097352157346904277801513671875	0.498377554245032994284514415994635783135890960693359375	0.8822482306000694052272592671215534210205078125	-1.1617059569482473	0.4067506090508325	EP300;GTF2H2
regulation of nucleocytoplasmic transport (GO:0046822)	2/178	0.40503603222502138070382216028519906103610992431640625	0.706194288944056669521387448185123503208160400390625	0.50627502291821835367358062285347841680049896240234375	0.88461445689166018357951770667568780481815338134765625	-1.1674239536665783	0.4061057965212495	BARD1;IGF1
lymphocyte differentiation (GO:0030098)	1/172	0.39448476542356736285199758640374056994915008544921875	0.699864419358916745039778106729499995708465576171875	0.494382425910378398015154743916355073451995849609375	0.87709513719626353012159825084381736814975738525390625	-1.0989071454298258	0.39216550872701134	LIG4
hematopoietic or lymphoid organ development (GO:0048534)	1/175	0.399783183853196055768108863048837520182132720947265625	0.70616723960095117984536727817612700164318084716796875	0.5003634755659678301498161090421490371227264404296875	0.88382980727700422018955350722535513341426849365234375	-1.1005764683372585	0.3828940600505358	BRCA2
glycerophospholipid biosynthetic process (GO:0046474)	1/178	0.40503603222502138070382216028519906103610992431640625	0.706194288944056669521387448185123503208160400390625	0.50627502291821835367358062285347841680049896240234375	0.88461445689166018357951770667568780481815338134765625	-1.0750253175173976	0.37396355580999113	ATM
mRNA splicing, via spliceosome (GO:0000398)	2/177	0.4032901222525058226864302923786453902721405029296875	0.706194175113154187783948145806789398193359375	0.504312180459188130754455414717085659503936767578125	0.88461445689166018357951770667568780481815338134765625	-1.074759349724022	0.37387120819441694	SF3B3;SMC1A
