Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
multicellular organismal response to stress (GO:0033555)	1/66	0.060898779089647588069755812512084958143532276153564453125	0.1244685572621744562571421965913032181560993194580078125	0.0812040156523821388123707265549455769360065460205078125	0.169588307943285110379605384878232143819332122802734375	-1.048740839642398	2.1852635392986723	BCL2
negative regulation of ossification (GO:0030279)	1/65	0.060002870112805632707431158223698730580508708953857421875	0.12299708565645495195184366821194998919963836669921875	0.0800391806241298464641431564814411103725433349609375	0.168010171940741026563870263998978771269321441650390625	-1.0426587367230349	2.184990036816779	BCL2
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/75	0.0689256381142529794825435374150401912629604339599609375	0.12813569426027349162922064351732842624187469482421875	0.09162503150746452440511546910784090869128704071044921875	0.172630450198699991748441107120015658438205718994140625	-1.0602798288409976	2.1785203477417	UBB
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	1/73	0.067147528872427975077386008706525899469852447509765625	0.12651246005883332035324428943567909300327301025390625	0.08931894316516608700595725167659111320972442626953125	0.1719943285742454308628879289244650863111019134521484375	-1.0535304346678063	2.1780840727781876	UBB
toll-like receptor TLR6:TLR2 signaling pathway (GO:0038124)	1/71	0.065366202951918916941309589674347080290317535400390625	0.12585280045447877483866250258870422840118408203125	0.08700732638793633177964892411182518117129802703857421875	0.171661601113599238122020551600144244730472564697265625	-1.0435167875123095	2.162837040118334	UBB
toll-like receptor 9 signaling pathway (GO:0034162)	1/73	0.067147528872427975077386008706525899469852447509765625	0.12651246005883332035324428943567909300327301025390625	0.08931894316516608700595725167659111320972442626953125	0.1719943285742454308628879289244650863111019134521484375	-1.043462773216104	2.1572700437416272	UBB
negative regulation of chromosome organization (GO:2001251)	1/80	0.07335687423565211140452646532139624468982219696044921875	0.133062214595177585874097303531016223132610321044921875	0.09736614708678846541456408658632426522672176361083984375	0.1781647560567150290200544304752838797867298126220703125	-1.0689476060737175	2.156001561102056	USP44
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/79	0.0724722285001598576226200520977727137506008148193359375	0.1322665475760097797408576525413081981241703033447265625	0.09622067265447180328674647853404167108237743377685546875	0.176995395224936291622697126513230614364147186279296875	-1.0621857818262763	2.148733955127274	BCL2
regulation of histone modification (GO:0031056)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.1105257011627563	2.1482473177453842	CHEK1
MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	1/82	0.0751237682469065026769072801471338607370853424072265625	0.1336170839811390564921822488031466491520404815673828125	0.09965298376077191822020040490315295755863189697265625	0.1795294733215968274731011433686944656074047088623046875	-1.0649895986007194	2.1435867311220367	UBB
toll-like receptor TLR1:TLR2 signaling pathway (GO:0038123)	1/71	0.065366202951918916941309589674347080290317535400390625	0.12585280045447877483866250258870422840118408203125	0.08700732638793633177964892411182518117129802703857421875	0.171661601113599238122020551600144244730472564697265625	-1.0341302490474023	2.1433821033953753	UBB
toll-like receptor 2 signaling pathway (GO:0034134)	1/73	0.067147528872427975077386008706525899469852447509765625	0.12651246005883332035324428943567909300327301025390625	0.08931894316516608700595725167659111320972442626953125	0.1719943285742454308628879289244650863111019134521484375	-1.036020996699764	2.1418848072358347	UBB
centrosome organization (GO:0051297)	1/64	0.0591061514552530808952468532879720441997051239013671875	0.12259703224694927514715203642481355927884578704833984375	0.07887295097845627156463166329558589495718479156494140625	0.1675750539025560315042895354054053314030170440673828125	-1.0190302359807353	2.1387941202192966	CEP192
positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051437)	1/72	0.0662572683365496295504470936066354624927043914794921875	0.12585280045447877483866250258870422840118408203125	0.08816382660913037183636475901948870159685611724853515625	0.171661601113599238122020551600144244730472564697265625	-1.0317302533512263	2.1384077707828753	UBB
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/79	0.0724722285001598576226200520977727137506008148193359375	0.1322665475760097797408576525413081981241703033447265625	0.09622067265447180328674647853404167108237743377685546875	0.176995395224936291622697126513230614364147186279296875	-1.0569848569825522	2.1382128165458854	UBB
reactive oxygen species metabolic process (GO:0072593)	1/84	0.0768874701976500485312016053285333327949047088623046875	0.1348881388949548509881282143396674655377864837646484375	0.1019343477976195344592014180307160131633281707763671875	0.1813030766171400964825721757733845151960849761962890625	-1.0667460417735037	2.137022420689151	BCL2
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.1046402472371282	2.136862249758028	BCL2
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/76	0.06981348820106043906452697456188616342842578887939453125	0.12944198475475132692480428886483423411846160888671875	0.092776006406975142226656316779553890228271484375	0.1738617385481920074585815427781199105083942413330078125	-1.0371254224918776	2.1204262537179823	UBB
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/91	0.0830353681343424521177354336032294668257236480712890625	0.1405368579319742627919964661487028934061527252197265625	0.1098762027120790685241757955736829899251461029052734375	0.187783534708418742287250324807246215641498565673828125	-1.075426744341429	2.1102942965990974	UBB
cellular polysaccharide metabolic process (GO:0044264)	1/81	0.0742407205895840582865474743812228552997112274169921875	0.133062214595177585874097303531016223132610321044921875	0.0985102502772984001122580366427428089082241058349609375	0.1788536751787833389837345521300449036061763763427734375	-1.0460432047317567	2.109804792646063	UBB
microtubule organizing center organization (GO:0031023)	1/70	0.06447433201774301070319239670425304211676120758056640625	0.12585280045447877483866250258870422840118408203125	0.08584944094226043542761317439726553857326507568359375	0.171661601113599238122020551600144244730472564697265625	-1.0178290860146018	2.1095956232675386	CEP192
regulation of calcium ion transport into cytosol (GO:0010522)	1/72	0.0662572683365496295504470936066354624927043914794921875	0.12585280045447877483866250258870422840118408203125	0.08816382660913037183636475901948870159685611724853515625	0.171661601113599238122020551600144244730472564697265625	-1.0175867652806179	2.1090933790628257	BCL2
toll-like receptor 3 signaling pathway (GO:0034138)	1/80	0.07335687423565211140452646532139624468982219696044921875	0.133062214595177585874097303531016223132610321044921875	0.09736614708678846541456408658632426522672176361083984375	0.1781647560567150290200544304752838797867298126220703125	-1.0448269531349603	2.107351687997635	UBB
peptidyl-serine phosphorylation (GO:0018105)	1/84	0.0768874701976500485312016053285333327949047088623046875	0.1348881388949548509881282143396674655377864837646484375	0.1019343477976195344592014180307160131633281707763671875	0.1813030766171400964825721757733845151960849761962890625	-1.0500396164356378	2.103554281020938	BCL2
negative regulation of protein catabolic process (GO:0042177)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.0856034942361634	2.100036759334812	USP44
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	1/79	0.0724722285001598576226200520977727137506008148193359375	0.1322665475760097797408576525413081981241703033447265625	0.09622067265447180328674647853404167108237743377685546875	0.176995395224936291622697126513230614364147186279296875	-1.0361682915039556	2.0961022349147838	UBB
regulation of chromatin modification (GO:1903308)	1/102	0.092618040963947712018722313587204553186893463134765625	0.1488276106524125397267965809078305028378963470458984375	0.12222238126288480219994170283825951628386974334716796875	0.1973058764497840067431155830490752123296260833740234375	-1.0989829903374737	2.0935259107126973	CHEK1
adherens junction organization (GO:0034332)	1/69	0.06358165485492539570344661115086637437343597412109375	0.12585280045447877483866250258870422840118408203125	0.08469016871149366576521089200468850322067737579345703125	0.1715896461719828292036282846311223693192005157470703125	-1.0090029067674158	2.09130211076541	BCL2
cellular response to light stimulus (GO:0071482)	1/85	0.0777681258578924172741864140334655530750751495361328125	0.1348881388949548509881282143396674655377864837646484375	0.103072981434877475326317153303534723818302154541015625	0.1814811436347087136855549260872066952288150787353515625	-1.0427628999590743	2.088976766176298	CHEK1
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	1/87	0.07952704993509106257132401651688269339501857757568359375	0.13658331180498439749726458103395998477935791015625	0.1053461596312441905798351626799558289349079132080078125	0.1836099123816347933324522045950288884341716766357421875	-1.0479596017015742	2.0862994662530077	UBB
homeostasis of number of cells (GO:0048872)	1/96	0.08740295308196578683013200361529015935957431793212890625	0.1445049113698091414192958836792968213558197021484375	0.11550829531298688335194668752592406235635280609130859375	0.1927301102643093344557456703114439733326435089111328125	-1.0753952404157876	2.080289486610259	BCL2
stress-activated protein kinase signaling cascade (GO:0031098)	1/91	0.0830353681343424521177354336032294668257236480712890625	0.1405368579319742627919964661487028934061527252197265625	0.1098762027120790685241757955736829899251461029052734375	0.187783534708418742287250324807246215641498565673828125	-1.0593908840719877	2.078827360663461	UBB
anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)	1/82	0.0751237682469065026769072801471338607370853424072265625	0.1336170839811390564921822488031466491520404815673828125	0.09965298376077191822020040490315295755863189697265625	0.1795294733215968274731011433686944656074047088623046875	-1.0324829563720825	2.0781581043578035	UBB
spindle organization (GO:0007051)	1/74	0.06803698523396543851315954043457168154418468475341796875	0.1271600338998445101079681762712425552308559417724609375	0.09047267761154824394775886275965603999793529510498046875	0.172630450198699991748441107120015658438205718994140625	-1.0044612084687126	2.0715092661717875	CEP192
regulation of peptidyl-serine phosphorylation (GO:0033135)	1/98	0.089144462647566424795542161518824286758899688720703125	0.145588736894039560976210623266524635255336761474609375	0.11775169465133768220699295170561526902019977569580078125	0.1941236664181250903826736475821235217154026031494140625	-1.071719692554718	2.0651711630052865	BCL2
stress-activated MAPK cascade (GO:0051403)	1/89	0.08128279555093435859713935087711433880031108856201171875	0.1382400829442898271270934174026479013264179229736328125	0.107613895969944028951914560821023769676685333251953125	0.1848209171572257336624289791870978660881519317626953125	-1.0379409957375885	2.0538396266602397	UBB
regulation of chromatin organization (GO:1902275)	1/107	0.09694236771191290513716154464418650604784488677978515625	0.15024992246258783712420381561969406902790069580078125	0.127780654131991078248375970360939390957355499267578125	0.1980458475349484992467097299595479853451251983642578125	-1.080394407390684	2.0478392209008947	CHEK1
male gonad development (GO:0008584)	1/82	0.0751237682469065026769072801471338607370853424072265625	0.1336170839811390564921822488031466491520404815673828125	0.09965298376077191822020040490315295755863189697265625	0.1795294733215968274731011433686944656074047088623046875	-1.0160787355536025	2.045140063498915	BCL2
positive regulation of ligase activity (GO:0051351)	1/92	0.08391046623206550869600306441498105414211750030517578125	0.140993788212052384434258556211716495454311370849609375	0.1110053238057977786912289275278453715145587921142578125	0.188331847913234595726095221834839321672916412353515625	-1.0435778917967258	2.044410253759465	UBB
peptidyl-serine modification (GO:0018209)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.054097971930138	2.0390911605816977	BCL2
regulation of microtubule cytoskeleton organization (GO:0070507)	1/100	0.0908828234770443776913140254691825248301029205322265625	0.147394648748153167527874529696418903768062591552734375	0.1199897192672963186499401899709482677280902862548828125	0.19550772440055974588091203258954919874668121337890625	-1.0649826814138377	2.0390601495581535	CHEK1
cellular response to nutrient levels (GO:0031669)	1/99	0.090014036317312362545095538735040463507175445556640625	0.1463251427576775232086703226741519756615161895751953125	0.1188713780478074799606957867581513710319995880126953125	0.19504951468407849546338184154592454433441162109375	-1.0601584047075039	2.0375440177052306	BCL2
female pregnancy (GO:0007565)	1/85	0.0777681258578924172741864140334655530750751495361328125	0.1348881388949548509881282143396674655377864837646484375	0.103072981434877475326317153303534723818302154541015625	0.1814811436347087136855549260872066952288150787353515625	-1.0144716679133472	2.0323006738140306	BCL2
regulation of cell cycle arrest (GO:0071156)	1/105	0.09521498514629501974670944264289573766291141510009765625	0.1502444475895542697063689274727948941290378570556640625	0.1255613458093403078663641281309537589550018310546875	0.1980458475349484992467097299595479853451251983642578125	-1.0719969048133837	2.0319611934005257	UBB
regeneration (GO:0031099)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.0482150552756109	2.0277110007975745	BCL2
polysaccharide metabolic process (GO:0005976)	1/88	0.080405319711868206145055637534824199974536895751953125	0.1377532315651859573524262714272481389343738555908203125	0.1064807072649123498297996093242545612156391143798828125	0.1846898619805799890425390685777529142796993255615234375	-1.0226009873611506	2.027093113821244	UBB
regulation of B cell activation (GO:0050864)	1/92	0.08391046623206550869600306441498105414211750030517578125	0.140993788212052384434258556211716495454311370849609375	0.1110053238057977786912289275278453715145587921142578125	0.188331847913234595726095221834839321672916412353515625	-1.033198790795795	2.0240771854969943	BCL2
response to hydrogen peroxide (GO:0042542)	1/95	0.086531015847927383877191687133745290338993072509765625	0.1445049113698091414192958836792968213558197021484375	0.1143845763215803612578014281098148785531520843505859375	0.1927301102643093344557456703114439733326435089111328125	-1.0447589241728432	2.0210253163838563	BCL2
regulation of phosphatase activity (GO:0010921)	1/102	0.092618040963947712018722313587204553186893463134765625	0.1488276106524125397267965809078305028378963470458984375	0.12222238126288480219994170283825951628386974334716796875	0.1973058764497840067431155830490752123296260833740234375	-1.0586633029362924	2.0167182521516773	CEP192
extrinsic apoptotic signaling pathway (GO:0097191)	1/92	0.08391046623206550869600306441498105414211750030517578125	0.140993788212052384434258556211716495454311370849609375	0.1110053238057977786912289275278453715145587921142578125	0.188331847913234595726095221834839321672916412353515625	-1.0287569028751513	2.015375351851037	BCL2
regulation of autophagy (GO:0010506)	1/89	0.08128279555093435859713935087711433880031108856201171875	0.1382400829442898271270934174026479013264179229736328125	0.107613895969944028951914560821023769676685333251953125	0.1848209171572257336624289791870978660881519317626953125	-1.0184262589902173	2.0152245803327635	BCL2
negative regulation of ion transport (GO:0043271)	1/94	0.08565828941221968750863169361764448694884777069091796875	0.1435854779355912602678557732360786758363246917724609375	0.11325950908723465826444254389571142382919788360595703125	0.1916910335398959441821631344282650388777256011962890625	-1.0381383342026944	2.0148445792397216	BCL2
response to transition metal nanoparticle (GO:1990267)	1/106	0.096079067342676349738894714391790330410003662109375	0.1502444475895542697063689274727948941290378570556640625	0.126671665771032448954969140686444006860256195068359375	0.1980458475349484992467097299595479853451251983642578125	-1.0625415141824623	2.014038579310684	BCL2
lymphocyte proliferation (GO:0046651)	1/81	0.0742407205895840582865474743812228552997112274169921875	0.133062214595177585874097303531016223132610321044921875	0.0985102502772984001122580366427428089082241058349609375	0.1788536751787833389837345521300449036061763763427734375	-0.9952508098856563	2.007359656927454	BCL2
negative regulation of homeostatic process (GO:0032845)	1/86	0.0786479855431311547508954618024290539324283599853515625	0.135406260824257829167294175931601785123348236083984375	0.1042102515320230959883218702088925056159496307373046875	0.1821074145522103560068671868066303431987762451171875	-1.0016824826627773	2.002839763269245	BCL2
mononuclear cell proliferation (GO:0032943)	1/83	0.07600601789126371077287558364332653582096099853515625	0.1345017886227679315691574402080732397735118865966796875	0.10079434908632879663858972207890474237501621246337890625	0.1806544872085739383837932336973608471453189849853515625	-0.9972703503086253	2.000701619155413	BCL2
phenol-containing compound metabolic process (GO:0018958)	1/81	0.0742407205895840582865474743812228552997112274169921875	0.133062214595177585874097303531016223132610321044921875	0.0985102502772984001122580366427428089082241058349609375	0.1788536751787833389837345521300449036061763763427734375	-0.9890525213750829	1.9948580903127515	BCL2
replicative senescence (GO:0090399)	1/11	0.0104030923894243010341398303353344090282917022705078125	0.061625098137352431193480839510812074877321720123291015625	0.015025282355168388670474399759768857620656490325927734375	0.09212870496721670132700410249526612460613250732421875	-0.7142364099242262	1.9903526428863023	CHEK1
sensory organ development (GO:0007423)	1/103	0.09348447262351554376547113633932895027101039886474609375	0.149532371541961917049690100611769594252109527587890625	0.1233367050616615279157173290514037944376468658447265625	0.19773476339014084413037153353798203170299530029296875	-1.0465761406655294	1.9887483338126222	BCL2
DNA-templated transcription, termination (GO:0006353)	1/86	0.0786479855431311547508954618024290539324283599853515625	0.135406260824257829167294175931601785123348236083984375	0.1042102515320230959883218702088925056159496307373046875	0.1821074145522103560068671868066303431987762451171875	-0.9922909836987822	1.9840616894910261	POLR2L
T cell differentiation (GO:0030217)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.0255833775848084	1.98393133784656	BCL2
regulation of striated muscle tissue development (GO:0016202)	1/112	0.10124716571028084810546232574779423885047435760498046875	0.1548616385809328532818796020364970900118350982666015625	0.1333056744790973857650584477596567012369632720947265625	0.203896425516168655622806227256660349667072296142578125	-1.061210577205259	1.979394604641367	BCL2
T cell receptor signaling pathway (GO:0050852)	1/99	0.090014036317312362545095538735040463507175445556640625	0.1463251427576775232086703226741519756615161895751953125	0.1188713780478074799606957867581513710319995880126953125	0.19504951468407849546338184154592454433441162109375	-1.029621598454537	1.97885459296995	UBB
negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/104	0.09435012046045108957681435413178405724465847015380859375	0.1498880322769438888652615560204139910638332366943359375	0.1244496927371359362712865959110786207020282745361328125	0.1980458475349484992467097299595479853451251983642578125	-1.0415289998878647	1.9766832217053916	UBB
regulation of muscle tissue development (GO:1901861)	1/113	0.10210578919617940840680603287182748317718505859375	0.1558339446465707711642068034052499569952487945556640625	0.1344067047463063102608060717102489434182643890380859375	0.20513163016958102513598305449704639613628387451171875	-1.0630666051690683	1.9762028633467366	BCL2
signal transduction in response to DNA damage (GO:0042770)	1/106	0.096079067342676349738894714391790330410003662109375	0.1502444475895542697063689274727948941290378570556640625	0.126671665771032448954969140686444006860256195068359375	0.1980458475349484992467097299595479853451251983642578125	-1.0368362561195585	1.965314477015576	UBB
regulation of muscle organ development (GO:0048634)	1/114	0.1029636355243849499263575353324995376169681549072265625	0.1568008305698149751350456426735036075115203857421875	0.135506413902788669378907115969923324882984161376953125	0.206359440780063796427867828242597170174121856689453125	-1.0595250820316666	1.9630656885445485	BCL2
glomerulus development (GO:0032835)	1/11	0.0104030923894243010341398303353344090282917022705078125	0.061625098137352431193480839510812074877321720123291015625	0.015025282355168388670474399759768857620656490325927734375	0.09212870496721670132700410249526612460613250732421875	-0.6990184009968956	1.9479448296369144	BCL2
negative regulation of intracellular transport (GO:0032387)	1/104	0.09435012046045108957681435413178405724465847015380859375	0.1498880322769438888652615560204139910638332366943359375	0.1244496927371359362712865959110786207020282745361328125	0.1980458475349484992467097299595479853451251983642578125	-1.0261112011813247	1.9474222947200364	BCL2
regulation of epithelial cell differentiation (GO:0030856)	1/109	0.09866662569252471204350740663358010351657867431640625	0.1519118311873893512053967924657627008855342864990234375	0.1299946420622637155428691357883508317172527313232421875	0.2001459356861725324971956752051482908427715301513671875	-1.0322955046791744	1.9453144091790564	BCL2
toll-like receptor 4 signaling pathway (GO:0034142)	1/97	0.0882741017952911322108633385141729377210140228271484375	0.1445049113698091414192958836792968213558197021484375	0.1166306675848395590922024211977259255945682525634765625	0.1927301102643093344557456703114439733326435089111328125	-1.004875475071691	1.9438731059809136	UBB
leukocyte proliferation (GO:0070661)	1/89	0.08128279555093435859713935087711433880031108856201171875	0.1382400829442898271270934174026479013264179229736328125	0.107613895969944028951914560821023769676685333251953125	0.1848209171572257336624289791870978660881519317626953125	-0.981738602764954	1.9426283899190802	BCL2
DNA catabolic process (GO:0006308)	1/102	0.092618040963947712018722313587204553186893463134765625	0.1488276106524125397267965809078305028378963470458984375	0.12222238126288480219994170283825951628386974334716796875	0.1973058764497840067431155830490752123296260833740234375	-1.0179836031559812	1.9392247820262272	RAD23B
cell-type specific apoptotic process (GO:0097285)	1/86	0.0786479855431311547508954618024290539324283599853515625	0.135406260824257829167294175931601785123348236083984375	0.1042102515320230959883218702088925056159496307373046875	0.1821074145522103560068671868066303431987762451171875	-0.9685148827207909	1.9365219538178633	BCL2
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/107	0.09694236771191290513716154464418650604784488677978515625	0.15024992246258783712420381561969406902790069580078125	0.127780654131991078248375970360939390957355499267578125	0.1980458475349484992467097299595479853451251983642578125	-1.0162209036932313	1.926201218227719	UBB
cell growth (GO:0016049)	1/106	0.096079067342676349738894714391790330410003662109375	0.1502444475895542697063689274727948941290378570556640625	0.126671665771032448954969140686444006860256195068359375	0.1980458475349484992467097299595479853451251983642578125	-1.0134902078008192	1.921062237116441	BCL2
response to starvation (GO:0042594)	1/106	0.096079067342676349738894714391790330410003662109375	0.1502444475895542697063689274727948941290378570556640625	0.126671665771032448954969140686444006860256195068359375	0.1980458475349484992467097299595479853451251983642578125	-1.0083499433055996	1.9113189086318134	BCL2
positive regulation of cell growth (GO:0030307)	1/107	0.09694236771191290513716154464418650604784488677978515625	0.15024992246258783712420381561969406902790069580078125	0.127780654131991078248375970360939390957355499267578125	0.1980458475349484992467097299595479853451251983642578125	-1.0032634121134927	1.9016408731537682	BCL2
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/104	0.09435012046045108957681435413178405724465847015380859375	0.1498880322769438888652615560204139910638332366943359375	0.1244496927371359362712865959110786207020282745361328125	0.1980458475349484992467097299595479853451251983642578125	-1.0002085531792744	1.8982625212438238	UBB
regulation of dephosphorylation (GO:0035303)	1/126	0.1131974149443004395987344423701870255172252655029296875	0.1641597366100954469292361181942396797239780426025390625	0.1486004185553382039852721163697424344718456268310546875	0.2155014368675962910248955495262634940445423126220703125	-1.0501303371408581	1.897496595722043	CEP192
Fc receptor signaling pathway (GO:0038093)	1/352	0.286470131839104802384810000148718245327472686767578125	0.303858303726152134682791938757873140275478363037109375	0.362854869171076399592124062110087834298610687255859375	0.384872978027063050721068293569260276854038238525390625	-1.5859119008688	1.8891284116099958	UBB
positive regulation of JNK cascade (GO:0046330)	1/107	0.09694236771191290513716154464418650604784488677978515625	0.15024992246258783712420381561969406902790069580078125	0.127780654131991078248375970360939390957355499267578125	0.1980458475349484992467097299595479853451251983642578125	-0.9963257609406748	1.8884908660124522	TAOK1
axonogenesis (GO:0007409)	1/109	0.09866662569252471204350740663358010351657867431640625	0.1519118311873893512053967924657627008855342864990234375	0.1299946420622637155428691357883508317172527313232421875	0.2001459356861725324971956752051482908427715301513671875	-1.0007285757775322	1.8858279526677688	BCL2
regulation of gene expression, epigenetic (GO:0040029)	1/122	0.109798508322811294579679497473989613354206085205078125	0.161577173300305465541981675414717756211757659912109375	0.14425670582849325906948934061801992356777191162109375	0.2122851313139300921672969479914172552525997161865234375	-1.0332303375924132	1.883343739315431	CHEK1
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/103	0.09348447262351554376547113633932895027101039886474609375	0.149532371541961917049690100611769594252109527587890625	0.1233367050616615279157173290514037944376468658447265625	0.19773476339014084413037153353798203170299530029296875	-0.9900258106762813	1.881289000303305	UBB
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/126	0.1131974149443004395987344423701870255172252655029296875	0.1641597366100954469292361181942396797239780426025390625	0.1486004185553382039852721163697424344718456268310546875	0.2155014368675962910248955495262634940445423126220703125	-1.0367928656591214	1.8733969141520015	BCL2
cellular response to extracellular stimulus (GO:0031668)	1/119	0.10724123313640403221125296795435133390128612518310546875	0.1601744059024496069643106466173776425421237945556640625	0.14098519516589946842799463411211036145687103271484375	0.2105740414977857188905119301125523634254932403564453125	-1.0222228500229178	1.87219299300696	BCL2
regulation of muscle cell differentiation (GO:0051147)	1/122	0.109798508322811294579679497473989613354206085205078125	0.161577173300305465541981675414717756211757659912109375	0.14425670582849325906948934061801992356777191162109375	0.2122851313139300921672969479914172552525997161865234375	-1.0260423129631884	1.87024160643087	BCL2
hematopoietic progenitor cell differentiation (GO:0002244)	1/106	0.096079067342676349738894714391790330410003662109375	0.1502444475895542697063689274727948941290378570556640625	0.126671665771032448954969140686444006860256195068359375	0.1980458475349484992467097299595479853451251983642578125	-0.9825269728133537	1.8623716834085233	BCL2
ossification (GO:0001503)	1/116	0.10467699939340878445559468445935635827481746673583984375	0.1583749406406769200117423679330386221408843994140625	0.13770187484485807427603276664740405976772308349609375	0.20834114830423333675213370952405966818332672119140625	-1.0043532607633014	1.8508121606111867	BCL2
gonad development (GO:0008406)	1/112	0.10124716571028084810546232574779423885047435760498046875	0.1548616385809328532818796020364970900118350982666015625	0.1333056744790973857650584477596567012369632720947265625	0.203896425516168655622806227256660349667072296142578125	-0.990864049908485	1.8481826288305017	BCL2
positive regulation of lymphocyte proliferation (GO:0050671)	1/115	0.1038207053742807861596020302386023104190826416015625	0.1577623327317875523423396089128800667822360992431640625	0.1366048034417915724159087176303728483617305755615234375	0.207579907838722432789069216596544720232486724853515625	-1.0002142318645286	1.8470612162662603	BCL2
positive regulation of mononuclear cell proliferation (GO:0032946)	1/116	0.10467699939340878445559468445935635827481746673583984375	0.1583749406406769200117423679330386221408843994140625	0.13770187484485807427603276664740405976772308349609375	0.20834114830423333675213370952405966818332672119140625	-1.0002928523164545	1.8433296804679338	BCL2
response to purine-containing compound (GO:0014074)	1/132	0.1182727313050450368425714486875222064554691314697265625	0.1687196718004621842634804806948523037135601043701171875	0.15507696184223618285358270441065542399883270263671875	0.2212220333218838652644677722491906024515628814697265625	-1.0353755662071908	1.8424680984602326	CHEK1
regulation of microtubule-based process (GO:0032886)	1/124	0.11149950138089902151872223612372181378304958343505859375	0.1633923510801853495877367095090448856353759765625	0.146431171766884860030444315270869992673397064208984375	0.2145815284382652510242195376122253946959972381591796875	-1.0119532942670184	1.8332555074223726	CHEK1
regulation of response to DNA damage stimulus (GO:2001020)	1/124	0.11149950138089902151872223612372181378304958343505859375	0.1633923510801853495877367095090448856353759765625	0.146431171766884860030444315270869992673397064208984375	0.2145815284382652510242195376122253946959972381591796875	-1.0113639158165584	1.8321877888859706	CHEK1
histone acetylation (GO:0016573)	1/101	0.0917508248010904525759912075955071486532688140869140625	0.148457931796208864039243735533091239631175994873046875	0.12110671983577812882426627538734464906156063079833984375	0.196868830616764911578542296410887502133846282958984375	-0.9589697148807209	1.8291902813931795	SUPT3H
negative regulation of neuron apoptotic process (GO:0043524)	1/133	0.119115937370835422992598751079640351235866546630859375	0.169231789069540561332161132668261416256427764892578125	0.1561518515712937149597649977295077405869960784912109375	0.2218498866836063065921536008318071253597736358642578125	-1.0278783752528866	1.8260115133207355	BCL2
signal transduction by p53 class mediator (GO:0072331)	1/132	0.1182727313050450368425714486875222064554691314697265625	0.1687196718004621842634804806948523037135601043701171875	0.15507696184223618285358270441065542399883270263671875	0.2212220333218838652644677722491906024515628814697265625	-1.0260497287772938	1.825872615123732	UBB
positive regulation of leukocyte proliferation (GO:0070665)	1/119	0.10724123313640403221125296795435133390128612518310546875	0.1601744059024496069643106466173776425421237945556640625	0.14098519516589946842799463411211036145687103271484375	0.2105740414977857188905119301125523634254932403564453125	-0.9908580558269314	1.814748622711858	BCL2
germ cell development (GO:0007281)	1/121	0.1089468553309441978260707628578529693186283111572265625	0.161577173300305465541981675414717756211757659912109375	0.1431675119852026389910548687112168408930301666259765625	0.2122851313139300921672969479914172552525997161865234375	-0.9947318725694545	1.813169799936925	BCL2
internal peptidyl-lysine acetylation (GO:0018393)	1/106	0.096079067342676349738894714391790330410003662109375	0.1502444475895542697063689274727948941290378570556640625	0.126671665771032448954969140686444006860256195068359375	0.1980458475349484992467097299595479853451251983642578125	-0.9552618827620908	1.810690932587343	SUPT3H
