sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
NEIL1_5	NEIL1	163.38/144.29/158.96/154.01/170.19/139.98	175.68/166.51/167.59	154.78	169.88	131.75	309.56	0.85814	0.80459	0.19541	0.39082	0.85968	True
XRCC4_4	XRCC4	123.6/134.83/117.49/132.16/121.02/134.89	144.39/150.56/128.45	127.14	140.82	57.444	254.28	0.8576	0.80444	0.19556	0.39111	0.85968	True
PLK1_6	PLK1	221.63/259.01/232.23/261.19/225.03/195.97	207.53/218.82/212.74	231.4	212.98	608.41	462.81	0.85644	0.19588	0.80412	0.39176	0.86045	False
RPA2_2	RPA2	242.94/260.19/251.58/246.63/246.78/245.6	225.09/239.87/224.79	248.89	229.81	38.159	497.77	0.85499	0.19628	0.80372	0.39255	0.86058	False
HAUS7_2	HAUS7	142.07/186.86/163.11/183.15/142.77/188.33	156.47/165.87/132.46	166.53	150.93	467.92	333.05	0.85477	0.19634	0.80366	0.39268	0.86058	False
ESPL1_2	ESPL1	117.92/98.162/113.35/115.51/86.041/117.07	133.96/108.45/118.41	107.3	119.82	169.51	214.61	0.8545	0.80359	0.19641	0.39283	0.86058	True
GADD45G_2	GADD45G	348.07/408.02/338.66/383.99/398.06/394.48	387.6/377.03/441.54	377.63	401.09	811.59	755.26	0.85381	0.80339	0.19661	0.39321	0.86058	True
C19orf40_3	C19orf40	78.137/69.778/48.38/73.884/74.695/76.351	65.881/51.675/61.214	69.341	59.288	123.07	138.68	0.85368	0.19664	0.80336	0.39328	0.86058	False
FAN1_4	FAN1	103.71/143.1/111.97/125.91/145.61/125.98	132.86/135.89/147.52	125.13	138.61	275.18	250.26	0.8524	0.80301	0.19699	0.39399	0.86149	True
ING1_2	ING1	419.1/402.11/371.84/392.31/401.84/385.57	385.41/367.46/361.26	395.19	371.24	261.99	790.37	0.8518	0.19716	0.80284	0.39432	0.86157	False
SMUG1_2	SMUG1	32.676/20.106/35.94/34.34/34.984/35.63	38.431/42.105/35.123	31.681	38.448	37.339	63.362	0.85009	0.80236	0.19764	0.39529	0.86295	True
PNKP_4	PNKP	129.28/160.84/136.85/134.24/115.35/141.25	142.74/151.83/154.54	135.63	149.62	224.46	271.25	0.84961	0.80223	0.19777	0.39554	0.86295	True
RECQL_1	RECQL	85.241/99.345/88.467/110.31/78.477/91.621	90.038/106.54/114.4	91.69	103.15	126.34	183.38	0.84606	0.80124	0.19876	0.39752	0.86621	True
ORC2_4	ORC2	125.02/105.26/100.91/87.412/103.06/92.894	97.175/132.7/114.4	101.77	113.84	168.01	203.55	0.8455	0.80108	0.19892	0.39783	0.86621	True
STAG3_6	STAG3	14.207/2.3654/6.9115/8.3249/3.782/8.9076	1.647/3.1898/7.0246	6.3626	3.3467	18.959	12.725	0.84544	0.16795	0.83205	0.33589	0.82425	False
WAPAL_5	WAPAL	62.51/67.413/73.262/68.681/62.403/61.081	63.136/79.745/85.298	65.754	75.448	22.255	131.51	0.84533	0.80104	0.19896	0.39793	0.86621	True
GEN1_5	GEN1	119.34/130.09/116.11/118.63/125.75/119.62	109.8/99.522/116.41	121.5	108.35	27.487	243	0.84333	0.19952	0.80048	0.39905	0.8669	False
UVRAG_3	UVRAG	207.42/229.44/182.46/227.9/191.94/215.05	230.04/235.41/211.74	208.3	225.5	362.51	416.6	0.84251	0.80025	0.19975	0.39951	0.8669	True
EGFR_4	EGFR	286.98/279.11/276.46/266.4/313.91/267.23	316.23/311.96/276.97	281.24	301.19	308.81	562.48	0.84129	0.79991	0.20009	0.40019	0.8669	True
DLGAP5_2	DLGAP5	160.54/186.86/161.73/169.62/163.57/194.69	169.1/154.39/147.52	172.35	156.74	209.36	344.69	0.84038	0.20035	0.79965	0.40069	0.8669	False
FBXW7_1	FBXW7	109.39/104.08/102.29/135.28/122.92/105.62	103.21/91.228/106.37	112.67	100.05	171.66	225.33	0.84021	0.20039	0.79961	0.40079	0.8669	False
PSMC1_1	PSMC1	252.88/228.26/259.87/313.23/291.22/245.6	237.17/227.11/270.95	263.67	244.38	985.22	527.35	0.84016	0.20041	0.79959	0.40082	0.8669	False
TOP2A_5	TOP2A	179.01/173.85/153.43/188.35/160.74/147.61	157.02/155.66/141.49	166.54	151.23	249.66	333.09	0.83938	0.20063	0.79937	0.40125	0.8669	False
PSMB3_5	PSMB3	109.39/100.53/76.026/108.22/100.22/95.439	97.175/106.54/61.214	97.621	85.899	147.46	195.24	0.83895	0.20075	0.79925	0.4015	0.8669	False
GTF2H1_6	GTF2H1	63.93/98.162/98.143/74.924/83.204/75.078	89.489/93.142/93.326	81.278	91.969	190.59	162.56	0.83851	0.79913	0.20087	0.40174	0.8669	True
REV1_6	REV1	19.889/16.557/13.823/20.812/16.074/21.633	15.921/13.397/10.035	17.906	12.889	9.6236	35.811	0.83825	0.19984	0.80016	0.39967	0.8669	False
XRCC4_6	XRCC4	120.76/95.797/109.2/115.51/116.3/136.16	130.66/116.75/136.48	114.98	127.69	177.07	229.96	0.83811	0.79901	0.20099	0.40197	0.8669	True
CDK1_4	CDK1	69.613/75.691/56.674/80.127/79.422/73.806	73.018/56.14/58.204	72.082	62.024	75.622	144.16	0.83772	0.20109	0.79891	0.40219	0.8669	False
XRCC5_6	XRCC5	369.38/339.43/389.81/355.89/335.65/338.49	353.01/395.53/382.34	354.24	376.54	461.94	708.49	0.83751	0.79885	0.20115	0.4023	0.8669	True
POLQ_1	POLQ	62.51/53.22/52.527/58.275/60.512/53.446	65.881/64.434/66.232	56.616	65.511	18.193	113.23	0.83587	0.79839	0.20161	0.40323	0.86808	True
EME2_1	EME2	107.97/89.884/95.378/97.818/92.659/105.62	113.1/112.92/103.36	98.005	109.7	51.753	196.01	0.83505	0.79816	0.20184	0.40369	0.86843	True
NTHL1_6	NTHL1	325.33/321.69/291.66/326.75/377.26/330.85	336.54/330.46/383.34	327.99	349.34	760.65	655.97	0.83374	0.79779	0.20221	0.40443	0.8688	True
SMEK1_1	SMEK1	353.75/328.78/363.54/329.88/344.16/357.58	295.37/368.1/313.1	346.03	324.09	212.29	692.05	0.8337	0.20223	0.79777	0.40445	0.8688	False
RAD51C_5	RAD51C	69.613/50.855/69.115/64.518/59.567/48.356	62.038/70.814/74.26	59.744	68.841	83.348	119.49	0.83216	0.79734	0.20266	0.40532	0.87002	True
PRIM2_5	PRIM2	28.414/31.932/30.41/27.056/33.093/29.268	28/50.399/34.119	29.959	36.382	5.0421	59.918	0.8298	0.79666	0.20334	0.40668	0.87077	True
SPDL1_4	SPDL1	125.02/128.91/88.467/92.615/107.79/106.89	107.06/136.52/116.41	107.25	119.38	270.49	214.49	0.82865	0.79635	0.20365	0.4073	0.87077	True
TDP1_1	TDP1	45.462/33.115/38.704/17.69/24.583/33.085	30.196/47.209/36.126	30.712	37.206	99.99	61.425	0.82859	0.79632	0.20368	0.40735	0.87077	True
TNP1_5	TNP1	268.51/254.28/251.58/283.05/274.2/292.68	271.21/283.25/316.11	270.32	289.58	257.78	540.64	0.82854	0.79632	0.20368	0.40736	0.87077	True
RAD23A_5	RAD23A	55.406/73.326/81.555/86.371/85.095/75.078	96.077/98.246/66.232	75.338	85.508	131.39	150.68	0.82849	0.7963	0.2037	0.40739	0.87077	True
NEIL2_4	NEIL2	386.42/426.95/417.45/370.46/430.2/367.76	428.78/457.42/384.34	399.03	422.43	808.76	798.06	0.82839	0.79628	0.20372	0.40745	0.87077	True
PRIM1_4	PRIM1	106.55/85.153/92.614/72.843/104.01/85.258	88.391/111/106.37	90.318	101.44	162.75	180.64	0.82729	0.79596	0.20404	0.40807	0.87147	True
RPA4_1	RPA4	156.27/141.92/147.91/130.08/166.41/171.79	180.08/153.75/165.58	151.72	166.12	243.65	303.44	0.82655	0.79575	0.20425	0.40849	0.87173	True
CDK2_2	CDK2	109.39/118.27/134.08/142.56/130.48/146.34	123.53/98.246/129.45	129.53	116.25	201.29	259.05	0.82477	0.20475	0.79525	0.4095	0.87303	False
DCLRE1C_1	DCLRE1C	22.731/40.211/29.028/39.543/39.711/29.268	37.333/47.847/34.119	32.688	39.354	55.431	65.376	0.82445	0.79515	0.20485	0.4097	0.87303	True
POLM_1	POLM	105.13/96.98/80.173/85.331/101.17/76.351	98.822/91.866/114.4	90.206	101.27	141.04	180.41	0.82368	0.79494	0.20506	0.41012	0.87329	True
CLSPN_1	CLSPN	258.56/253.09/277.84/270.56/264.74/253.23	235.53/266.03/231.81	262.85	243.99	98.773	525.7	0.82267	0.20535	0.79465	0.41069	0.87388	False
RAD17_4	RAD17	424.78/474.25/458.92/439.14/459.51/458.11	473.25/500.8/457.6	452.17	476.88	308.47	904.33	0.82197	0.79445	0.20555	0.41109	0.8741	True
TNIK_5	TNIK	218.78/205.79/222.55/196.68/200.45/235.42	239.92/218.18/231.81	212.85	229.79	220.76	425.7	0.82121	0.79424	0.20576	0.41153	0.87439	True
PSMD12_3	PSMD12	213.1/201.06/152.05/166.5/180.59/152.7	181.17/158.85/144.51	176.19	160.81	645.68	352.38	0.81898	0.2064	0.7936	0.4128	0.8748	False
LIG4_1	LIG4	393.53/441.14/436.8/404.8/426.42/432.65	384.86/376.4/436.53	422.19	398.4	364.8	844.38	0.81879	0.20645	0.79355	0.4129	0.8748	False
PSMD10_1	PSMD10	282.71/279.11/297.19/260.15/265.69/267.23	298.11/294.74/290.01	275.07	294.27	187.25	550.14	0.81861	0.7935	0.2065	0.41301	0.8748	True
PMS1_4	PMS1	177.58/186.86/210.11/211.25/188.16/180.7	184.47/174.16/169.59	191.99	175.97	215.02	383.97	0.8176	0.20679	0.79321	0.41358	0.8748	False
EP300_2	EP300	39.779/34.298/17.97/32.259/35.929/38.175	43.921/42.105/31.109	32.059	38.605	63.109	64.118	0.81753	0.79318	0.20682	0.41364	0.8748	True
POLG_5	POLG	163.38/178.58/150.67/151.93/158.84/174.33	137.25/152.47/154.54	162.62	147.88	132.8	325.24	0.81723	0.2069	0.7931	0.4138	0.8748	False
APEX1_1	APEX1	126.44/140.74/156.2/137.36/124.81/114.53	149.33/138.44/150.53	132.69	146	214.09	265.38	0.81686	0.793	0.207	0.41401	0.8748	True
RFC3_6	RFC3	29.834/23.654/22.117/31.219/29.311/30.54	25.803/19.139/20.07	27.539	21.482	15.09	55.079	0.81626	0.20709	0.79291	0.41419	0.8748	False
POLL_3	POLL	105.13/102.89/121.64/115.51/116.3/108.16	123.53/130.14/117.41	111.41	123.58	53.579	222.81	0.81586	0.79271	0.20729	0.41458	0.8748	True
CEP63_5	CEP63	143.49/134.83/168.64/135.28/147.5/156.52	162.51/151.2/170.6	147.24	161.24	171.07	294.48	0.81563	0.79265	0.20735	0.41471	0.8748	True
CEP192_4	CEP192	244.36/287.39/255.72/290.33/273.25/276.14	275.05/313.24/281.99	270.69	289.63	323.67	541.38	0.81385	0.79214	0.20786	0.41573	0.87632	True
ATRX_2	ATRX	107.97/96.98/121.64/116.55/116.3/131.07	108.7/125.68/149.52	114.58	126.88	136.41	229.16	0.81278	0.79183	0.20817	0.41635	0.87699	True
RB1_6	RB1	29.834/29.567/27.646/21.853/33.093/21.633	24.156/35.726/41.144	26.932	32.871	21.541	53.864	0.80914	0.79076	0.20924	0.41849	0.87823	True
APLF_2	APLF	85.241/115.9/96.76/105.1/127.64/108.16	113.65/128.87/110.39	105.61	117.36	218.29	211.21	0.80905	0.79076	0.20924	0.41849	0.87823	True
NonTargetControl_0040	NonTargetControl_0040	176.16/170.31/160.35/206.04/174.92/193.42	206.98/185.65/192.67	179.58	194.9	276.25	359.15	0.80851	0.7906	0.2094	0.4188	0.87823	True
CDKN1A_5	CDKN1A	69.613/52.038/52.527/38.503/75.64/62.353	51.607/51.037/43.151	57.074	48.439	184.15	114.15	0.80817	0.2095	0.7905	0.41899	0.87823	False
CDKN1A_4	CDKN1A	35.517/47.307/49.763/35.381/40.657/43.265	28.549/31.898/44.154	41.629	34.261	35.683	83.257	0.80751	0.20968	0.79032	0.41937	0.87823	False
NEIL2_6	NEIL2	79.558/89.884/87.084/96.777/81.313/91.621	93.881/95.694/105.37	87.506	98.188	42.049	175.01	0.80741	0.79028	0.20972	0.41943	0.87823	True
RNF8_2	RNF8	88.082/117.09/100.91/117.59/95.496/106.89	119.68/117.38/109.38	103.78	115.4	140.15	207.56	0.80661	0.79005	0.20995	0.41989	0.87823	True
MSH6_3	MSH6	208.84/186.86/175.55/200.84/171.14/176.88	211.37/209.25/185.65	186.18	201.74	230.92	372.36	0.80652	0.79003	0.20997	0.41994	0.87823	True
SUPT3H_6	SUPT3H	113.65/106.44/124.41/125.91/95.496/109.44	141.1/115.47/117.41	112.06	124.14	131.95	224.13	0.80647	0.79001	0.20999	0.41997	0.87823	True
TERF2_3	TERF2	225.89/263.74/284.75/274.72/252.45/255.78	221.25/259.01/242.85	258.87	240.54	416.71	517.73	0.80561	0.21023	0.78977	0.42047	0.87823	False
PSMA8_1	PSMA8	403.47/363.08/349.72/360.05/345.11/344.85	382.66/394.9/369.29	360.51	382.14	490.28	721.02	0.80557	0.78976	0.21024	0.42049	0.87823	True
BRIP1_1	BRIP1	99.447/106.44/110.58/119.67/122.92/131.07	121.33/112.92/148.52	114.53	126.72	135.76	229.06	0.80545	0.78972	0.21028	0.42056	0.87823	True
WDR33_2	WDR33	115.07/106.44/99.525/114.47/120.08/114.53	119.14/134.61/117.41	111.48	123.48	54.679	222.95	0.80418	0.78935	0.21065	0.42129	0.87823	True
ATM_2	ATM	89.503/102.89/105.05/80.127/84.15/77.623	95.528/103.35/101.35	89.279	100.02	136.03	178.56	0.80397	0.78929	0.21071	0.42141	0.87823	True
ERCC6_5	ERCC6	169.06/192.78/156.2/158.17/163.57/164.15	168.55/191.39/185.65	166.91	181.6	176.7	333.82	0.80394	0.78928	0.21072	0.42143	0.87823	True
XRCC5_5	XRCC5	72.454/81.605/63.585/78.046/70.913/89.076	91.685/72.727/93.326	75.509	85.376	80.057	151.02	0.80292	0.78899	0.21101	0.42202	0.87883	True
PSMD3_6	PSMD3	113.65/112.35/124.41/124.87/117.24/94.166	125.72/121.21/131.46	113.96	126.06	126.7	227.92	0.80175	0.78865	0.21135	0.4227	0.87896	True
HDAC4_5	HDAC4	386.42/384.37/348.34/388.15/407.51/393.21	355.76/444.66/424.48	384.23	406.46	386.21	768.47	0.80166	0.78863	0.21137	0.42275	0.87896	True
GADD45A_1	GADD45A	96.606/113.54/100.91/114.47/110.62/114.53	113.65/89.314/88.309	108.21	96.419	60.251	216.41	0.80125	0.21149	0.78851	0.42299	0.87896	False
TOP3B_2	TOP3B	339.54/400.93/345.57/320.51/326.2/379.21	371.68/378.31/366.28	350.85	372.06	999.2	701.69	0.80074	0.78836	0.21164	0.42328	0.87896	True
RPA1_5	RPA1	143.49/138.37/147.91/158.17/166.41/167.97	149.33/183.73/170.6	153.31	167.28	151.8	306.62	0.7977	0.78748	0.21252	0.42505	0.88169	True
OGG1_6	OGG1	82.399/49.672/62.203/57.234/64.294/62.353	63.685/75.279/75.263	62.292	71.192	118.63	124.58	0.79744	0.7874	0.2126	0.4252	0.88169	True
TOP3A_5	TOP3A	36.938/29.567/35.94/22.894/36.875/29.268	24.156/31.26/21.074	31.463	25.154	32.229	62.926	0.79531	0.21319	0.78681	0.42637	0.883	False
RNF4_1	RNF4	88.082/99.345/96.76/77.006/100.22/94.166	104.31/113.56/92.323	92.226	103.03	77.559	184.45	0.79531	0.78678	0.21322	0.42643	0.883	True
XRCC2_6	XRCC2	44.041/53.22/40.086/68.681/69.967/69.988	62.038/68.9/63.221	56.23	64.652	190.25	112.46	0.79414	0.78644	0.21356	0.42712	0.88379	True
MAP9_3	MAP9	78.137/87.518/96.76/81.168/107.79/99.256	99.92/97.608/108.38	91.179	101.87	131.19	182.36	0.79133	0.78562	0.21438	0.42875	0.88455	True
GTF2H4_1	GTF2H4	107.97/96.98/88.467/111.35/120.08/111.98	121.88/125.04/105.37	105.6	117.1	131.37	211.21	0.79123	0.78559	0.21441	0.42881	0.88455	True
MLH3_2	MLH3	309.71/319.32/335.9/336.12/317.69/343.58	365.09/335.57/341.19	326.83	347.05	176.43	653.65	0.79103	0.78554	0.21446	0.42892	0.88455	True
DBF4_6	DBF4	268.51/268.47/322.07/278.89/281.76/279.95	312.39/285.81/307.07	282.73	301.53	395.42	565.45	0.79091	0.7855	0.2145	0.42899	0.88455	True
RMI1_3	RMI1	132.12/123/98.143/94.696/110.62/106.89	121.88/95.056/82.288	110.15	98.421	208.35	220.3	0.79013	0.21472	0.78528	0.42945	0.88475	False
PMS1_1	PMS1	44.041/50.855/45.616/46.828/42.548/47.083	46.117/49.123/68.239	46.089	53.671	8.242	92.177	0.78972	0.78515	0.21485	0.42969	0.88475	True
MLH3_1	MLH3	132.12/159.66/150.67/158.17/176.81/155.25	164.7/165.23/176.62	154.87	168.76	210.08	309.75	0.78914	0.78498	0.21502	0.43003	0.88482	True
WDR33_3	WDR33	153.43/166.76/158.96/148.81/141.83/151.43	171.29/158.85/171.6	153.34	167.14	73.688	306.68	0.78818	0.78471	0.21529	0.43059	0.88509	True
TOP3A_4	TOP3A	191.79/191.59/174.17/170.66/189.1/190.88	197.09/204.15/197.69	184.48	199.62	92.72	368.97	0.78789	0.78462	0.21538	0.43076	0.88509	True
MCM4_2	MCM4	215.94/266.1/218.4/220.61/228.81/243.05	233.33/271.77/241.85	231.51	248.45	374	463.03	0.78708	0.78438	0.21562	0.43124	0.88544	True
NHEJ1_4	NHEJ1	160.54/192.78/185.23/184.19/183.43/192.15	212.47/188.84/192.67	182.72	197.73	138.22	365.44	0.7851	0.7838	0.2162	0.4324	0.8872	True
TAF1A_1	TAF1A	129.28/91.066/105.05/79.087/101.17/91.621	109.25/108.45/110.39	98.382	109.36	295.72	196.76	0.78274	0.78311	0.21689	0.43378	0.88905	True
BCL2_5	BCL2	264.25/288.57/252.96/271.6/246.78/259.59	273.96/303.03/268.94	263.62	281.58	220.07	527.23	0.78247	0.78303	0.21697	0.43394	0.88905	True
ATR_3	ATR	80.979/86.335/81.555/59.315/69.967/61.081	96.626/91.228/62.218	72.444	81.857	131.29	144.89	0.78201	0.7829	0.2171	0.43421	0.88905	True
RAD1_1	RAD1	163.38/137.19/132.7/125.91/173.03/128.52	172.94/159.49/136.48	142.37	155.56	392.79	284.75	0.78141	0.78272	0.21728	0.43456	0.88915	True
TAF5L_5	TAF5L	555.48/534.57/525.27/531.76/572.03/568.81	558.89/563.32/599.1	547.68	573.49	405.61	1095.4	0.77986	0.78226	0.21774	0.43547	0.88987	True
CHEK1_4	CHEK1	264.25/242.45/266.78/272.64/258.12/245.6	264.07/267.31/297.04	258.07	275.75	145.2	516.14	0.77822	0.78178	0.21822	0.43644	0.89113	True
RNF168_3	RNF168	535.59/514.46/496.24/509.9/549.34/570.09	519.91/556.94/587.05	528.68	553.95	759.17	1057.4	0.7772	0.78148	0.21852	0.43704	0.89173	True
TAF5L_3	TAF5L	390.69/380.82/391.19/459.95/408.46/446.65	388.7/389.79/390.37	411.9	389.62	1074.7	823.81	0.77639	0.21876	0.78124	0.43752	0.89176	False
RECQL4_4	RECQL4	245.78/254.28/277.84/271.6/249.61/259.59	259.13/313.88/261.92	259.53	277.21	159.22	519.06	0.77615	0.78117	0.21883	0.43766	0.89176	True
FANCA_3	FANCA	198.89/204.6/208.73/176.9/215.57/179.42	217.96/204.15/214.75	196.81	212.2	251.53	393.63	0.77561	0.78101	0.21899	0.43798	0.89178	True
RBM14_1	RBM14	41.2/46.124/35.94/41.625/53.894/43.265	39.529/44.019/27.095	43.342	36.128	36.284	86.685	0.77489	0.2192	0.7808	0.4384	0.89203	False
PSMB9_5	PSMB9	227.31/234.17/226.7/178.99/201.39/187.06	225.64/204.15/243.85	208.16	223.96	545.77	416.33	0.774	0.78053	0.21947	0.43893	0.89249	True
TOP2B_6	TOP2B	130.7/115.9/124.41/136.32/127.64/128.52	158.11/133.33/128.45	127.09	139.38	46.595	254.19	0.77088	0.77961	0.22039	0.44078	0.89474	True
BUB3_6	BUB3	71.034/60.317/64.968/78.046/66.185/63.626	80.705/83.573/65.228	67.126	76.056	39.737	134.25	0.77071	0.77956	0.22044	0.44088	0.89474	True
OXR1_3	OXR1	75.296/93.432/85.702/91.574/69.022/69.988	87.842/91.866/90.316	80.231	89.993	117.55	160.46	0.77058	0.77952	0.22048	0.44096	0.89474	True
EGFR_5	EGFR	120.76/154.93/158.96/144.65/185.32/198.51	163.61/156.94/198.69	158.45	172.15	790.16	316.9	0.76944	0.77918	0.22082	0.44163	0.89549	True
IP6K3_6	IP6K3	96.606/115.9/158.96/118.63/112.51/142.52	122.43/104.63/105.37	122.54	110.51	511.67	245.08	0.76839	0.22113	0.77887	0.44226	0.89613	False
ORC6_6	ORC6	123.6/127.73/118.88/144.65/151.28/108.16	150.98/130.78/140.49	128.21	140.51	262.56	256.43	0.76787	0.77872	0.22128	0.44256	0.89613	True
ATRX_3	ATRX	61.089/49.672/49.763/48.909/40.657/69.988	48.862/49.123/37.13	52.533	44.668	109.59	105.07	0.76727	0.22146	0.77854	0.44292	0.89624	False
FANCC_6	FANCC	96.606/79.239/145.14/90.534/79.422/90.349	112/88.676/117.41	94.713	105.26	611.26	189.43	0.76599	0.77816	0.22184	0.44368	0.89716	True
PSMA3_3	PSMA3	413.42/473.07/413.31/424.57/404.68/419.93	443.05/436.36/460.61	424.26	446.56	604.49	848.53	0.76537	0.77797	0.22203	0.44405	0.89729	True
PAPD7_5	PAPD7	7.1034/16.557/19.352/12.487/16.074/12.725	15.372/12.121/28.098	13.415	17.37	18.673	26.83	0.76356	0.77636	0.22364	0.44728	0.90076	True
ASF1A_3	ASF1A	66.772/54.403/46.998/60.356/56.73/53.446	58.195/61.244/74.26	56.121	64.205	45.016	112.24	0.76305	0.77728	0.22272	0.44544	0.89947	True
PSMD4_6	PSMD4	173.32/178.58/120.26/165.46/146.55/157.79	129.57/153.75/144.51	155.69	142.25	454.73	311.38	0.76156	0.22316	0.77684	0.44632	0.90063	False
RAD1_4	RAD1	247.2/217.61/212.87/213.33/198.56/230.33	252/223.29/231.81	219.46	235.39	281.77	438.92	0.76063	0.77656	0.22344	0.44688	0.90076	True
RPA2_5	RPA2	224.47/175.04/189.37/166.5/186.26/217.6	177.33/167.15/187.66	192.07	177.18	537.26	384.15	0.75991	0.22365	0.77635	0.44731	0.90076	False
ORC3_4	ORC3	88.082/75.691/95.378/77.006/97.387/90.349	82.352/73.365/75.263	86.907	76.898	83.728	173.81	0.7592	0.22387	0.77613	0.44773	0.90094	False
RBBP8_1	RBBP8	362.27/352.44/352.48/378.78/347.95/337.22	355.76/378.31/392.37	354.96	375.18	199.52	709.92	0.75873	0.77599	0.22401	0.44801	0.90094	True
UBE2I_3	UBE2I	136.38/164.39/152.05/143.61/156.95/133.61	164.7/160.13/156.55	147.43	160.42	145.46	294.85	0.75703	0.77549	0.22451	0.44903	0.90195	True
CCNE2_2	CCNE2	173.32/139.56/153.43/158.17/144.66/170.52	188.86/155.66/165.58	156.12	169.48	184.05	312.24	0.75575	0.7751	0.2249	0.4498	0.90195	True
FANCM_6	FANCM	291.24/257.82/279.22/279.93/272.3/283.77	285.49/313.24/287	277.18	294.97	130.24	554.36	0.75562	0.77506	0.22494	0.44988	0.90195	True
RRN3_4	RRN3	31.255/61.499/37.322/46.828/54.839/47.083	51.607/54.865/51.179	45.331	52.525	123.88	90.662	0.75554	0.77504	0.22496	0.44993	0.90195	True
CHEK2_6	CHEK2	515.71/538.12/583.33/524.47/556.9/520.46	553.95/581.82/556.95	539.32	564.1	676.23	1078.6	0.75459	0.77475	0.22525	0.45049	0.90195	True
APITD1_5	APITD1	221.63/175.04/194.9/175.86/190.05/187.06	180.62/180.54/165.58	190.15	175.44	291.07	380.3	0.75451	0.22527	0.77473	0.45054	0.90195	False
RTEL1_6	RTEL1	286.98/292.12/286.13/317.39/316.74/292.68	315.68/332.38/303.06	298.39	316.81	210.04	596.77	0.75431	0.77467	0.22533	0.45067	0.90195	True
POLH_2	POLH	225.89/183.32/170.02/169.62/163.57/167.97	182.82/190.75/206.72	178.93	193.18	549.25	357.85	0.75349	0.77442	0.22558	0.45115	0.90231	True
HMGB2_2	HMGB2	443.25/443.5/434.04/447.47/532.32/425.02	474.89/488.68/463.62	452.97	475.62	1530	905.94	0.75253	0.77413	0.22587	0.45173	0.90284	True
KAT2A_6	KAT2A	8.5241/4.7307/5.5292/7.2843/4.7275/6.3626	6.5881/8.9314/11.039	6.0485	8.6626	2.3011	12.097	0.75159	0.76418	0.23582	0.47164	0.91118	True
NonTargetControl_0008	NonTargetControl_0008	207.42/221.16/248.81/183.15/219.36/202.33	234.98/225.2/224.79	212.77	228.27	485.59	425.54	0.75157	0.77385	0.22615	0.45231	0.90338	True
PSMA1_3	PSMA1	309.71/293.3/283.37/306.98/316.74/346.12	326.66/323.45/332.16	308.75	327.4	469.49	617.51	0.75046	0.77351	0.22649	0.45297	0.90341	True
POLR2H_6	POLR2H	34.096/29.567/30.41/32.259/31.202/29.268	36.235/26.794/52.183	31.091	37.006	3.3036	62.181	0.75019	0.77342	0.22658	0.45316	0.90341	True
POLR2F_3	POLR2F	112.23/117.09/139.61/117.59/114.41/104.35	135.61/117.38/133.47	117.08	128.55	140.15	234.16	0.75002	0.77338	0.22662	0.45324	0.90341	True
IGF1_4	IGF1	73.875/63.865/84.32/104.06/86.041/69.988	99.92/86.125/81.284	79.334	88.769	207.55	158.67	0.74908	0.7731	0.2269	0.45381	0.9036	True
FANCD2_1	FANCD2	125.02/102.89/85.702/111.35/115.35/120.89	98.273/96.332/100.35	109.37	98.305	203.87	218.75	0.74834	0.22713	0.77287	0.45425	0.9036	False
C11orf30_1	C11orf30	308.29/320.51/381.51/366.3/331.87/330.85	357.41/373.21/345.21	338.94	358.42	791.13	677.88	0.74832	0.77287	0.22713	0.45427	0.9036	True
MPG_3	MPG	112.23/101.71/73.262/83.249/101.17/87.803	94.979/96.97/60.211	92.304	82.16	205.82	184.61	0.74663	0.22764	0.77236	0.45528	0.9045	False
UBA52_2	UBA52	144.91/140.74/146.52/146.73/174.92/151.43	155.37/176.08/159.56	150.49	163.43	150.75	300.97	0.74608	0.77219	0.22781	0.45562	0.9045	True
ANAPC10_6	ANAPC10	31.255/49.672/33.175/44.747/42.548/24.178	54.352/40.191/36.126	36.519	42.895	93.65	73.038	0.74604	0.77218	0.22782	0.45565	0.9045	True
PARP4_4	PARP4	115.07/131.28/142.38/135.28/115.35/134.89	132.86/135.25/154.54	128.62	140.56	127.89	257.24	0.74438	0.77168	0.22832	0.45665	0.90587	True
SHFM1_1	SHFM1	82.399/102.89/89.849/87.412/88.877/103.07	83.45/80.383/82.288	92.092	82.03	73.695	184.18	0.74141	0.22922	0.77078	0.45845	0.90835	False
CCNE1_1	CCNE1	687.61/661.12/707.73/681.6/657.12/660.43	693.95/707.5/707.47	675.69	702.94	398.71	1351.4	0.74129	0.77074	0.22926	0.45852	0.90835	True
MDM2_3	MDM2	31.255/53.22/49.763/38.503/25.529/35.63	54.352/42.743/37.13	37.764	44.186	116.01	75.528	0.73892	0.77002	0.22998	0.45996	0.90942	True
CDKN1A_2	CDKN1A	365.11/370.18/326.22/346.53/393.33/374.12	378.82/396.81/370.3	361.94	381.82	545	723.89	0.73855	0.76991	0.23009	0.46018	0.90942	True
CCNO_6	CCNO	456.04/467.16/434.04/478.68/526.65/461.92	507.29/493.14/477.67	469.92	492.55	969.26	939.84	0.73829	0.76983	0.23017	0.46034	0.90942	True
TUBB1_6	TUBB1	134.96/119.45/147.91/149.85/157.9/148.88	136.15/121.21/133.47	142.58	130.11	189.72	285.15	0.7381	0.23023	0.76977	0.46045	0.90942	False
