sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ATRX_3	ATRX	72.524/59.275/59.362/58.249/48.495/83.437	62.185/44.28/46.502/37.976/51.261/60.443	62.596	49.699	154.42	125.47	1.1513	0.1248	0.8752	0.24959	0.47757	False
TERF1_1	TERF1	124.81/93.146/93.989/107.82/93.607/118.33	110.7/121.54/131.54/146.12/113.51/107.99	104.54	121.2	194.48	209.59	1.1511	0.87515	0.12485	0.2497	0.47757	True
SLK_4	SLK	69.151/71.976/69.255/87.994/96.99/68.266	102.5/112.11/61.117/105.67/83.483/90.285	76.526	90.775	149.3	153.41	1.1504	0.87502	0.12498	0.24997	0.47776	True
TNP1_5	TNP1	318.77/303.43/300.11/337.1/327.06/348.92	323.91/360.84/389.29/339.31/374.94/324.72	322.1	351.3	362.45	646.19	1.1489	0.87469	0.12531	0.25061	0.47868	True
EP300_6	EP300	84.33/66.331/61.011/74.361/89.096/87.988	91.569/98.924/70.418/98.242/95.2/92.814	76.406	90.619	140.13	153.17	1.1484	0.8746	0.1254	0.25081	0.47874	True
POLD2_6	POLD2	178.78/173.59/181.38/189.62/180.45/160.81	164.69/148.86/197.97/120.53/165.5/146.68	177.21	155.62	93.317	355.41	1.1456	0.12598	0.87402	0.25196	0.48063	False
ESCO1_3	ESCO1	195.65/155.24/158.3/190.86/189.47/172.94	230.97/179.95/208.6/212.99/209.44/155.03	176.34	197.84	307.61	353.66	1.1431	0.87351	0.12649	0.25298	0.48203	True
PSMC5_2	PSMC5	364.31/399.4/341.33/332.15/357.51/386.84	377.21/433.38/381.32/399.57/402.77/371	362.83	393.67	669.63	727.95	1.143	0.87349	0.12651	0.25302	0.48203	True
POLL_1	POLL	185.53/197.58/183.03/211.93/189.47/206.32	133.25/129.07/175.38/208.87/241.66/174.5	195.35	172.74	136.58	391.81	1.1423	0.12666	0.87334	0.25332	0.4821	False
PSMA5_3	PSMA5	64.091/47.984/32.979/53.292/57.518/59.164	52.618/45.223/33.216/29.72/41.741/40.464	51.38	39.79	122.72	102.98	1.1422	0.1267	0.8733	0.25339	0.4821	False
PSMA4_6	PSMA4	241.18/215.93/250.64/220.6/267.29/203.28	289.06/264.74/215.24/293.07/232.87/254.92	232.13	256.77	577.62	465.62	1.1417	0.87321	0.12679	0.25357	0.48211	True
TAF1A_2	TAF1A	254.68/221.57/209.41/229.28/203/172.94	257.62/257.2/233.84/189.88/251.18/241.52	213.66	237.28	755.73	428.54	1.1414	0.87314	0.12686	0.25372	0.48211	True
ERCC5_2	ERCC5	452.01/553.23/519.41/582.49/530.06/512.76	589.05/651.02/461.04/509.37/625.39/549.8	523.42	560.38	1930.3	1050.4	1.1403	0.87292	0.12708	0.25416	0.48229	True
RPA3_5	RPA3	182.15/166.53/145.11/171.03/196.24/168.39	175.62/162.99/216.57/191.53/207.24/203.33	170.86	191.96	291.92	342.66	1.14	0.87286	0.12714	0.25429	0.48229	True
ERCC8_4	ERCC8	118.06/86.089/90.691/106.58/87.968/89.505	108.65/114/144.82/156.86/85.68/80.169	95.812	111.61	166.63	192.09	1.1399	0.87284	0.12716	0.25431	0.48229	True
RAD9B_1	RAD9B	25.299/43.75/49.468/34.702/46.24/40.96	49.201/65.95/42.516/35.499/53.458/54.373	39.149	49.232	78.562	78.451	1.1384	0.87252	0.12748	0.25497	0.48322	True
UBTF_4	UBTF	212.51/160.89/206.12/214.41/198.49/215.42	198.86/220.46/256.43/260.88/209.44/200.55	200.32	223.06	433.38	401.77	1.1348	0.87177	0.12823	0.25646	0.48541	True
FUS_1	FUS	349.13/383.87/395.74/349.5/378.94/359.54	309.56/341.05/293.63/341.78/383.73/367.97	369.03	338.19	380.01	740.39	1.1333	0.12854	0.87146	0.25709	0.48599	False
ERCC1_1	ERCC1	480.68/491.13/466.65/465.99/515.4/446.01	495.43/558.69/430.48/558.9/492.11/551.07	477.15	512.21	575.18	957.45	1.1333	0.87145	0.12855	0.25709	0.48599	True
SLK_5	SLK	16.866/18.347/16.489/21.069/16.917/22.755	39.635/28.264/21.258/16.511/32.954/21.244	18.599	25.509	6.7447	37.256	1.1322	0.87107	0.12893	0.25787	0.48683	True
NME2_2	NME2	86.017/79.033/122.02/110.3/102.63/116.81	133.94/97.982/131.54/121.36/118.63/106.98	101.55	117.7	295.6	203.61	1.1315	0.87108	0.12892	0.25784	0.48683	True
NonTargetControl_0040	NonTargetControl_0040	209.14/203.23/191.28/245.39/208.64/230.59	234.39/235.53/279.01/222.9/227.01/229.63	213.98	237.39	389.11	429.18	1.1305	0.87086	0.12914	0.25828	0.48729	True
UBE2V2_6	UBE2V2	10.12/11.29/9.8936/12.393/9.0224/6.0681	12.3/0.94214/3.9859/2.4767/11.717/6.8283	9.5703	4.6258	4.7802	19.164	1.1295	0.11662	0.88338	0.23325	0.45772	False
PSMB10_3	PSMB10	121.44/128.43/138.51/135.09/134.21/139.57	132.57/143.2/124.89/160.98/207.24/150.73	132.72	151.15	46.798	266.14	1.1294	0.87065	0.12935	0.25871	0.48751	True
POLD3_3	POLD3	124.81/112.9/128.62/146.24/117.29/136.53	151.7/121.54/140.84/162.64/111.31/200.04	127.24	145.28	151.95	255.15	1.1294	0.87064	0.12936	0.25873	0.48751	True
ORC2_4	ORC2	148.42/125.61/120.37/104.11/122.93/110.74	139.4/160.16/114.26/132.09/180.88/117.6	121.27	138.86	233	243.16	1.128	0.87034	0.12966	0.25932	0.48822	True
PSME2_2	PSME2	239.5/220.16/255.58/256.54/245.86/221.49	252.16/272.28/249.78/241.06/281.21/291.59	239.4	264.06	257.72	480.21	1.125	0.86971	0.13029	0.26058	0.48822	True
HAUS4_5	HAUS4	175.41/159.48/151.7/140.05/160.15/171.42	155.8/200.68/180.7/200.61/172.09/170.71	159.26	179.36	167.16	319.38	1.125	0.8697	0.1303	0.26059	0.48822	True
PSMB10_5	PSMB10	96.136/97.38/103.88/147.48/126.31/113.78	146.24/121.54/124.89/136.22/139.87/112.54	112.81	129.7	396.24	226.2	1.1225	0.86919	0.13081	0.26163	0.48822	True
XRCC1_2	XRCC1	150.11/131.25/140.16/126.41/148.87/141.08	153.75/144.15/159.44/165.11/158.91/168.68	139.38	158.14	88.569	279.5	1.122	0.86908	0.13092	0.26184	0.48822	True
TAF2_5	TAF2	190.59/193.35/192.93/175.99/156.76/175.98	181.77/243.07/209.93/231.98/191.13/164.13	180.44	201.78	205.15	361.89	1.122	0.86906	0.13094	0.26188	0.48822	True
RNF8_2	RNF8	104.57/139.72/120.37/140.05/113.91/127.43	152.39/134.73/146.15/104.85/151.59/166.91	123.66	141.3	202.2	247.95	1.1208	0.86881	0.13119	0.26239	0.48822	True
XRCC4_3	XRCC4	96.136/135.48/90.691/102.87/73.307/89.505	115.49/95.156/123.56/122.18/101.06/116.84	96.296	111.86	437	193.06	1.1201	0.86867	0.13133	0.26267	0.48822	True
ESPL1_2	ESPL1	139.99/117.14/135.21/137.57/102.63/139.57	179.72/136.61/154.12/132.92/143.53/133.02	127.86	145.79	236.8	256.38	1.12	0.86865	0.13135	0.26271	0.48822	True
ANAPC1_1	ANAPC1	77.584/101.61/59.362/81.797/91.351/57.647	61.502/78.197/63.775/64.394/56.388/54.626	76.575	62.714	305.62	153.51	1.1188	0.13162	0.86838	0.26323	0.48877	False
ERCC5_6	ERCC5	155.17/222.99/253.94/220.6/215.41/194.18	230.29/260.97/279.01/260.05/183.81/188.92	208.04	230.87	1105.9	417.27	1.1176	0.86812	0.13188	0.26375	0.48932	True
CDK7_1	CDK7	170.35/146.78/184.68/171.03/170.3/162.32	194.76/228.94/193.98/168.41/202.85/147.69	167.18	187.64	156.16	335.27	1.1173	0.86807	0.13193	0.26386	0.48932	True
BARD1_4	BARD1	163.6/182.06/156.65/158.64/187.21/162.32	151.02/149.8/99.648/171.72/136.94/194.48	168.01	147.53	166.97	336.95	1.1158	0.13225	0.86775	0.26449	0.49018	False
PSME3_5	PSME3	205.77/162.3/146.76/158.64/131.95/109.23	193.39/171.47/163.42/175.02/149.39/163.88	149.59	168.91	1069.5	299.99	1.1151	0.86759	0.13241	0.26483	0.49048	True
TERF1_4	TERF1	285.04/249.8/265.48/237.95/275.18/262.45	269.92/325.04/241.81/284.82/349.31/268.83	262.19	287.73	288.49	525.94	1.1138	0.86732	0.13268	0.26537	0.49117	True
PALB2_2	PALB2	75.897/83.267/69.255/80.558/85.712/72.817	118.9/104.58/69.089/89.161/92.271/83.457	77.701	91.579	40.351	155.76	1.112	0.86694	0.13306	0.26613	0.49227	True
BRCC3_4	BRCC3	48.911/46.573/37.925/60.728/50.751/51.579	64.919/64.065/53.146/64.394/53.458/60.949	48.937	59.94	55.228	98.078	1.111	0.86672	0.13328	0.26657	0.49277	True
CDC25A_6	CDC25A	32.045/40.928/39.574/43.377/60.901/42.477	43.735/32.033/15.944/34.674/43.938/32.624	42.419	32.185	92.087	85.008	1.1099	0.13351	0.86649	0.26702	0.4933	False
DSCC1_5	DSCC1	53.971/38.105/42.872/34.702/36.089/27.307	29.384/50.875/66.432/69.347/60.781/28.072	38.011	47.688	81.519	76.17	1.1088	0.86624	0.13376	0.26751	0.49377	True
PSMC4_3	PSMC4	193.96/211.7/225.9/214.41/223.3/209.35	267.19/233.65/204.61/246.02/227.75/239.75	212.84	235.73	130.52	426.91	1.1077	0.86601	0.13399	0.26798	0.49414	True
SLK_2	SLK	129.87/98.791/77.5/110.3/87.968/83.437	107.97/102.69/106.29/152.73/106.92/101.67	96.451	111.84	382.9	193.37	1.1064	0.86573	0.13427	0.26854	0.49485	True
POLG2_1	POLG2	119.75/159.48/181.38/147.48/204.13/162.32	181.77/162.99/166.08/235.28/180.15/163.37	160.24	180.05	836.14	321.35	1.1053	0.8655	0.1345	0.26901	0.49494	True
PPP4R1_6	PPP4R1	69.151/71.976/75.851/61.967/65.412/71.3	70.385/77.255/74.404/106.5/98.861/72.076	69.127	82.136	24.623	138.57	1.1052	0.86546	0.13454	0.26908	0.49494	True
UBE2A_3	UBE2A	236.12/237.1/265.48/268.94/248.12/223	300.68/258.15/292.3/301.33/214.57/266.81	245.92	270.46	323.24	493.28	1.105	0.86543	0.13457	0.26915	0.49494	True
HAUS2_3	HAUS2	30.359/67.742/79.149/94.19/67.668/80.403	82.686/81.024/85.033/88.335/50.529/94.331	66.109	78.827	489.22	132.51	1.1048	0.86537	0.13463	0.26926	0.49494	True
INO80_6	INO80	470.56/376.82/488.08/408.98/453.37/488.48	495.43/553.03/531.46/408.65/451.1/448.14	445.7	478.67	2079.3	894.32	1.1026	0.86491	0.13509	0.27018	0.49593	True
ESCO1_5	ESCO1	355.87/393.75/382.55/431.29/383.45/386.84	336.21/344.82/390.62/343.43/349.31/384.66	388.33	357.56	597.62	779.15	1.1025	0.13513	0.86487	0.27026	0.49593	False
POLD1_3	POLD1	283.35/293.55/253.94/286.29/345.11/283.68	306.83/285.47/361.39/365.72/282.67/306.26	289.77	316.34	890.15	581.3	1.1021	0.8648	0.1352	0.2704	0.49593	True
EXO1_4	EXO1	173.72/177.82/184.68/192.1/200.75/142.6	219.36/219.52/172.72/200.61/195.53/186.89	177.59	198.39	407.26	356.17	1.102	0.86476	0.13524	0.27048	0.49593	True
CCNE2_1	CCNE2	45.538/55.041/54.415/45.856/53.006/59.164	43.735/78.197/69.089/77.603/68.837/50.327	51.931	63.169	29.418	104.08	1.1015	0.86466	0.13534	0.27067	0.49598	True
INPPL1_3	INPPL1	129.87/121.37/93.989/96.669/94.735/109.23	138.04/117.77/89.019/165.94/94.467/151.74	106.78	122.88	232.59	214.09	1.1006	0.86447	0.13553	0.27106	0.49638	True
RB1_6	RB1	35.419/35.283/32.979/26.026/39.473/25.789	45.101/47.107/23.916/47.883/34.418/55.891	32.091	40.903	30.606	64.301	1.099	0.8641	0.1359	0.2718	0.49699	True
RAD23B_4	RAD23B	236.12/249.8/232.5/228.04/278.57/256.38	278.13/278.87/276.36/275.74/279.74/238.23	246.32	270.75	356.44	494.09	1.0989	0.8641	0.1359	0.27179	0.49699	True
TOP3A_3	TOP3A	67.464/71.976/54.415/49.574/72.179/63.715	72.436/67.834/65.103/119.71/67.372/68.536	62.612	74.92	88.233	125.5	1.0987	0.86405	0.13595	0.2719	0.49699	True
RBBP8_2	RBBP8	121.44/112.9/113.78/121.46/110.52/107.71	104.55/146.03/139.51/142.82/145.73/114.82	114.52	131.16	32.291	229.62	1.098	0.86391	0.13609	0.27218	0.49719	True
ORC1_3	ORC1	8.433/19.758/19.787/22.308/14.661/19.721	29.384/18.843/37.202/19.813/23.434/15.427	16.651	22.991	26.483	33.353	1.0978	0.86359	0.13641	0.27283	0.49775	True
PSMB11_6	PSMB11	82.643/88.912/97.287/92.951/98.118/106.19	99.086/97.982/58.46/66.87/72.498/88.262	94.056	78.99	66.431	188.57	1.0972	0.13628	0.86372	0.27256	0.49757	False
DDB2_2	DDB2	214.2/143.95/159.95/154.92/162.4/150.19	230.29/175.24/191.32/189.88/147.19/171.72	162.83	182.59	645.22	326.54	1.0937	0.86296	0.13704	0.27408	0.49953	True
RAD23A_4	RAD23A	345.75/345.77/380.9/366.85/367.66/395.94	323.23/277.93/366.7/294.73/340.52/443.59	366.71	337.07	386.96	735.74	1.0928	0.13724	0.86276	0.27448	0.49953	False
RPA3_3	RPA3	21.926/18.347/23.085/32.223/29.323/34.892	12.3/18.843/15.944/18.988/30.757/16.186	25.964	18.084	42.555	52.018	1.0926	0.13715	0.86285	0.2743	0.49953	False
USP44_5	USP44	52.285/53.629/57.713/57.01/57.518/42.477	62.869/65.95/65.103/50.359/73.963/70.812	53.149	64.379	33.938	106.52	1.0881	0.86172	0.13828	0.27656	0.50265	True
RAD51C_1	RAD51C	435.14/399.4/422.13/442.45/469.16/403.53	484.5/444.69/459.71/440.02/480.39/451.68	427.98	459.86	681.13	858.74	1.0878	0.86165	0.13835	0.2767	0.50265	True
PCNA_4	PCNA	295.16/245.57/245.69/263.98/288.72/276.1	330.74/250.61/304.26/288.95/284.13/310.31	268.51	293.75	448.7	538.62	1.0877	0.86164	0.13836	0.27671	0.50265	True
PSMB10_6	PSMB10	183.84/136.9/173.14/184.66/157.89/174.46	148.29/91.387/159.44/150.25/180.15/177.28	167.6	147.67	333.91	336.12	1.0872	0.13848	0.86152	0.27696	0.50277	False
CLSPN_5	CLSPN	134.93/129.84/168.19/145/143.23/122.88	170.16/142.26/193.98/174.19/156.71/122.15	139.97	158.17	250.51	280.68	1.0863	0.86133	0.13867	0.27733	0.50277	True
HMGB2_1	HMGB2	40.478/23.992/34.628/35.941/34.962/34.892	41.685/60.297/55.803/38.801/25.631/43.246	33.738	42.67	29.778	67.603	1.0863	0.86132	0.13868	0.27735	0.50277	True
ERCC3_6	ERCC3	89.39/87.501/89.042/89.233/98.118/77.368	103.19/112.11/144.82/102.37/75.427/90.538	88.232	102.67	43.858	176.89	1.0857	0.8612	0.1388	0.2776	0.50277	True
UBB_2	UBB	160.23/208.87/194.57/188.38/166.91/180.53	225.51/246.84/175.38/198.13/183.08/199.28	182.51	203.28	323.73	366.05	1.0856	0.86118	0.13882	0.27764	0.50277	True
APLF_4	APLF	374.43/350/351.22/369.33/331.57/380.77	357.39/351.42/434.47/447.45/350.77/399.83	359.15	388.24	342.31	720.57	1.0835	0.8607	0.1393	0.27859	0.50394	True
SMEK2_1	SMEK2	355.87/300.61/323.19/294.96/289.84/282.17	360.13/388.16/279.01/340.13/322.21/322.95	306.81	333.69	749.88	615.5	1.0834	0.86069	0.13931	0.27863	0.50394	True
CCNB2_5	CCNB2	15.179/21.17/11.543/21.069/10.15/19.721	10.934/4.7107/11.958/14.035/10.985/8.8515	15.819	9.7216	24.45	31.684	1.0832	0.13722	0.86278	0.27444	0.49953	False
CHD4_3	CHD4	229.38/217.34/209.41/184.66/208.64/215.42	280.86/237.42/216.57/221.25/229.94/215.47	210.36	232.59	220.04	421.92	1.0821	0.86039	0.13961	0.27922	0.50422	True
SHFM1_3	SHFM1	92.763/86.089/92.34/66.925/90.224/84.954	101.14/116.82/95.662/97.416/98.129/88.009	85.043	99.165	93.813	170.49	1.0816	0.86027	0.13973	0.27945	0.50422	True
PSMF1_1	PSMF1	86.017/97.38/79.149/75.6/91.351/87.988	94.303/104.58/126.22/75.126/90.074/119.62	85.94	100.13	63.476	172.29	1.0809	0.86013	0.13987	0.27973	0.50422	True
YBX1_3	YBX1	207.45/156.65/217.66/195.82/193.98/182.04	238.49/212.92/182.02/215.47/249.72/184.62	191.24	212.4	454.01	383.55	1.0807	0.86007	0.13993	0.27985	0.50422	True
BRCA1_5	BRCA1	97.823/103.02/92.34/109.06/93.607/103.16	116.85/93.271/118.25/132.92/115.7/116.33	99.665	114.94	41.11	199.82	1.0806	0.86006	0.13994	0.27989	0.50422	True
HFM1_1	HFM1	124.81/114.32/133.56/107.82/119.55/112.26	124.37/149.8/147.48/105.67/141.33/147.95	118.42	135.07	87.7	237.44	1.0804	0.86002	0.13998	0.27996	0.50422	True
PARP2_1	PARP2	359.25/375.41/346.28/343.3/365.41/386.84	418.21/411.71/433.14/385.54/341.99/366.45	362.42	391.55	282.06	727.14	1.0801	0.85994	0.14006	0.28011	0.50422	True
PSMD9_1	PSMD9	47.225/57.863/61.011/57.01/48.495/57.647	36.901/87.619/69.089/73.475/65.908/75.87	54.627	65.926	31.683	109.49	1.0799	0.85991	0.14009	0.28018	0.50422	True
POLN_5	POLN	279.98/323.19/288.56/307.36/327.06/291.27	370.38/264.74/322.86/345.08/359.56/322.7	302.39	328.98	376.63	606.63	1.0795	0.85981	0.14019	0.28037	0.50422	True
MDC1_4	MDC1	187.21/231.45/204.47/209.45/209.77/203.28	263.09/256.26/197.97/203.91/250.45/212.69	207.2	229.2	204.44	415.59	1.0792	0.85975	0.14025	0.28051	0.50422	True
MSH4_2	MSH4	13.493/7.0565/11.543/12.393/16.917/12.136	12.3/21.669/7.9718/5.7789/5.1261/1.2645	11.873	6.6109	10.342	23.778	1.0792	0.13381	0.86619	0.26761	0.49377	False
UBE2N_1	UBE2N	165.29/175/178.08/189.62/173.68/180.53	220.04/233.65/176.71/186.58/173.56/199.79	176.88	197.18	65.045	354.74	1.0779	0.85946	0.14054	0.28109	0.50496	True
AURKC_4	AURKC	86.017/87.501/118.72/75.6/86.84/110.74	112.75/92.329/102.31/107.32/132.55/103.44	93.065	107.78	279.05	186.58	1.0769	0.85924	0.14076	0.28152	0.50511	True
NCOA6_5	NCOA6	180.47/184.88/192.93/189.62/180.45/160.81	192.71/197.85/142.16/170.07/158.18/118.1	181.22	160.7	127.78	363.45	1.0763	0.14089	0.85911	0.28177	0.50526	False
KIF11_4	KIF11	33.732/39.516/26.383/35.941/27.067/37.926	30.751/30.148/15.944/17.337/24.898/32.118	33.027	24.285	30.953	66.178	1.0746	0.14126	0.85874	0.28251	0.50596	False
VCP_3	VCP	86.017/73.388/65.957/85.515/92.479/101.64	83.369/81.966/74.404/75.952/46.868/61.96	83.325	69.445	166.34	167.04	1.0739	0.14142	0.85858	0.28285	0.50596	False
INO80_5	INO80	1180.6/1133.3/1108.1/1148.9/1134.6/1107.4	1118/1219.1/1039/1101.3/984.95/1055.9	1135.2	1083.9	752.11	2279	1.0739	0.14143	0.85857	0.28286	0.50596	False
DCLRE1A_2	DCLRE1A	455.38/444.56/461.7/479.63/491.72/447.52	523.45/426.79/438.45/512.67/525.06/562.95	463.11	495.74	348.01	929.27	1.0705	0.8578	0.1422	0.28441	0.50837	True
PSMD2_2	PSMD2	200.71/204.64/209.41/193.34/200.75/191.15	196.81/211.98/236.5/231.98/233.61/219.77	199.9	221.32	46.809	400.94	1.0695	0.85757	0.14243	0.28485	0.50857	True
MGMT_3	MGMT	123.12/105.85/93.989/100.39/81.201/104.68	97.036/103.63/98.319/134.57/149.39/122.15	100.74	115.93	194	201.98	1.0691	0.8575	0.1425	0.28501	0.50857	True
RFC1_2	RFC1	35.419/18.347/21.436/19.83/20.3/25.789	12.3/11.306/17.272/20.639/19.04/15.68	22.913	15.672	40.806	45.902	1.0688	0.14227	0.85773	0.28455	0.50837	False
BUB1_1	BUB1	433.46/486.9/443.56/469.71/463.52/486.97	394.98/457.88/437.12/415.26/412.29/474.44	463.58	431.13	487.28	930.21	1.0641	0.14365	0.85635	0.2873	0.51208	False
RFC1_1	RFC1	43.852/46.573/69.255/53.292/47.367/47.028	69.702/90.445/70.418/47.883/54.923/45.522	50.604	61.319	88.04	101.42	1.064	0.85633	0.14367	0.28734	0.51208	True
APEX2_5	APEX2	91.076/94.557/77.5/123.93/77.818/81.92	78.586/87.619/96.991/64.394/51.261/84.721	89.884	75.607	309.02	180.2	1.0635	0.14377	0.85623	0.28754	0.51208	False
UBE2I_4	UBE2I	349.13/333.07/326.49/329.67/319.17/307.96	288.38/339.17/308.24/276.56/298.05/293.87	327.34	300.09	191.22	656.7	1.0632	0.14384	0.85616	0.28768	0.51208	False
LIG3_6	LIG3	156.85/160.89/173.14/185.9/180.45/168.39	157.17/181.83/186.01/227.03/168.43/233.43	170.63	190.27	125.12	342.2	1.0617	0.85581	0.14419	0.28839	0.51304	True
INO80E_2	INO80E	150.11/152.42/155/138.81/143.23/157.77	153.07/133.78/119.58/137.87/102.52/146.43	149.41	131.06	52.264	299.62	1.0599	0.1446	0.8554	0.28921	0.51408	False
PSMC5_6	PSMC5	178.78/189.11/163.24/171.03/154.51/159.29	169.47/174.3/152.79/101.54/147.93/164.13	168.92	149.42	168.43	338.77	1.0596	0.14466	0.85534	0.28932	0.51408	False
TREX1_3	TREX1	65.777/88.912/39.574/68.164/72.179/51.579	90.886/68.776/57.132/66.87/100.33/69.547	62.35	74.182	296.48	124.98	1.0584	0.85506	0.14494	0.28989	0.51477	True
TCEA1_5	TCEA1	107.94/118.55/102.23/151.2/124.06/127.43	129.84/162.05/107.62/148.6/133.28/149.97	120.93	137.39	298.45	242.48	1.0572	0.8548	0.1452	0.29041	0.51511	True
PRIM1_1	PRIM1	21.926/29.637/47.819/35.941/28.195/37.926	32.118/21.669/29.23/13.209/21.969/32.624	32.575	24.036	82.712	65.272	1.0569	0.14525	0.85475	0.29051	0.51511	False
FBXW7_2	FBXW7	320.45/333.07/371.01/316.03/342.85/301.89	312.98/318.44/326.85/397.92/439.38/365.69	330.16	357.36	586.24	662.38	1.0568	0.8547	0.1453	0.2906	0.51511	True
TERF2_5	TERF2	296.84/335.89/301.75/297.44/314.66/301.89	312.29/329.75/290.97/332.7/334.66/416.27	307.78	334.02	226.98	617.45	1.0559	0.8545	0.1455	0.291	0.5154	True
DMC1_6	DMC1	364.31/433.27/408.94/400.31/390.22/379.26	460.58/444.69/379.99/438.37/432.79/400.09	395.44	425.18	579.07	793.42	1.0555	0.8544	0.1456	0.29119	0.5154	True
PSMB6_3	PSMB6	124.81/103.02/117.07/114.02/91.351/81.92	139.4/136.61/120.91/105.67/106.92/112.03	104.26	119.52	269.78	209.04	1.0551	0.85431	0.14569	0.29139	0.5154	True
ERCC1_3	ERCC1	161.91/172.18/176.44/132.61/151.12/156.25	188.61/180.89/196.64/151.08/180.88/164.89	157.74	176.5	250.59	316.33	1.0548	0.85424	0.14576	0.29151	0.5154	True
PPP2R1A_1	PPP2R1A	177.09/200.4/171.49/184.66/172.55/204.8	157.17/140.38/199.3/178.32/165.5/152.25	184.71	164.42	206.1	370.46	1.0543	0.14587	0.85413	0.29174	0.5154	False
POLG2_6	POLG2	527.91/498.19/519.41/546.55/516.53/499.1	554.2/572.82/535.44/585.32/559.48/506.3	517.68	551.65	333.5	1038.8	1.0539	0.85404	0.14596	0.29192	0.5154	True
CEP192_2	CEP192	193.96/175/171.49/167.31/139.85/180.53	185.19/187.49/193.98/152.73/221.16/206.87	170.52	190.01	324.33	341.99	1.0537	0.854	0.146	0.292	0.5154	True
ATRX_2	ATRX	128.18/115.73/145.11/138.81/138.72/156.25	135.3/191.25/128.88/137.04/166.97/174.5	136.53	153.96	195.01	273.78	1.0534	0.85391	0.14609	0.29218	0.5154	True
TK2_5	TK2	288.41/285.08/319.89/308.6/294.35/297.34	346.46/349.53/330.83/291.42/331.73/300.95	298.71	324.41	171.83	599.24	1.0498	0.8531	0.1469	0.2938	0.51795	True
DDB2_3	DDB2	185.53/179.24/158.3/164.83/153.38/175.98	209.79/149.8/265.73/179.97/195.53/152.5	169.15	188.47	160.32	339.22	1.0491	0.85293	0.14707	0.29413	0.51797	True
ANKRD17_3	ANKRD17	166.97/204.64/214.36/202.01/190.6/206.32	237.12/236.48/187.34/207.22/215.3/227.1	196.85	217.69	283.06	394.81	1.049	0.85291	0.14709	0.29417	0.51797	True
CHTF18_6	CHTF18	219.26/255.45/235.8/293.73/245.86/253.34	213.21/260.97/264.4/312.06/294.39/306.51	249.57	273.03	624.15	500.61	1.0486	0.85283	0.14717	0.29434	0.51797	True
BRCC3_6	BRCC3	91.076/121.37/112.13/114.02/90.224/92.539	118.9/108.35/114.26/123.83/108.38/135.55	102.8	117.84	191.75	206.1	1.0481	0.85269	0.14731	0.29461	0.51814	True
PPP4C_5	PPP4C	234.44/232.86/234.15/202.01/204.13/254.86	239.17/283.58/223.21/225.38/255.57/270.85	226.31	248.63	413.57	453.93	1.0474	0.85255	0.14745	0.2949	0.51832	True
RAD51B_2	RAD51B	226/193.35/214.36/189.62/199.62/177.49	200.22/212.92/136.85/197.31/204.31/137.58	199.44	178.51	308.72	400.01	1.0464	0.14768	0.85232	0.29537	0.51884	False
RAD51C_5	RAD51C	82.643/60.686/82.447/76.84/71.051/57.647	86.103/77.255/77.061/94.114/60.781/117.09	71.188	83.682	116.72	142.7	1.0459	0.8522	0.1478	0.29561	0.51884	True
RCC1_3	RCC1	340.69/379.64/413.88/380.48/391.35/371.67	438.71/380.62/422.51/443.33/410.09/358.61	378.98	407.81	578.61	760.36	1.0457	0.85214	0.14786	0.29572	0.51884	True
MTOR_2	MTOR	72.524/88.912/85.745/74.361/69.923/81.92	86.786/118.71/71.747/76.777/98.861/105.96	78.584	91.699	59.726	157.54	1.0449	0.85197	0.14803	0.29606	0.51913	True
PARP2_2	PARP2	40.478/55.041/51.117/43.377/58.645/45.511	40.318/50.875/46.502/117.23/68.104/54.879	48.606	58.915	50.296	97.414	1.0445	0.85187	0.14813	0.29626	0.51917	True
RAD50_6	RAD50	60.718/38.105/44.521/42.138/40.601/51.579	52.618/55.586/33.216/29.72/32.954/21.749	45.684	35.703	71.593	91.556	1.0431	0.14844	0.85156	0.29688	0.51994	False
CCNE1_2	CCNE1	178.78/198.99/194.57/190.86/180.45/172.94	189.97/186.54/170.07/132.92/186.01/139.09	185.87	165.74	103.94	372.77	1.0426	0.14857	0.85143	0.29714	0.52008	False
APLF_2	APLF	101.2/138.31/115.43/125.17/152.25/128.95	154.44/143.2/123.56/178.32/143.53/119.12	125.84	142.38	315.8	252.32	1.0417	0.85122	0.14878	0.29756	0.5205	True
POLR1B_3	POLR1B	25.299/36.694/39.574/34.702/43.984/42.477	15.717/52.76/25.244/49.534/27.828/15.427	36.546	27.644	45.918	73.233	1.0402	0.14911	0.85089	0.29822	0.52119	False
MSH3_2	MSH3	271.54/222.99/250.64/226.8/203/229.07	255.57/291.12/229.85/298.03/243.86/223.82	233.01	255.5	570.09	467.39	1.0401	0.85085	0.14915	0.29831	0.52119	True
PMS1_2	PMS1	386.23/405.04/362.77/373.04/394.73/432.35	441.45/402.29/425.16/396.27/421.08/440.8	391.72	420.82	610.98	785.95	1.0379	0.85033	0.14967	0.29933	0.52237	True
CDK7_2	CDK7	134.93/131.25/135.21/140.05/137.59/122.88	170.84/144.15/180.7/170.07/124.49/123.41	133.53	150.52	36.473	267.77	1.0377	0.85029	0.14971	0.29941	0.52237	True
