sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ANAPC2_2	ANAPC2	124.36/103.6/109.17/95.079/97.321/128.49	135.62/106.13/120.42	108.95	120.12	195.16	217.9	0.75686	0.77543	0.22457	0.44914	0.76695	True
STAG3_1	STAG3	25.683/39.413/21.045/34.664/24.33/27.881	30.785/36.26/34.774	28.184	33.859	48.048	56.367	0.75597	0.77515	0.22485	0.4497	0.76695	True
INO80_5	INO80	946.23/904.24/883.91/918.11/906.52/884.91	824.55/888.81/913.79	907.08	874.9	538.25	1814.2	0.75551	0.22497	0.77503	0.44994	0.76695	False
CSNK1E_3	CSNK1E	225.74/215.08/224.92/234.73/212.66/236.38	203.02/214.02/209.29	224.74	208.73	95.079	449.49	0.75544	0.22499	0.77501	0.44998	0.76695	False
BUB1_3	BUB1	190.6/202.69/207.82/216.9/217.17/226.68	234.63/186.61/168.08	209.99	194.51	162.38	419.97	0.75514	0.22508	0.77492	0.45017	0.76695	False
RFWD2_3	RFWD2	72.995/84.456/71.028/91.118/90.112/106.67	96.516/87.554/101.75	85.239	95.09	174.05	170.48	0.75446	0.77471	0.22529	0.45057	0.76695	True
PSMB9_4	PSMB9	289.28/254.49/243.34/267.41/258.62/266.69	275.4/279.47/285.92	262.93	280.23	240.38	525.86	0.75443	0.7747	0.2253	0.45059	0.76695	True
RAD1_3	RAD1	143.29/157.65/149.95/180.25/161.3/161.22	148.93/144.16/142.32	158.54	145.11	158.73	317.08	0.75416	0.22538	0.77462	0.45075	0.76695	False
MCM4_6	MCM4	8.1106/6.7565/9.2074/6.9329/5.4067/4.8488	11.649/14.15/5.1517	6.7177	9.4801	2.6795	13.435	0.75363	0.76667	0.23333	0.46667	0.77498	True
MGMT_2	MGMT	60.829/48.422/57.875/57.444/45.957/50.913	58.243/60.138/65.041	53.294	61.074	35.645	106.59	0.75358	0.77445	0.22555	0.4511	0.76695	True
PSMC1_3	PSMC1	95.975/84.456/94.704/93.099/65.782/82.43	70.723/79.595/76.632	85.386	75.559	130.48	170.77	0.75199	0.22603	0.77397	0.45206	0.76695	False
RPA4_2	RPA4	189.25/172.29/193.35/233.74/221.67/185.47	220.49/213.14/206.07	198.18	213.15	550.25	396.36	0.75196	0.77396	0.22604	0.45207	0.76695	True
POLB_6	POLB	141.93/122.74/126.27/135.69/133.37/132.13	124.81/147.69/162.28	131.88	144.09	46.558	263.75	0.75186	0.77393	0.22607	0.45214	0.76695	True
PSMB9_6	PSMB9	316.31/309.67/305.16/329.81/306.38/321.23	372.75/321.92/309.1	314.64	333.5	91.822	629.28	0.75164	0.77387	0.22613	0.45226	0.76695	True
NIPBL_5	NIPBL	387.95/479.71/536.66/500.16/480.3/460.64	563.29/501.45/429.53	471.96	495.05	2459.1	943.92	0.75152	0.77383	0.22617	0.45234	0.76695	True
POLQ_4	POLQ	156.8/114.86/132.85/134.7/111.74/118.8	132.29/135.31/151.33	127.41	139.4	284.79	254.82	0.75111	0.77371	0.22629	0.45259	0.76695	True
FANCD2_3	FANCD2	41.905/51.8/47.352/37.636/47.759/31.517	42.434/63.676/44.434	42.417	49.334	56.572	84.834	0.75103	0.77368	0.22632	0.45264	0.76695	True
GTF2H1_1	GTF2H1	50.015/57.43/53.929/62.396/60.375/56.974	61.571/66.329/66.329	56.706	64.703	19.782	113.41	0.75099	0.77367	0.22633	0.45266	0.76695	True
SMC3_2	SMC3	1.3518/0/3.946/2.9712/1.8022/4.8488	0/2.6532/0	1.5032	0.20196	4.3374	3.0065	0.75049	0.041509	0.95849	0.083019	0.32048	False
MBD4_6	MBD4	47.312/57.43/48.668/45.559/60.375/60.61	61.571/57.485/63.109	52.953	60.675	47.725	105.91	0.75029	0.77346	0.22654	0.45308	0.76695	True
XRCC1_5	XRCC1	251.43/304.04/269.64/302.08/322.6/275.17	312.85/305.11/295.58	286.48	304.43	699.28	572.95	0.75016	0.77342	0.22658	0.45316	0.76695	True
POLD2_1	POLD2	94.623/82.204/82.866/71.31/88.309/81.218	115.65/76.057/90.799	83.115	92.783	60.656	166.23	0.74982	0.77332	0.22668	0.45337	0.76695	True
PSMC1_5	PSMC1	210.87/191.43/193.35/199.07/218.97/233.96	247.95/223.75/198.99	207.41	222.66	274.53	414.81	0.7491	0.7731	0.2269	0.4538	0.76724	True
POLN_5	POLN	224.39/257.87/230.18/245.62/261.32/232.74	271.24/252.93/250.5	241.62	258.06	234.96	483.24	0.74797	0.77276	0.22724	0.45448	0.76795	True
PPP4R1_4	PPP4R1	263.59/251.12/256.49/255.53/277.54/267.9	255.44/228.17/251.79	261.88	244.83	93.956	523.76	0.7451	0.22811	0.77189	0.45621	0.76939	False
CDK2_3	CDK2	70.291/74.321/86.812/69.329/79.298/94.552	73.219/73.404/61.821	78.598	69.262	99.142	157.2	0.74462	0.22825	0.77175	0.4565	0.76939	False
FBXW7_1	FBXW7	104.09/99.095/97.335/128.75/117.15/100.61	96.516/97.283/95.307	107.27	96.365	155.81	214.54	0.74448	0.22829	0.77171	0.45659	0.76939	False
TP53_1	TP53	90.568/118.24/99.966/107.95/116.24/93.34	106.5/128.24/110.12	103.84	114.57	135.9	207.69	0.74439	0.77168	0.22832	0.45664	0.76939	True
CRY2_6	CRY2	106.79/56.304/84.182/83.194/95.518/84.854	98.181/90.207/91.443	83.599	93.212	285.39	167.2	0.74346	0.7714	0.2286	0.4572	0.7694	True
ERCC3_6	ERCC3	71.643/69.817/71.028/71.31/78.397/61.823	81.54/76.057/80.496	70.501	79.328	28.074	141	0.74338	0.77138	0.22862	0.45725	0.7694	True
FANCF_4	FANCF	210.87/194.81/220.98/189.17/187.43/200.01	208.84/244.09/195.12	200.2	215.06	171.88	400.39	0.74278	0.77119	0.22881	0.45762	0.7694	True
TP73_3	TP73	360.92/335.57/361.72/341.69/353.24/360.03	375.25/377.63/362.55	352.05	371.75	123.19	704.09	0.74264	0.77115	0.22885	0.4577	0.7694	True
RFC5_3	RFC5	41.905/34.909/53.929/41.597/36.946/36.366	29.121/55.716/23.827	40.495	33.819	48.905	80.99	0.74177	0.22911	0.77089	0.45822	0.76983	False
MSH5_1	MSH5	127.07/97.969/138.11/117.86/104.53/145.46	132.29/154.77/112.69	120.63	132.14	348.83	241.26	0.74123	0.77072	0.22928	0.45856	0.76995	True
LIG1_6	LIG1	67.588/105.85/115.75/115.88/100.93/96.976	114.82/103.47/110.12	98.962	109.37	321.52	197.92	0.73993	0.77033	0.22967	0.45934	0.77069	True
MGMT_5	MGMT	185.19/198.19/184.15/168.37/197.34/218.2	159.75/165.38/209.29	191.29	176.83	284.36	382.59	0.7394	0.22983	0.77017	0.45966	0.77069	False
SUPT3H_4	SUPT3H	8.1106/9.0087/14.469/6.9329/11.715/2.4244	4.9922/2.6532/8.3716	7.7192	4.8155	18.398	15.438	0.739	0.21043	0.78957	0.42085	0.74655	False
FANCL_1	FANCL	64.884/63.061/60.506/72.3/59.474/63.035	50.754/48.641/68.904	63.747	55.409	20.839	127.49	0.73837	0.23014	0.76986	0.46029	0.77069	False
CDC26_3	CDC26	67.588/59.682/57.875/53.482/51.364/70.308	37.442/61.907/59.245	59.66	51.595	57.282	119.32	0.73836	0.23015	0.76985	0.4603	0.77069	False
EGFR_6	EGFR	66.236/64.187/59.19/80.223/72.991/70.308	81.54/86.67/65.041	68.533	77.175	54.227	137.07	0.73823	0.76981	0.23019	0.46037	0.77069	True
GEN1_6	GEN1	279.81/262.38/274.91/306.04/255.02/284.87	215.5/267.97/302.02	276.69	259.33	323.13	553.38	0.73791	0.23029	0.76971	0.46057	0.77069	False
LIG4_4	LIG4	47.312/37.161/34.199/45.559/46.858/43.639	42.434/34.491/30.266	42.143	35.384	30.157	84.286	0.73622	0.2308	0.7692	0.46159	0.77181	False
PSMB4_5	PSMB4	91.92/126.12/118.38/101.02/118.05/118.8	103.17/111.43/88.867	111.72	100.72	169.67	223.44	0.73593	0.23089	0.76911	0.46177	0.77181	False
POLR2B_6	POLR2B	41.905/30.404/27.622/25.751/37.847/31.517	24.129/27.416/27.047	32.037	26.155	38.613	64.075	0.73486	0.23119	0.76881	0.46238	0.77239	False
MAP9_5	MAP9	97.327/108.1/99.966/95.079/120.75/124.86	109/117.62/127.51	107.08	117.8	158.73	214.17	0.73233	0.76802	0.23198	0.46397	0.77385	True
MGMT_1	MGMT	32.442/22.522/32.883/21.789/24.33/26.669	26.625/27.416/43.79	26.416	31.739	23.827	52.832	0.73231	0.76798	0.23202	0.46405	0.77385	True
C11orf30_3	C11orf30	377.14/393/384.08/360.51/368.56/392.75	422.68/410.36/367.06	379.15	399.3	173	758.3	0.73184	0.76787	0.23213	0.46426	0.77385	True
MSH4_1	MSH4	127.07/106.98/122.33/122.81/124.35/132.13	127.3/130/82.428	122.36	110.91	71.682	244.71	0.73177	0.23215	0.76785	0.46431	0.77385	False
POLI_6	POLI	227.1/234.23/228.87/200.06/221.67/270.32	236.3/274.16/227.32	229.46	245.11	524.64	458.91	0.73092	0.76759	0.23241	0.46483	0.77425	True
RAD51_2	RAD51	205.47/207.2/205.19/232.75/227.98/209.71	214.67/195.45/188.68	214.43	199.3	151.87	428.86	0.73051	0.23254	0.76746	0.46508	0.77425	False
FANCM_3	FANCM	10.814/14.639/18.415/16.837/11.715/6.061	7.4883/12.381/7.0836	12.321	8.6953	20.946	24.641	0.73034	0.22755	0.77245	0.45509	0.76854	False
MSH6_5	MSH6	85.161/105.85/90.758/108.95/95.518/92.128	94.02/83.132/81.14	96.033	85.916	84.935	192.07	0.72997	0.2327	0.7673	0.46541	0.77436	False
RUVBL2_2	RUVBL2	125.71/120.49/121.01/100.03/108.13/86.067	108.16/125.58/127.51	109.32	120.09	231.73	218.63	0.72878	0.76693	0.23307	0.46613	0.7748	True
HFM1_3	HFM1	70.291/68.691/65.767/70.319/62.177/58.186	57.411/52.179/63.109	65.749	57.393	24.027	131.5	0.72867	0.2331	0.7669	0.4662	0.7748	False
ERCC8_4	ERCC8	94.623/68.691/72.344/85.175/70.287/71.52	74.051/83.132/101.75	76.558	85.562	108.99	153.12	0.72763	0.76658	0.23342	0.46684	0.77498	True
PSMA4_4	PSMA4	159.51/156.53/126.27/166.39/145.08/146.68	151.43/179.53/156.48	149.5	162.03	200.36	298.99	0.72515	0.76582	0.23418	0.46836	0.7761	True
ORC5_4	ORC5	16.221/15.765/11.838/17.827/13.517/15.759	19.137/15.035/23.827	15.024	18.998	4.5606	30.048	0.72505	0.76507	0.23493	0.46986	0.7761	True
UBE2V1_1	UBE2V1	43.256/51.8/43.406/53.482/47.759/43.639	41.602/62.791/60.533	47.045	54.077	20.75	94.091	0.72497	0.76576	0.23424	0.46847	0.7761	True
USP44_5	USP44	41.905/42.791/46.037/45.559/45.957/33.942	45.762/58.37/44.434	42.469	49.144	21.516	84.937	0.72435	0.76557	0.23443	0.46885	0.7761	True
CHEK2_6	CHEK2	490.69/512.37/555.07/499.17/530.76/495.79	555.8/527.98/526.76	513.49	536.68	613.38	1027	0.72379	0.7654	0.2346	0.46919	0.7761	True
HAUS5_2	HAUS5	237.91/246.61/292.01/237.7/273.04/243.65	252.11/245.86/217.66	254.37	238.06	497.76	508.75	0.72336	0.23473	0.76527	0.46946	0.7761	False
HES1_2	HES1	286.57/278.14/264.38/305.05/300.07/289.72	327.82/274.16/313.61	287	304.33	218.82	574	0.72331	0.76526	0.23474	0.46949	0.7761	True
BCL2_4	BCL2	255.48/256.75/253.86/239.68/253.21/260.62	294.54/234.36/283.35	253.18	269.43	51.234	506.36	0.7222	0.76491	0.23509	0.47017	0.7761	True
CDK2_2	CDK2	104.09/112.61/127.59/135.69/124.35/139.4	95.684/131.77/111.41	123.32	111.99	183.12	246.64	0.7213	0.23536	0.76464	0.47072	0.7761	False
UBE2N_1	UBE2N	132.47/139.63/142.06/151.53/138.77/144.25	161.42/160.96/139.1	141.34	153.46	40.207	282.67	0.72107	0.76457	0.23543	0.47086	0.7761	True
TMEM189-UBE2V1_4	TMEM189-UBE2V1	158.16/179.05/165.73/173.32/161.3/160.01	211.34/149.46/182.24	166.09	179.22	68.631	332.19	0.72029	0.76433	0.23567	0.47135	0.7761	True
RDM1_3	RDM1	386.6/416.65/403.81/416.96/393.79/425.48	435.16/382.06/347.1	406.98	386.43	226.98	813.97	0.72027	0.23568	0.76432	0.47136	0.7761	False
NonTargetControl_0011	NonTargetControl_0011	68.94/69.817/80.236/92.108/68.485/82.43	93.188/83.132/80.496	76.524	85.435	91.731	153.05	0.72027	0.76432	0.23568	0.47136	0.7761	True
STAG3_2	STAG3	196/190.31/159.16/153.51/167.61/180.62	205.51/165.38/193.19	173.83	187.26	295.23	347.66	0.72006	0.76426	0.23574	0.47149	0.7761	True
NEIL2_5	NEIL2	110.84/97.969/85.497/88.147/90.112/86.067	91.524/111.43/105.61	92.704	102.51	96.055	185.41	0.71995	0.76422	0.23578	0.47156	0.7761	True
MSH2_3	MSH2	90.568/97.969/89.443/93.099/85.606/66.671	81.54/67.213/83.716	86.597	77.128	118.7	173.19	0.71951	0.23591	0.76409	0.47183	0.7761	False
CHEK2_2	CHEK2	186.54/209.45/220.98/197.09/204.55/193.95	173.9/202.52/186.75	201.79	187.36	150.09	403.58	0.71824	0.2363	0.7637	0.47261	0.7761	False
RCC1_5	RCC1	163.56/161.03/139.43/164.41/143.28/158.8	162.25/170.69/169.36	154.76	167.39	118.64	309.51	0.71818	0.76368	0.23632	0.47265	0.7761	True
ESPL1_1	ESPL1	81.106/96.843/97.335/91.118/108.13/87.279	117.32/92.861/100.46	93.249	103.05	87.765	186.5	0.71791	0.76359	0.23641	0.47281	0.7761	True
UBE2T_2	UBE2T	89.216/56.304/81.551/94.089/74.793/63.035	80.708/82.248/89.511	75.262	84.07	219.57	150.52	0.71791	0.76359	0.23641	0.47281	0.7761	True
CCNB1_4	CCNB1	375.79/390.75/361.72/358.53/373.96/375.78	361.1/440.42/379.3	372.61	392.19	133.6	745.21	0.7173	0.76341	0.23659	0.47319	0.77628	True
OXR1_3	OXR1	71.643/88.96/81.551/87.156/65.782/66.671	96.516/76.057/84.36	76.389	85.237	106.02	152.78	0.71587	0.76297	0.23703	0.47407	0.77729	True
PSMD9_3	PSMD9	300.09/251.12/270.96/256.52/298.27/252.14	313.68/258.24/293	270.75	287.38	510.54	541.5	0.71486	0.76265	0.23735	0.4747	0.77789	True
AURKB_1	AURKB	31.09/36.035/27.622/31.693/41.451/36.366	23.297/33.607/27.691	33.753	27.885	24.044	67.506	0.7142	0.23754	0.76246	0.47507	0.77807	False
CSNK1D_3	CSNK1D	279.81/336.7/297.27/341.69/339.72/318.81	383.57/329.88/300.09	318.12	336.11	654.01	636.24	0.71322	0.76215	0.23785	0.47571	0.77859	True
POLR2C_3	POLR2C	123.01/157.65/138.11/139.65/152.29/130.92	141.45/153.88/160.35	139.77	151.69	167.69	279.55	0.71247	0.76191	0.23809	0.47617	0.77859	True
ASF1A_3	ASF1A	63.533/51.8/44.722/57.444/54.067/50.913	64.899/70.751/48.941	53.433	60.798	40.68	106.87	0.71245	0.76191	0.23809	0.47619	0.77859	True
CDC25C_2	CDC25C	48.663/55.178/52.614/44.568/48.66/63.035	53.25/76.942/50.229	51.798	59.042	42.058	103.6	0.7117	0.76168	0.23832	0.47665	0.77874	True
TK2_2	TK2	125.71/129.5/128.9/127.76/126.16/123.65	158.09/138.85/120.42	126.93	138.27	4.8118	253.86	0.71144	0.76159	0.23841	0.47681	0.77874	True
NUDT1_2	NUDT1	262.24/280.39/290.69/296.13/265.83/275.17	279.56/298.04/307.82	278.14	294.9	179.89	556.28	0.71075	0.76138	0.23862	0.47724	0.779	True
KAT5_5	KAT5	90.568/111.48/96.02/109.94/104.53/93.34	98.181/130.89/105.61	100.65	110.72	79.024	201.31	0.70924	0.76091	0.23909	0.47818	0.77949	True
FUS_1	FUS	279.81/306.29/315.68/279.3/302.78/287.29	252.94/317.49/266.6	294.87	277.68	230.56	589.74	0.70792	0.2395	0.7605	0.479	0.77949	False
MSH2_2	MSH2	202.76/199.32/227.55/179.26/189.23/209.71	198.86/185.72/175.8	200.73	186.56	279.84	401.47	0.70764	0.23959	0.76041	0.47917	0.77949	False
NBN_2	NBN	71.643/99.095/82.866/91.118/82.903/87.279	85.7/91.976/107.54	85.399	94.641	85.139	170.8	0.70723	0.76029	0.23971	0.47942	0.77949	True
MAD1L1_5	MAD1L1	120.31/138.51/160.47/150.54/162.2/147.89	159.75/141.5/174.51	145.93	158.01	242.6	291.85	0.70718	0.76027	0.23973	0.47946	0.77949	True
PSMD2_4	PSMD2	14.869/37.161/23.676/28.722/18.923/30.305	17.473/22.11/19.319	24.49	19.543	67.295	48.98	0.70689	0.23964	0.76036	0.47928	0.77949	False
AURKB_6	AURKB	285.22/292.78/276.22/274.34/320.8/292.14	307.85/275.04/341.3	289.86	306.88	283.84	579.71	0.70684	0.76017	0.23983	0.47966	0.77949	True
TERT_1	TERT	152.75/220.71/235.45/225.81/228.88/221.83	198.86/242.32/241.49	212.09	226.61	941.31	424.18	0.70503	0.7596	0.2404	0.48079	0.77969	True
RPA2_5	RPA2	213.58/166.66/180.2/158.47/177.52/207.29	187.21/147.69/175.8	182.87	169.4	486.64	365.75	0.70471	0.2405	0.7595	0.48099	0.77969	False
RAD18_6	RAD18	123.01/121.62/85.497/104.98/113.54/115.16	102.34/132.66/128.15	109.84	120.27	194.07	219.67	0.70417	0.75934	0.24066	0.48133	0.77969	True
CDKN1A_4	CDKN1A	33.794/45.043/47.352/33.674/38.748/41.215	29.121/30.954/41.214	39.635	33.368	32.348	79.27	0.70383	0.24077	0.75923	0.48153	0.77969	False
PALB2_1	PALB2	79.754/93.465/93.389/103.99/88.309/94.552	91.524/80.479/75.988	91.953	82.412	63.633	183.91	0.70354	0.24086	0.75914	0.48172	0.77969	False
ASF1A_1	ASF1A	105.44/79.952/71.028/96.07/91.013/80.006	98.181/96.398/92.731	86.5	95.743	159	173	0.70274	0.75889	0.24111	0.48222	0.77969	True
ESCO1_5	ESCO1	285.22/314.18/305.16/344.66/306.38/309.11	284.56/275.04/320.7	310.3	292.79	373.6	620.59	0.70274	0.24111	0.75889	0.48222	0.77969	False
RAD18_1	RAD18	56.774/76.574/72.344/74.281/70.287/48.488	65.731/72.52/83.716	65.591	73.623	126.81	131.18	0.70126	0.75843	0.24157	0.48314	0.77969	True
XAB2_6	XAB2	45.96/46.169/39.46/37.636/40.55/52.125	39.938/35.375/35.418	43.377	36.85	29.458	86.754	0.70076	0.24173	0.75827	0.48345	0.77969	False
POLR2E_6	POLR2E	112.2/91.213/103.91/107.95/107.23/111.52	120.65/112.32/113.98	105.42	115.59	59.397	210.85	0.70031	0.75813	0.24187	0.48373	0.77969	True
DICER1_4	DICER1	93.271/87.834/96.02/88.147/96.42/84.854	75.715/84.901/84.36	90.985	81.548	23.136	181.97	0.69961	0.24209	0.75791	0.48417	0.77969	False
GTF2H3_6	GTF2H3	94.623/90.087/80.236/97.06/77.496/73.945	88.196/105.24/90.155	85.123	94.235	92.88	170.25	0.69837	0.75753	0.24247	0.48495	0.77969	True
NEIL1_3	NEIL1	117.6/163.28/151.26/165.4/168.51/191.53	175.56/143.27/196.41	157.91	170.31	599.25	315.83	0.69784	0.75736	0.24264	0.48528	0.77969	True
POLI_2	POLI	369.03/433.54/398.55/390.22/416.32/391.54	389.39/428.93/440.47	399.34	419.02	504.23	798.69	0.69607	0.75681	0.24319	0.48639	0.77969	True
TERF1_2	TERF1	101.38/66.439/102.6/90.127/78.397/77.581	74.883/68.982/85.004	85.064	76.007	209.33	170.13	0.69434	0.24374	0.75626	0.48747	0.77969	False
UBE2E1_3	UBE2E1	90.568/85.582/76.29/80.223/74.793/65.459	84.036/105.24/74.7	78.402	87.096	77.577	156.8	0.69424	0.75624	0.24376	0.48753	0.77969	True
PTTG1_1	PTTG1	178.43/204.95/203.88/179.26/170.31/195.17	178.89/165.38/180.31	188.19	174.73	214.01	376.39	0.69407	0.24382	0.75618	0.48764	0.77969	False
PARG_6	PARG	67.588/76.574/85.497/73.29/76.595/60.61	65.731/95.514/85.647	72.938	81.319	73.008	145.88	0.69391	0.75613	0.24387	0.48774	0.77969	True
DSCC1_4	DSCC1	32.442/37.161/32.883/26.741/27.034/41.215	34.946/17.688/31.554	32.514	26.923	32.161	65.028	0.69334	0.24403	0.75597	0.48805	0.77969	False
CCNB2_4	CCNB2	28.387/19.143/36.83/47.54/39.649/46.064	38.274/38.913/44.434	34.679	40.449	121.06	69.358	0.69281	0.75578	0.24422	0.48844	0.77969	True
KIF11_6	KIF11	187.89/153.15/164.42/166.39/159.5/176.98	166.41/187.49/188.04	167.67	180.36	157.13	335.35	0.69263	0.75573	0.24427	0.48854	0.77969	True
LIG4_2	LIG4	66.236/48.422/39.46/36.645/48.66/46.064	21.633/44.219/66.972	46.719	40.025	108.44	93.437	0.69243	0.24433	0.75567	0.48866	0.77969	False
PRKDC_3	PRKDC	335.24/368.23/357.77/375.37/359.55/353.96	281.23/391.78/355.47	358.13	339.6	188.53	716.26	0.69228	0.24438	0.75562	0.48876	0.77969	False
PSMD4_4	PSMD4	202.76/145.26/168.36/138.66/167.61/132.13	144.77/179.53/188.04	157.44	169.7	683.72	314.88	0.69129	0.75531	0.24469	0.48938	0.77969	True
CHEK2_1	CHEK2	251.43/286.02/255.18/270.38/300.07/288.51	305.36/250.28/226.03	274.69	258.51	380.83	549.37	0.69029	0.24501	0.75499	0.49001	0.77969	False
ANAPC4_3	ANAPC4	39.201/50.674/49.983/48.53/50.463/46.064	54.915/46.873/61.177	47.302	54.001	19.443	94.604	0.68877	0.75452	0.24548	0.49097	0.77969	True
DBF4_4	DBF4	64.884/68.691/56.56/51.501/53.166/56.974	65.731/45.988/94.019	58.315	65.752	45.727	116.63	0.68856	0.75445	0.24555	0.4911	0.77969	True
ANAPC1_6	ANAPC1	164.91/171.16/160.47/146.58/162.2/184.26	186.38/164.5/180.95	164.54	177.03	155.46	329.08	0.68835	0.75438	0.24562	0.49123	0.77969	True
KIF11_5	KIF11	25.683/38.287/35.514/33.674/28.836/30.305	34.946/43.335/34.13	31.768	37.25	21.584	63.536	0.68782	0.75421	0.24579	0.49158	0.77983	True
POLA2_4	POLA2	47.312/48.422/47.352/47.54/50.463/55.761	43.266/61.907/66.329	49.388	56.218	10.916	98.775	0.68726	0.75404	0.24596	0.49192	0.77994	True
CCNB2_3	CCNB2	95.975/86.708/60.506/68.338/81.101/81.218	87.364/91.092/81.784	78.085	86.662	163.47	156.17	0.68634	0.75375	0.24625	0.4925	0.78044	True
TOPBP1_6	TOPBP1	72.995/75.448/64.452/54.473/61.276/55.761	64.067/61.023/92.731	63.582	71.306	75.922	127.16	0.68497	0.75332	0.24668	0.49336	0.78138	True
MCM8_4	MCM8	93.271/105.85/80.236/89.137/94.617/80.006	89.86/66.329/88.867	90.087	80.911	95.755	180.17	0.68359	0.24712	0.75288	0.49424	0.78233	False
LIG3_4	LIG3	82.457/81.078/85.497/105.97/74.793/113.95	98.181/91.092/107.54	89.567	98.71	244.21	179.13	0.68317	0.75275	0.24725	0.4945	0.78233	True
ING1_5	ING1	45.96/51.8/55.244/51.501/63.979/65.459	54.082/84.017/53.449	55.226	62.393	58.563	110.45	0.68196	0.75237	0.24763	0.49527	0.78305	True
ANKRD17_6	ANKRD17	101.38/102.47/128.9/97.06/89.211/117.58	109.83/93.745/84.36	105.3	95.412	211.62	210.61	0.68161	0.24774	0.75226	0.49549	0.78305	False
MGMT_6	MGMT	124.36/100.22/128.9/111.92/109.04/115.16	148.93/137.96/94.663	114.54	124.83	109.08	229.07	0.68011	0.75178	0.24822	0.49644	0.78413	True
MSH3_2	MSH3	217.63/177.92/199.93/181.25/162.2/183.04	193.03/203.41/201.56	186.19	199.28	371.14	372.38	0.67858	0.7513	0.2487	0.49741	0.7845	True
VCP_6	VCP	254.13/228.59/243.34/281.28/244.2/260.62	251.28/307.77/245.35	251.5	266.72	324.27	503	0.67856	0.75129	0.24871	0.49742	0.7845	True
PARP1_6	PARP1	93.271/115.99/119.7/129.74/100.02/99.401	123.97/78.71/99.171	108.93	98.914	202.85	217.86	0.67847	0.24874	0.75126	0.49747	0.7845	False
FANCM_5	FANCM	4.0553/2.2522/5.2614/2.9712/3.6045/7.2732	1.6641/2.6532/1.9319	3.9474	2.0449	3.3487	7.8947	0.67708	0.18386	0.81614	0.36773	0.69909	False
PSMB8_6	PSMB8	201.41/182.43/197.3/266.42/206.36/193.95	240.46/216.67/204.78	206.39	220.15	887.99	412.79	0.67691	0.75077	0.24923	0.49846	0.78526	True
ATXN3_6	ATXN3	127.07/123.87/127.59/121.82/119.85/96.976	117.32/123.81/149.4	119.03	129.47	131.21	238.05	0.67686	0.75075	0.24925	0.4985	0.78526	True
NonTargetControl_0004	NonTargetControl_0004	98.678/79.952/84.182/80.223/96.42/100.61	87.364/105.24/104.32	89.585	98.621	92.131	179.17	0.67507	0.75018	0.24982	0.49963	0.78663	True
EP300_5	EP300	200.06/172.29/189.41/176.29/179.32/168.5	197.19/200.76/182.89	180.67	193.46	138.35	361.34	0.67271	0.74943	0.25057	0.50113	0.78856	True
INPPL1_3	INPPL1	104.09/96.843/74.974/77.252/75.694/87.279	95.684/91.976/94.663	85.319	94.095	150.71	170.64	0.67182	0.74915	0.25085	0.5017	0.78856	True
STAG1_6	STAG1	314.96/305.17/281.48/299.1/317.19/317.6	273.74/284.77/309.75	305.64	289.03	197.97	611.28	0.6717	0.25089	0.74911	0.50177	0.78856	False
CHTF8_6	CHTF8	178.43/131.75/157.84/132.72/148.68/162.44	152.26/162.73/173.87	151.08	162.71	327.87	302.17	0.66905	0.74827	0.25173	0.50346	0.78908	True
MCM9_6	MCM9	127.07/162.16/147.32/130.73/136.07/135.77	157.26/135.31/160.35	139.38	150.55	166.44	278.76	0.66888	0.74821	0.25179	0.50357	0.78908	True
HAUS4_1	HAUS4	497.45/408.77/509.04/506.1/464.98/477.61	535.83/478.45/477.82	476.01	496.64	1420.3	952.03	0.66864	0.74814	0.25186	0.50372	0.78908	True
AURKB_4	AURKB	71.643/66.439/74.974/93.099/66.683/107.89	84.868/57.485/71.48	78.78	70.389	283.25	157.56	0.66848	0.25191	0.74809	0.50383	0.78908	False
PSMD3_2	PSMD3	369.03/359.22/330.15/388.24/429.83/362.45	425.17/352.87/294.94	371.93	353.7	1124.8	743.87	0.66843	0.25193	0.74807	0.50386	0.78908	False
NEIL2_6	NEIL2	75.698/85.582/82.866/92.108/77.496/87.279	82.372/96.398/97.883	83.315	91.943	38.049	166.63	0.6684	0.74806	0.25194	0.50388	0.78908	True
SIRT1_1	SIRT1	101.38/119.36/78.92/117.86/101.83/92.128	99.845/99.051/77.276	100.91	91.428	237.91	201.82	0.66759	0.2522	0.7478	0.50439	0.78919	False
POLD2_6	POLD2	143.29/138.51/144.69/151.53/144.18/128.49	143.11/122.05/126.86	141.6	130.37	59.803	283.2	0.66744	0.25224	0.74776	0.50449	0.78919	False
ATRIP_2	ATRIP	168.97/136.26/99.966/124.79/117.15/118.8	127.3/160.07/124.93	125.98	136.54	552.32	251.95	0.66575	0.74721	0.25279	0.50557	0.7896	True
CHTF18_6	CHTF18	175.73/203.82/188.09/234.73/196.44/202.44	193.86/250.28/198.34	199.42	212.71	394.71	398.83	0.66551	0.74714	0.25286	0.50573	0.7896	True
BUB3_6	BUB3	67.588/57.43/61.821/74.281/63.078/60.61	71.555/76.057/66.972	63.911	71.432	35.802	127.82	0.66523	0.74705	0.25295	0.5059	0.7896	True
POLD3_1	POLD3	290.63/280.39/249.91/258.5/267.63/266.69	272.08/243.21/245.35	268.63	253.21	216.01	537.25	0.66501	0.25302	0.74698	0.50604	0.7896	False
