sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
UBE2B_6	UBE2B	104.55/75.41/100.38/90.999/114.9/90.59	86.265/95.007/95.495/92.209/79.823/72.908	95.312	86.539	186.34	190.69	0.63531	0.26261	0.73739	0.52523	0.9984	False
RUVBL1_5	RUVBL1	102.78/113.85/96.919/75.399/79.362/103.3	102.55/107.43/99.215/107.27/96.72/105.14	94.254	102.98	224.63	188.57	0.63513	0.73733	0.26267	0.52535	0.9984	True
SMEK1_6	SMEK1	287.08/329.73/309.79/315.9/328.11/363.95	325.75/327.87/368.34/297.62/340.27/372.22	321.59	337.69	653.12	643.4	0.63461	0.73716	0.26284	0.52568	0.9984	True
TOP2B_4	TOP2B	145.31/130.12/160.95/137.8/135.03/171.64	147.8/139.72/119.06/131.47/153.24/123.56	146.09	135.25	264.14	292.27	0.63419	0.26298	0.73702	0.52596	0.9984	False
ESPL1_3	ESPL1	342.02/356.35/377.29/334.1/341.14/335.34	386.68/355.81/354.7/345.55/345.51/399.84	347.39	364.1	272.83	695.01	0.63377	0.73688	0.26312	0.52623	0.9984	True
ORC3_1	ORC3	164.81/146.38/143.65/137.8/143.33/157.34	118.24/154/138.9/152.46/132.26/133.54	148.6	137.68	102.59	297.31	0.63365	0.26315	0.73685	0.52631	0.9984	False
GINS4_4	GINS4	155.95/141.95/138.46/161.2/163.46/117.61	144.18/137.85/182.31/152.92/153.24/171.91	145.53	156.33	303.62	291.15	0.63319	0.7367	0.2633	0.52661	0.9984	True
RFWD2_2	RFWD2	232.15/245.45/226.72/187.2/227.43/214.56	211.74/217.34/260.44/254.26/241.22/227.93	221.47	234.8	394.89	443.09	0.63299	0.73663	0.26337	0.52674	0.9984	True
ANAPC5_5	ANAPC5	170.12/196.66/230.18/204.1/199/201.84	183.99/193.12/208.35/186.24/178.29/173.44	199.55	186.91	367.81	399.22	0.63237	0.26357	0.73643	0.52714	0.9984	False
NUDT1_2	NUDT1	343.79/368.18/382.48/388.7/349.43/360.77	364.97/365.75/384.46/347.84/376.39/464.31	365.2	382.25	317.29	730.64	0.631	0.73598	0.26402	0.52804	0.9984	True
POLR2B_6	POLR2B	54.935/39.923/36.345/33.8/49.75/41.322	44.64/40.363/65.73/38.801/57.682/45.28	42.064	47.851	66.176	84.157	0.63081	0.73592	0.26408	0.52817	0.9984	True
LIG4_6	LIG4	51.391/19.222/41.537/23.4/28.428/19.072	24.733/28.564/17.363/28.758/25.637/19.186	28.369	23.619	179.64	56.758	0.63056	0.2641	0.7359	0.5282	0.9984	False
PNKP_5	PNKP	97.466/130.12/121.15/115.7/132.67/150.98	112.2/107.43/140.14/97.686/123.52/105.91	123.57	113.68	325.27	247.23	0.6289	0.26471	0.73529	0.52941	0.9984	False
MAP9_4	MAP9	157.72/118.29/131.53/139.1/153.99/162.11	130.3/130.4/122.78/133.75/137.51/139.68	142.92	132.29	292.12	285.93	0.62862	0.2648	0.7352	0.5296	0.9984	False
CHAF1B_3	CHAF1B	122.28/112.38/115.96/127.4/144.51/122.38	120.05/106.81/110.38/115.95/123.52/107.44	123.74	113.85	127.71	247.56	0.62859	0.26481	0.73519	0.52962	0.9984	False
UBE2V1_6	UBE2V1	51.391/68.017/64.036/55.9/49.75/55.626	55.499/45.33/45.887/67.559/41.368/50.652	57.091	50.377	51.51	114.22	0.62829	0.26491	0.73509	0.52981	0.9984	False
MCM3_5	MCM3	67.34/78.367/77.881/74.099/65.148/84.233	72.39/52.782/71.931/74.406/71.083/59.861	74.218	66.569	52.104	148.49	0.62771	0.2651	0.7349	0.5302	0.9984	False
FANCC_6	FANCC	120.5/99.068/181.72/113.1/99.499/112.84	114.62/119.85/138.9/139.68/132.26/125.09	118.4	128.06	960.85	236.88	0.62734	0.73478	0.26522	0.53044	0.9984	True
TOPBP1_3	TOPBP1	86.833/103.5/84.804/74.099/92.392/79.465	70.58/76.999/89.294/79.427/71.083/82.885	86.354	78.109	106.16	172.77	0.62727	0.26524	0.73476	0.53048	0.9984	False
RNF8_5	RNF8	136.45/137.51/134.99/150.8/153.99/173.23	173.74/147.17/174.87/173.46/152.65/131.23	147.24	157.97	218.97	294.58	0.62493	0.73399	0.26601	0.53201	0.9984	True
RAD9B_1	RAD9B	26.582/45.837/51.921/36.4/48.565/42.911	56.102/44.709/49.608/37.431/59.43/37.605	41.072	46.729	86.346	82.173	0.62398	0.73368	0.26632	0.53264	0.9984	True
AP5Z1_3	AP5Z1	155.95/136.03/176.53/200.2/172.94/195.48	177.36/205.54/163.71/170.27/175.38/210.28	171.39	182.93	585.59	342.9	0.6232	0.73342	0.26658	0.53316	0.9984	True
DMC1_4	DMC1	194.93/112.38/129.8/135.2/135.03/155.75	145.99/159.59/162.47/141.51/164.89/140.44	141.67	152.15	823.99	283.44	0.62208	0.73305	0.26695	0.53389	0.9984	True
POLA1_5	POLA1	118.73/106.46/122.88/114.4/87.654/111.25	108.58/107.43/101.7/99.969/114.78/75.21	109.6	100.39	155.4	219.26	0.62143	0.26716	0.73284	0.53432	0.9984	False
PSMC3_2	PSMC3	106.33/79.845/86.535/93.599/116.08/89.001	104.36/87.556/74.412/83.992/79.823/88.257	94.462	85.921	183.05	188.99	0.62126	0.26721	0.73279	0.53443	0.9984	False
SLK_5	SLK	17.721/19.222/17.307/22.1/17.768/23.84	25.94/29.806/27.284/16.433/27.967/16.884	19.513	23.392	7.3239	39.039	0.62082	0.7324	0.2676	0.5352	0.9984	True
CCNO_1	CCNO	1330.8/1273.1/1280.7/1310.4/1249.7/1363.6	1300.6/1289.1/1359.3/1314.7/1330.8/1403.7	1300.8	1332.5	1745.5	2602.5	0.61991	0.73234	0.26766	0.53532	0.9984	True
BTG2_2	BTG2	77.973/63.581/69.228/74.099/75.809/68.34	64.548/76.378/66.97/61.625/55.352/60.629	71.334	63.932	29.051	142.72	0.61956	0.26777	0.73223	0.53555	0.9984	False
GTF2E2_4	GTF2E2	223.29/218.84/256.14/218.4/222.69/227.27	227.42/220.44/228.2/211.81/182.37/218.72	227.42	214.23	203.92	454.99	0.61848	0.26813	0.73187	0.53626	0.9984	False
ERCC1_6	ERCC1	124.05/141.95/148.84/105.3/132.67/138.27	152.02/134.75/143.86/146.53/145.66/125.09	131.04	141.03	240.45	262.16	0.61726	0.73147	0.26853	0.53706	0.9984	True
POLL_1	POLL	194.93/207.01/192.11/222.3/199/216.15	178.56/216.09/194.71/188.07/182.37/197.24	204.95	192.46	146.25	410.05	0.61689	0.26865	0.73135	0.53731	0.9984	False
RAD52_5	RAD52	138.22/136.03/167.88/167.7/187.15/192.31	181.58/163.31/192.23/186.7/156.15/170.37	163.43	174.58	564.11	326.97	0.61688	0.73134	0.26866	0.53731	0.9984	True
GTF2E2_6	GTF2E2	283.54/260.24/280.37/292.5/274.81/247.93	267.24/280.05/217.03/236.91/278.51/277.82	272.81	258.41	268.17	545.81	0.61652	0.26878	0.73122	0.53755	0.9984	False
MGMT_3	MGMT	129.36/110.9/98.65/105.3/85.285/109.66	115.22/116.74/127.74/112.75/97.303/120.49	105.69	114.65	213.88	211.45	0.6163	0.73115	0.26885	0.5377	0.9984	True
CDC16_1	CDC16	329.61/366.7/373.83/374.4/351.8/354.41	352.9/336.56/338.57/326.38/353.09/343.05	358.11	341.63	290.36	716.47	0.61583	0.269	0.731	0.53801	0.9984	False
SLX1B_1	SLX1B	143.54/153.78/174.8/169/168.2/128.73	164.69/165.8/167.43/172.55/167.22/160.4	155.47	166.31	315.76	311.04	0.61466	0.73061	0.26939	0.53878	0.9984	True
RUVBL2_5	RUVBL2	228.6/198.14/192.11/182/172.94/179.59	196.66/216.09/194.71/220.02/181.2/214.89	191.41	203.44	399.66	382.96	0.61447	0.73055	0.26945	0.5389	0.9984	True
MBD4_6	MBD4	62.024/75.41/64.036/59.8/79.362/79.465	73.596/92.523/62.01/78.058/87.98/70.606	69.527	76.773	82.237	139.1	0.61434	0.73051	0.26949	0.53899	0.9984	True
NHEJ1_4	NHEJ1	200.25/241.02/231.91/230.1/229.8/239.98	247.94/226.65/254.24/238.28/247.63/235.61	228.42	241.55	220.6	456.99	0.61421	0.73046	0.26954	0.53908	0.9984	True
PMS2_2	PMS2	24.809/35.487/39.806/32.5/31.982/34.965	31.972/34.153/50.848/38.801/43.699/31.466	32.925	37.898	25.001	65.872	0.6128	0.72999	0.27001	0.54002	0.9984	True
PSMB4_6	PSMB4	136.45/99.068/109.03/120.9/120.82/119.2	117.63/147.17/136.42/114.58/129.93/115.89	117.01	126.38	159.6	234.1	0.61248	0.72989	0.27011	0.54022	0.9984	True
CHEK2_3	CHEK2	127.59/96.11/133.26/120.9/138.59/111.25	139.95/129.78/135.18/130.55/129.35/115.89	120.4	129.9	244.38	240.88	0.61217	0.72979	0.27021	0.54042	0.9984	True
DBF4_1	DBF4	21.265/28.094/19.038/22.1/17.768/15.893	25.94/23.597/22.323/14.151/11.07/9.2094	20.35	16.444	18.425	40.713	0.61208	0.26972	0.73028	0.53945	0.9984	False
UBA52_5	UBA52	287.08/307.55/278.64/260/277.18/276.54	234.06/247.76/295.17/243.3/265.69/322.33	280.81	266.3	244.76	561.8	0.61193	0.27029	0.72971	0.54058	0.9984	False
CHTF8_4	CHTF8	136.45/134.55/119.42/169/136.22/155.75	176.75/128.54/142.62/150.64/141.58/173.44	141.01	151.28	310.46	282.12	0.61146	0.72955	0.27045	0.5409	0.9984	True
TERF2_3	TERF2	281.76/329.73/356.52/343.2/316.26/319.45	293.18/325.38/270.36/300.82/304.73/361.47	323.61	308.05	665.35	647.44	0.61136	0.27048	0.72952	0.54096	0.9984	False
NTHL1_4	NTHL1	147.08/124.2/152.3/132.6/131.48/141.45	159.86/142.2/133.94/152.46/134.01/168.84	137.85	147.99	112.28	275.79	0.6105	0.72923	0.27077	0.54153	0.9984	True
PSMD4_6	PSMD4	216.2/223.27/150.57/206.7/183.6/197.07	173.74/180.7/184.79/182.13/180.62/194.17	194.63	182.59	699.99	389.39	0.61021	0.27086	0.72914	0.54173	0.9984	False
PSMD5_5	PSMD5	572.39/573.7/605.74/553.8/512.89/545.13	548.96/596.74/550.65/566.03/612.95/610.13	559.88	580.29	982.68	1120.1	0.61006	0.72909	0.27091	0.54182	0.9984	True
SIRT1_1	SIRT1	132.91/156.73/103.84/154.7/133.85/120.79	151.42/154.62/132.7/132.84/149.74/135.07	132.5	142.43	408.12	265.08	0.60984	0.72902	0.27098	0.54197	0.9984	True
HMGB2_1	HMGB2	42.53/25.137/36.345/37.7/36.72/36.554	38.005/44.709/38.446/38.344/39.038/45.28	35.396	40.523	33.092	70.816	0.60922	0.72881	0.27119	0.54239	0.9984	True
DSCC1_3	DSCC1	97.466/94.632/126.34/132.6/139.77/95.358	91.091/113.02/107.9/110.47/92.059/109.75	112.8	103.65	434.47	225.67	0.60915	0.27121	0.72879	0.54242	0.9984	False
PARP1_3	PARP1	210.88/193.7/193.84/197.6/193.08/187.54	176.75/184.43/200.91/162.96/190.53/190.33	195.97	183.92	62.828	392.08	0.60892	0.27129	0.72871	0.54258	0.9984	False
PSMD2_5	PSMD2	460.75/459.85/520.94/547.3/497.5/449.77	481.39/514.16/537/505.32/480.1/527.24	488.07	507.08	1537.3	976.46	0.60863	0.72862	0.27138	0.54277	0.9984	True
STAG1_1	STAG1	448.34/449.5/429.21/425.1/433.53/376.66	437.36/478.76/448.95/439.59/421.26/440.52	426.33	444.07	709.94	852.95	0.60742	0.72821	0.27179	0.54357	0.9984	True
ANAPC2_3	ANAPC2	322.52/294.25/316.72/321.1/266.52/317.86	306.45/319.17/343.53/320.45/316.38/320.03	305.79	320.81	491.04	611.79	0.60737	0.7282	0.2718	0.54361	0.9984	True
DBF4_4	DBF4	85.061/90.196/74.42/67.599/69.886/74.697	97.123/60.233/70.691/64.82/78.658/51.419	76.567	69.055	78.209	153.19	0.60696	0.27194	0.72806	0.54388	0.9984	False
AURKC_6	AURKC	40.758/29.572/34.614/32.5/37.904/36.554	47.053/23.597/28.524/35.605/27.385/23.791	35.128	30.042	15.896	70.279	0.60671	0.27201	0.72799	0.54403	0.9984	False
RPA3_4	RPA3	51.391/50.273/29.422/52/48.565/57.215	47.053/55.266/53.328/62.994/43.699/58.326	47.15	53.041	93.771	94.331	0.60659	0.72794	0.27206	0.54412	0.9984	True
GADD45G_3	GADD45G	258.73/276.5/266.53/267.8/258.22/273.36	250.95/288.75/285.24/300.82/273.85/287.8	266.77	280.78	55.397	533.72	0.60655	0.72793	0.27207	0.54415	0.9984	True
SMC5_6	SMC5	104.55/113.85/93.458/83.199/85.285/119.2	96.52/99.354/106.66/88.557/83.902/72.141	98.992	90.469	225.6	198.05	0.60563	0.27238	0.72762	0.54476	0.9984	False
RAD51C_1	RAD51C	457.2/418.45/443.06/464.1/492.76/422.75	448.82/470.69/441.51/419.5/432.33/378.35	449.01	430.89	773.44	898.32	0.60465	0.27271	0.72729	0.54541	0.9984	False
PSMA3_3	PSMA3	515.68/591.45/517.48/530.4/506.97/524.47	561.62/552.04/561.81/544.12/561.67/520.33	530.37	550.06	938.95	1061.1	0.60434	0.72719	0.27281	0.54562	0.9984	True
TOPBP1_4	TOPBP1	28.354/22.179/22.499/26/15.399/30.197	14.478/26.08/23.564/25.563/18.062/13.047	23.563	19.421	28.519	47.143	0.60328	0.27294	0.72706	0.54589	0.9984	False
POLR1B_5	POLR1B	58.479/50.273/57.113/62.4/48.565/55.626	48.863/40.983/45.887/41.996/67.587/52.187	55.205	48.865	26.943	110.45	0.60327	0.27316	0.72684	0.54633	0.9984	False
TIPIN_2	TIPIN	285.31/314.95/318.45/308.1/311.53/265.41	313.09/308.62/315.01/304.01/329.2/319.26	300	314.76	434.85	600.2	0.60275	0.72666	0.27334	0.54668	0.9984	True
OXR1_4	OXR1	466.06/501.25/448.25/492.7/518.82/489.51	457.87/458.27/503.52/456.02/457.38/469.68	485.54	466.83	638.19	971.41	0.6005	0.27409	0.72591	0.54817	0.9984	False
PSMA6_1	PSMA6	163.03/133.08/138.46/150.8/176.49/162.11	165.89/161.45/192.23/160.68/159.06/146.58	153.26	163.76	269.23	306.63	0.59969	0.72564	0.27436	0.54872	0.9984	True
PPP4R1_2	PPP4R1	310.12/283.9/370.37/295.1/302.05/325.81	267.24/356.43/315.01/319.99/350.76/372.22	313.37	328.37	948.99	626.95	0.59894	0.72539	0.27461	0.54921	0.9984	True
ERCC1_4	ERCC1	148.86/165.61/164.42/174.2/175.31/138.27	180.97/173.25/172.39/183.96/174.8/145.05	160.53	171.24	215.57	321.17	0.59727	0.72484	0.27516	0.55033	0.9984	True
TMEM189-UBE2V1_4	TMEM189-UBE2V1	207.34/235.1/218.07/227.5/212.03/209.79	228.03/230.38/207.11/225.04/229.56/267.07	218.08	230.54	119.85	436.3	0.59644	0.72456	0.27544	0.55088	0.9984	True
ATRX_4	ATRX	161.26/152.3/188.65/144.3/187.15/154.16	179.16/138.47/172.39/141.96/137.51/153.49	163.76	152.97	354.99	327.64	0.59609	0.27556	0.72444	0.55111	0.9984	False
HAUS7_2	HAUS7	177.21/233.62/204.22/228.8/178.86/235.22	205.71/191.26/240.6/227.78/216.75/244.82	208.17	220.33	727.58	416.49	0.59582	0.72435	0.27565	0.5513	0.9984	True
UBE2T_1	UBE2T	178.98/168.56/183.45/180.7/182.41/147.81	179.77/181.94/198.43/180.31/169.55/197.24	173.17	184.26	189.26	346.45	0.59581	0.72435	0.27565	0.5513	0.9984	True
USP44_2	USP44	242.78/190.74/192.11/176.8/196.63/189.13	209.33/206.16/234.4/192.63/201.01/211.82	197.02	208.84	525.74	394.18	0.59534	0.72419	0.27581	0.55162	0.9984	True
UBE2D1_4	UBE2D1	327.84/238.06/254.41/287.3/240.46/278.13	328.77/270.74/279.04/257/299.48/269.38	269.31	283.12	1171.6	538.8	0.5948	0.72401	0.27599	0.55197	0.9984	True
USP44_6	USP44	343.79/400.71/349.6/369.2/363.65/387.79	370.39/389.96/419.19/379.79/378.14/372.98	368.58	384.74	480.13	737.42	0.5948	0.72401	0.27599	0.55198	0.9984	True
PSME2_5	PSME2	81.517/68.017/93.458/72.799/65.148/93.769	91.694/86.935/78.132/90.839/76.91/91.327	78.301	85.744	157.67	156.65	0.59469	0.72397	0.27603	0.55205	0.9984	True
TDG_1	TDG	317.21/291.29/299.41/332.8/316.26/290.84	339.63/326.01/260.44/337.79/364.16/316.19	307.59	322.33	283.25	615.38	0.59438	0.72387	0.27613	0.55226	0.9984	True
RUVBL1_2	RUVBL1	326.07/323.82/320.18/315.9/296.13/300.38	348.68/327.25/322.45/318.17/333.28/321.56	313.53	328.41	157.72	627.28	0.59396	0.72373	0.27627	0.55254	0.9984	True
ERCC4_4	ERCC4	24.809/23.658/24.23/20.8/24.875/11.125	27.146/19.25/27.284/22.824/27.385/25.326	20.842	24.676	29.165	41.699	0.59362	0.72344	0.27656	0.55311	0.9984	True
RECQL_1	RECQL	106.33/124.2/110.76/137.8/98.315/114.43	104.36/110.53/104.18/113.66/106.04/95.932	114.62	105.64	195.73	229.32	0.59338	0.27646	0.72354	0.55292	0.9984	False
TRAF3IP3_6	TRAF3IP3	79.745/54.709/51.921/61.1/66.333/47.679	51.276/58.37/60.769/60.712/43.116/46.047	59.367	52.904	136.1	118.77	0.59296	0.27661	0.72339	0.55321	0.9984	False
CDK1_6	CDK1	132.91/159.69/143.65/146.9/157.54/160.52	135.13/144.06/147.58/142.88/139.84/128.93	149.86	139.6	120.8	299.82	0.5925	0.27676	0.72324	0.55352	0.9984	False
KAT2A_4	KAT2A	122.28/82.803/83.073/100.1/95.946/89.001	98.33/104.94/102.94/97.686/106.63/106.68	94.65	102.8	220.16	189.36	0.59229	0.72317	0.27683	0.55366	0.9984	True
NEIL3_4	NEIL3	138.22/128.64/133.26/114.4/146.88/133.5	111.6/149.03/126.5/120.05/121.77/109.75	132.11	122.48	116.9	264.3	0.59222	0.27685	0.72315	0.5537	0.9984	False
ERCC8_1	ERCC8	5.3163/2.9572/6.9228/3.9/2.369/6.3572	2.413/3.1048/6.201/2.2824/1.1653/2.3024	4.316	2.5763	3.5545	8.6349	0.59202	0.2217	0.7783	0.4434	0.9984	False
DLGAP5_4	DLGAP5	85.061/91.674/88.266/81.899/65.148/92.18	70.58/81.346/57.049/79.884/88.563/82.118	83.484	75.842	101.35	167.02	0.59131	0.27716	0.72284	0.55431	0.9984	False
ANAPC1_1	ANAPC1	81.517/106.46/62.305/85.799/95.946/60.394	87.471/65.201/70.691/78.058/65.839/72.141	80.338	72.85	336.03	160.73	0.59063	0.27738	0.72262	0.55477	0.9984	False
ATRX_6	ATRX	62.024/60.623/72.689/64.999/62.779/49.268	71.787/55.266/76.892/71.211/85.067/54.489	61.659	68.209	57.762	123.36	0.5897	0.7223	0.2777	0.55539	0.9984	True
MSH4_1	MSH4	166.58/140.47/160.95/161.2/163.46/173.23	155.03/152.76/147.58/164.79/134.01/148.12	160.65	150.09	121.81	321.41	0.58904	0.27792	0.72208	0.55583	0.9984	False
UBE2E1_4	UBE2E1	226.83/243.97/199.03/228.8/239.27/259.06	232.85/230.38/259.2/258.37/245.88/243.28	232.07	244.74	410.32	464.29	0.58805	0.72175	0.27825	0.5565	0.9984	True
SUPT3H_2	SUPT3H	47.847/35.487/46.729/62.4/48.565/47.679	38.608/45.951/31.005/52.951/43.116/42.21	47.486	41.758	73.659	95.005	0.58773	0.27836	0.72164	0.55671	0.9984	False
EP300_6	EP300	88.605/69.495/64.036/77.999/93.576/92.18	92.9/76.999/99.215/97.23/84.484/77.513	80.161	87.601	154.84	160.37	0.58752	0.72157	0.27843	0.55686	0.9984	True
MDC1_5	MDC1	38.986/23.658/31.153/39/30.797/49.268	35.592/19.871/42.167/28.302/25.054/32.233	34.551	29.669	80.074	69.124	0.58718	0.27853	0.72147	0.55706	0.9984	False
ATR_1	ATR	214.42/248.41/240.57/243.1/274.81/273.36	282.92/275.09/281.52/226.87/255.2/250.96	248.24	261.31	513.13	496.65	0.58641	0.7212	0.2788	0.5576	0.9984	True
C17orf70_2	C17orf70	95.694/122.73/143.65/126.1/117.27/138.27	132.71/123.57/142.62/120.51/152.65/123.56	122.92	132.11	289.72	245.92	0.58608	0.72109	0.27891	0.55782	0.9984	True
NonTargetControl_0047	NonTargetControl_0047	634.41/653.55/619.59/683.79/683.46/637.31	644.87/644.56/649.86/671.48/709.09/720.64	651.57	672.72	716	1303.6	0.58593	0.72104	0.27896	0.55793	0.9984	True
MRE11A_5	MRE11A	318.98/292.77/353.06/301.6/275.99/324.22	291.37/278.81/290.21/305.84/306.47/301.61	310.13	295.55	731.93	620.48	0.58545	0.27912	0.72088	0.55824	0.9984	False
H2AFX_5	H2AFX	63.796/66.538/95.188/101.4/71.071/69.929	75.406/79.483/69.451/98.599/94.972/89.792	76.703	83.949	259.83	153.46	0.58491	0.72069	0.27931	0.55861	0.9984	True
HAUS7_6	HAUS7	244.55/229.19/192.11/219.7/200.18/227.27	223.2/229.76/239.36/230.52/231.31/227.93	218.1	230.3	381.17	436.34	0.58404	0.7204	0.2796	0.55919	0.9984	True
CDC25C_6	CDC25C	253.41/280.94/238.84/247/244.01/257.47	253.97/250.25/255.48/230.98/233.06/219.49	253.26	240.16	223.33	506.68	0.58196	0.2803	0.7197	0.56059	0.9984	False
RFC5_6	RFC5	354.42/320.86/363.45/345.8/334.03/349.65	329.37/345.25/350.97/271.15/344.93/340.75	344.42	329.16	230.84	689.07	0.58108	0.28059	0.71941	0.56118	0.9984	False
GTF2H5_3	GTF2H5	147.08/189.26/150.57/162.5/182.41/185.95	171.93/178.22/173.63/184.87/199.85/169.61	168.76	179.4	348.42	337.64	0.57879	0.71863	0.28137	0.56273	0.9984	True
LIG3_6	LIG3	164.81/168.56/181.72/195/189.52/176.41	181.58/193.74/186.03/182.59/191.11/205.68	179.02	189.95	138.22	358.15	0.57761	0.71824	0.28176	0.56353	0.9984	True
CETN2_2	CETN2	207.34/201.09/179.99/172.9/214.4/211.38	215.36/185.67/186.03/232.35/221.41/215.65	197.2	208.66	300.26	394.53	0.57688	0.71799	0.28201	0.56402	0.9984	True
RECQL_6	RECQL	239.23/204.05/247.49/243.1/232.16/200.25	238.89/270.74/214.55/230.98/236.56/247.12	226.92	239.21	419.63	454	0.57672	0.71794	0.28206	0.56413	0.9984	True
C19orf40_5	C19orf40	93.921/118.29/128.07/113.1/99.499/120.79	114.62/140.34/128.98/122.79/113.62/104.37	111.62	120.23	172.3	223.32	0.57635	0.71781	0.28219	0.56438	0.9984	True
REC8_6	REC8	58.479/97.589/67.497/83.199/67.517/74.697	74.803/79.483/91.774/88.1/73.997/78.28	73.807	80.809	193.78	147.66	0.57626	0.71778	0.28222	0.56444	0.9984	True
FANCG_5	FANCG	108.1/104.98/126.34/111.8/111.34/119.2	98.33/112.39/111.62/112.75/90.893/104.37	113.41	104.73	61.364	226.89	0.57615	0.28226	0.71774	0.56452	0.9984	False
FUS_2	FUS	69.112/84.281/62.305/81.899/80.547/98.537	57.309/72.032/88.054/55.69/82.736/79.048	78.607	71.392	159.98	157.27	0.5753	0.28254	0.71746	0.56509	0.9984	False
UBE2B_1	UBE2B	350.88/300.16/318.45/327.6/313.9/284.49	304.04/294.96/346.01/269.32/316.38/280.12	315.23	300.79	521.63	630.66	0.57472	0.28274	0.71726	0.56548	0.9984	False
NME2_3	NME2	108.1/103.5/112.5/98.799/105.42/84.233	89.884/95.007/110.38/80.797/101.96/85.955	101.67	93.485	97.65	203.4	0.57373	0.28308	0.71692	0.56615	0.9984	False
RAD18_1	RAD18	74.428/100.55/95.188/97.499/92.392/63.572	112.2/88.177/117.82/77.601/84.484/88.257	86.12	93.648	220.85	172.3	0.57351	0.71685	0.28315	0.5663	0.9984	True
FAM175A_4	FAM175A	74.428/81.324/93.458/67.599/62.779/68.34	93.504/64.58/85.573/79.427/69.335/99.002	73.99	80.968	126.28	148.03	0.5735	0.71685	0.28315	0.5663	0.9984	True
SMC6_4	SMC6	132.91/125.68/136.73/113.1/91.207/117.61	121.86/124.19/141.38/134.66/143.91/102.84	118.51	127.34	273.2	237.11	0.57337	0.7168	0.2832	0.56639	0.9984	True
RNF4_4	RNF4	653.91/584.05/600.55/587.6/646.74/562.61	600.84/628.41/570.49/577.45/584.4/551.8	605	585.07	1338.5	1210.4	0.57289	0.28336	0.71664	0.56672	0.9984	False
TPR_3	TPR	88.605/103.5/84.804/98.799/63.964/74.697	74.803/75.757/84.333/75.319/72.831/80.583	84.621	77.173	219.74	169.3	0.57237	0.28354	0.71646	0.56707	0.9984	False
PSMD4_1	PSMD4	318.98/346/316.72/299/283.1/309.91	322.13/329.11/303.85/333.23/335.61/333.07	311.69	325.98	447.42	623.59	0.57218	0.7164	0.2836	0.5672	0.9984	True
RECQL5_6	RECQL5	60.252/87.239/84.804/88.399/76.993/87.412	106.17/94.386/80.613/73.037/90.311/83.652	80.155	87.401	119.71	160.36	0.57217	0.7164	0.2836	0.56721	0.9984	True
RRM2B_1	RRM2B	1.7721/1.4786/3.4614/3.9/7.1071/1.5893	4.826/3.1048/2.4804/2.2824/7.5745/6.9071	2.7289	4.0648	4.9707	5.4597	0.57171	0.67703	0.32297	0.64595	0.9984	True
XAB2_5	XAB2	30.126/17.743/24.23/31.2/24.875/30.197	21.717/27.943/16.123/29.671/26.802/13.814	25.926	21.809	26.925	51.869	0.57158	0.28369	0.71631	0.56738	0.9984	False
TOPBP1_6	TOPBP1	95.694/99.068/84.804/71.499/80.547/73.108	103.76/82.588/94.255/92.209/93.807/80.583	83.482	90.869	130.72	167.02	0.57157	0.71619	0.28381	0.56761	0.9984	True
TERT_4	TERT	427.08/384.44/356.52/425.1/431.16/424.34	388.49/462.62/426.63/416.76/410.77/438.98	407.11	423.41	934.12	814.49	0.57125	0.71609	0.28391	0.56783	0.9984	True
RFC5_2	RFC5	83.289/62.102/60.574/74.099/56.857/65.161	59.118/62.096/73.171/58.429/60.596/48.35	66.441	59.856	97.849	132.93	0.57116	0.28395	0.71605	0.56789	0.9984	False
WDR33_6	WDR33	70.884/96.11/102.11/90.999/90.023/89.001	82.042/78.241/90.534/77.601/78.658/83.652	89.303	81.67	110.63	178.67	0.57105	0.28398	0.71602	0.56797	0.9984	False
LIG4_4	LIG4	62.024/48.794/44.998/59.8/61.595/57.215	48.26/62.096/47.127/51.126/56.517/35.303	55.333	49.329	51.405	110.7	0.5706	0.28414	0.71586	0.56827	0.9984	False
POLL_5	POLL	242.78/255.8/212.88/221/270.07/187.54	230.44/244.66/253/239.19/229.56/257.86	229.99	242.22	922.42	460.13	0.5705	0.71583	0.28417	0.56834	0.9984	True
PSMD13_5	PSMD13	44.303/36.966/50.19/59.8/45.011/28.607	46.45/54.645/52.088/41.996/54.186/42.21	43.012	48.303	116.61	86.052	0.57036	0.71578	0.28422	0.56843	0.9984	True
PLA2G1B_3	PLA2G1B	235.69/264.67/247.49/286/273.62/241.57	279.91/267.01/254.24/282.56/260.44/280.12	257.55	270.5	390.53	515.27	0.57029	0.71576	0.28424	0.56848	0.9984	True
RB1_4	RB1	152.4/173/147.11/150.8/158.72/155.75	139.95/140.34/176.11/127.81/173.05/126.63	156.08	146.01	83.046	312.27	0.57028	0.28424	0.71576	0.56849	0.9984	False
FANCF_1	FANCF	118.73/107.94/119.42/111.8/84.1/92.18	123.67/101.84/99.215/115.95/115.36/125.09	104.82	113.08	210.82	209.71	0.57027	0.71575	0.28425	0.5685	0.9984	True
REV3L_2	REV3L	561.76/585.53/508.83/531.7/540.14/556.26	574.9/516.02/553.13/584.29/584.4/584.8	546.83	565.68	705.57	1094	0.56992	0.71563	0.28437	0.56873	0.9984	True
