sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
PSMB11_4	PSMB11	82.866/84.233/92.161/89.427/80.4/97.754	74.286/89.399	87.608	81.493	42.565	175.22	0.46196	0.32206	0.67794	0.64411	0.99947	False
POLR2G_1	POLR2G	134.16/127.99/110.08/125.97/110.99/121.31	131.51/125.74	121.43	128.59	92.734	242.86	0.45936	0.67701	0.32299	0.64598	0.99947	True
APLF_6	APLF	23.676/17.503/14.08/14.424/20.974/23.555	16.062/15.573	18.615	15.815	18.991	37.23	0.45884	0.3224	0.6776	0.6448	0.99947	False
RRN3_5	RRN3	118.38/144.4/104.96/133.66/116.23/136.62	136.52/128.04	124.96	132.22	221.79	249.93	0.4587	0.67678	0.32322	0.64645	0.99947	True
MCM8_6	MCM8	193.35/173.94/162.56/175.97/165.17/168.42	180.69/182.26	172.95	181.48	123.08	345.9	0.45841	0.67667	0.32333	0.64666	0.99947	True
SMUG1_2	SMUG1	30.253/18.597/33.28/31.732/32.335/32.977	30.116/35.76	29.309	32.817	31.979	58.618	0.45822	0.67658	0.32342	0.64683	0.99947	True
ANAPC1_4	ANAPC1	240.71/219.88/232.96/226.93/210.61/234.38	244.94/229.55	227.36	237.12	119.07	454.71	0.45799	0.67652	0.32348	0.64696	0.99947	True
POLDIP2_1	POLDIP2	114.43/107.21/126.72/119.24/104/115.42	100.39/114.78	114.26	107.34	67.312	228.52	0.45761	0.32362	0.67638	0.64724	0.99947	False
PPP2R1A_1	PPP2R1A	138.11/155.34/133.12/143.28/133.71/159	133.51/137.85	143.41	135.66	122.67	286.82	0.45741	0.32369	0.67631	0.64738	0.99947	False
RBX1_2	RBX1	148.63/160.81/130.56/141.35/174.78/148.4	158.61/157.46	150.11	158.03	237.42	300.22	0.45722	0.67624	0.32376	0.64751	0.99947	True
MAD2L1_2	MAD2L1	3.946/6.5636/2.56/2.8847/5.2435/5.8888	6.0232/5.1909	4.2579	5.5919	2.7626	8.5159	0.4571	0.65098	0.34902	0.69805	0.99947	True
POLR2J_1	POLR2J	9.2074/6.5636/7.6801/5.7695/5.2435/5.8888	3.0116/8.0748	6.6021	4.9435	2.1997	13.204	0.45646	0.29979	0.70021	0.59958	0.99947	False
DDB2_5	DDB2	32.883/31.724/32/30.771/33.209/40.044	28.108/31.146	33.31	29.588	11.243	66.621	0.45604	0.32417	0.67583	0.64833	0.99947	False
POLR2E_5	POLR2E	99.966/96.266/104.96/81.734/91.76/96.577	87.336/89.976	94.925	88.646	62.931	189.85	0.45571	0.3243	0.6757	0.6486	0.99947	False
SLX1B_4	SLX1B	122.33/137.84/153.6/143.28/124.1/137.8	138.53/148.81	136.06	143.58	139.54	272.13	0.45552	0.67563	0.32437	0.64874	0.99947	True
UBE2T_3	UBE2T	155.21/188.16/177.92/178.85/181.77/163.71	189.73/175.34	173.9	182.39	151.83	347.8	0.45545	0.67561	0.32439	0.64878	0.99947	True
DCLRE1B_4	DCLRE1B	110.49/155.34/102.4/127.89/126.72/104.82	136.52/118.24	120	127.05	397.36	240	0.45542	0.6756	0.3244	0.6488	0.99947	True
ORC1_5	ORC1	172.31/153.15/177.92/151.93/154.68/151.93	158.61/145.35	159.98	151.83	135.64	319.96	0.45542	0.3244	0.6756	0.64881	0.99947	False
GTF2H5_1	GTF2H5	345.93/362.09/357.12/351.94/335.58/339.2	354.36/319.53	348.52	336.5	106.19	697.03	0.4553	0.32445	0.67555	0.64889	0.99947	False
CDC20_6	CDC20	192.04/204.57/157.44/194.24/161.67/156.64	157.61/179.38	176.69	168.14	463.71	353.37	0.45474	0.32465	0.67535	0.64929	0.99947	False
AURKB_4	AURKB	69.713/64.542/72.961/90.389/64.669/104.82	69.266/97.474	76.547	82.17	267.16	153.09	0.45449	0.67526	0.32474	0.64948	0.99947	True
SIRT1_6	SIRT1	15.784/29.536/39.68/22.116/22.722/18.844	26.1/16.15	23.659	20.534	75.936	47.318	0.45433	0.3246	0.6754	0.6492	0.99947	False
PSMD8_1	PSMD8	51.298/60.166/48.64/41.348/50.687/57.71	49.189/63.445	51.268	55.865	45.266	102.54	0.45394	0.67506	0.32494	0.64987	0.99947	True
PSMD4_6	PSMD4	160.47/165.18/111.36/152.89/135.46/146.04	165.64/139	144.03	151.74	388.22	288.07	0.45387	0.67504	0.32496	0.64992	0.99947	True
FANCC_4	FANCC	85.497/76.575/79.361/68.272/61.174/80.088	83.32/77.287	74.703	80.247	79.02	149.41	0.45355	0.67492	0.32508	0.65015	0.99947	True
ING1_1	ING1	282.8/192.53/184.32/209.62/209.74/215.53	198.76/209.94	213.65	204.28	1224.5	427.3	0.4533	0.32517	0.67483	0.65034	0.99947	False
MSH6_2	MSH6	88.128/72.2/81.921/95.197/69.913/98.932	86.332/92.86	83.675	89.537	141.9	167.35	0.45309	0.67476	0.32524	0.65048	0.99947	True
GINS4_2	GINS4	149.95/152.06/156.16/136.54/168.66/134.27	160.62/153.42	149.15	156.98	163.9	298.31	0.45308	0.67475	0.32525	0.65049	0.99947	True
PSMA2_6	PSMA2	277.54/308.49/253.44/325.98/324.22/318	310.19/312.03	300.02	311.11	865.86	600.04	0.45285	0.67467	0.32533	0.65066	0.99947	True
TPR_4	TPR	206.51/223.16/172.8/207.7/210.61/207.29	207.8/182.84	204.06	194.92	282.91	408.13	0.45271	0.32538	0.67462	0.65076	0.99947	False
PSMD3_5	PSMD3	134.16/140.02/152.32/150.01/126.72/180.2	129.5/148.23	146.29	138.55	353.87	292.58	0.45267	0.32539	0.67461	0.65079	0.99947	False
TOP2A_6	TOP2A	102.6/85.327/76.801/98.081/97.878/118.95	102.39/101.51	95.692	101.95	212.72	191.38	0.45247	0.67454	0.32546	0.65093	0.99947	True
FBXW7_2	FBXW7	249.91/258.17/288/245.2/265.67/234.38	234.9/257.82	256.34	246.09	348.13	512.67	0.45241	0.32549	0.67451	0.65097	0.99947	False
POLE_1	POLE	49.983/50.321/52.48/50.964/52.435/45.933	53.205/56.524	50.303	54.839	5.7846	100.61	0.45221	0.67444	0.32556	0.65112	0.99947	True
CHEK1_6	CHEK1	68.397/66.73/71.681/54.81/58.552/77.732	60.232/61.138	65.862	60.683	71.506	131.72	0.45122	0.32592	0.67408	0.65183	0.99947	False
CLSPN_1	CLSPN	239.39/234.1/257.28/250.01/244.69/234.38	215.83/252.05	243.17	233.24	84.431	486.33	0.45021	0.32628	0.67372	0.65256	0.99947	False
MDC1_3	MDC1	156.53/166.28/138.24/140.39/137.2/159	163.63/150.54	149.17	156.95	156.61	298.35	0.45001	0.67365	0.32635	0.6527	0.99947	True
DLGAP5_4	DLGAP5	63.136/67.824/65.281/60.58/48.065/68.31	64.247/50.179	61.781	56.78	56.561	123.56	0.44989	0.32639	0.67361	0.65279	0.99947	False
IP6K3_6	IP6K3	89.443/107.21/147.2/109.62/104/131.91	121.47/118.81	113.37	120.13	440.16	226.73	0.44949	0.67346	0.32654	0.65308	0.99947	True
PPP4C_3	PPP4C	157.84/188.16/212.48/179.82/198.38/206.11	181.7/179.95	189.56	180.82	396.01	379.12	0.4487	0.32682	0.67318	0.65365	0.99947	False
IGF1R_6	IGF1R	124.96/125.8/152.32/102.89/107.49/140.15	131.51/131.5	124.43	131.5	355.65	248.86	0.44839	0.67306	0.32694	0.65387	0.99947	True
RBX1_4	RBX1	121.01/118.14/116.48/128.85/117.1/120.13	133.51/121.12	120.22	127.17	20.629	240.44	0.44815	0.67298	0.32702	0.65405	0.99947	True
UBE2C_3	UBE2C	10.523/4.3757/19.2/3.8463/4.3695/3.5333	4.0154/5.1909	6.1359	4.5663	41.63	12.272	0.44807	0.29907	0.70093	0.59814	0.99947	False
NonTargetControl_0042	NonTargetControl_0042	338.04/278.95/264.96/259.63/260.42/267.35	256.99/276.27	276.99	266.46	908.91	553.98	0.44763	0.32721	0.67279	0.65442	0.99947	False
MLH1_3	MLH1	202.56/168.47/186.88/184.62/201/221.42	203.78/200.72	193.44	202.24	333.53	386.89	0.44738	0.6727	0.3273	0.6546	0.99947	True
PSMB9_6	PSMB9	307.79/300.83/296.96/320.21/297.13/312.11	304.17/329.91	305.72	316.78	85.868	611.44	0.44721	0.67264	0.32736	0.65473	0.99947	True
APEX1_1	APEX1	117.06/130.18/144.64/126.93/115.36/106	114.44/117.08	122.75	115.75	183.89	245.5	0.44657	0.32759	0.67241	0.65519	0.99947	False
NEIL2_5	NEIL2	107.86/95.172/83.201/85.581/87.391/83.621	86.332/81.901	90.076	84.088	91.701	180.15	0.44617	0.32774	0.67226	0.65547	0.99947	False
CDK1_5	CDK1	118.38/105.02/96.001/100.97/80.4/97.754	93.359/92.283	99.098	92.82	154.27	198.2	0.44599	0.3278	0.6722	0.6556	0.99947	False
PSME3_1	PSME3	118.38/169.56/195.84/159.62/124.97/170.78	148.57/176.49	154.1	161.93	882.88	308.2	0.44594	0.67218	0.32782	0.65564	0.99947	True
GADD45A_4	GADD45A	124.96/129.08/108.8/140.39/117.1/135.44	127.49/137.85	125.5	132.57	136.62	251.01	0.4459	0.67216	0.32784	0.65567	0.99947	True
PARP2_5	PARP2	341.99/307.39/279.04/284.63/334.71/308.57	303.17/291.85	308.52	297.45	649.37	617.04	0.44548	0.32799	0.67201	0.65597	0.99947	False
GTF2H2_2	GTF2H2	224.92/192.53/247.04/225.97/226.34/199.04	210.81/207.64	218.53	209.22	405.18	437.06	0.44546	0.32799	0.67201	0.65599	0.99947	False
PSMB3_3	PSMB3	14.469/8.7515/6.4001/13.462/18.352/15.311	6.0232/16.15	12.06	9.8749	20.182	24.12	0.44488	0.32345	0.67655	0.64689	0.99947	False
FAN1_2	FAN1	142.06/126.9/147.2/118.27/145.07/137.8	129.5/127.47	135.81	128.48	129.08	271.61	0.4447	0.32827	0.67173	0.65653	0.99947	False
HMGB2_2	HMGB2	410.38/410.22/401.92/413.48/492.01/393.37	411.58/400.86	419.05	406.18	1292	838.1	0.44441	0.32837	0.67163	0.65674	0.99947	False
HAUS6_5	HAUS6	42.091/30.63/43.52/48.079/42.822/41.222	48.185/42.104	41.018	45.042	33.695	82.036	0.44435	0.6716	0.3284	0.65679	0.99947	True
RAD51D_3	RAD51D	290.69/339.12/322.56/291.36/312.86/318	307.18/294.73	311.96	300.89	352.82	623.92	0.44315	0.32883	0.67117	0.65766	0.99947	False
PSMC4_6	PSMC4	74.974/77.669/51.2/76.927/59.426/82.443	62.239/66.329	69.468	64.252	151.22	138.94	0.44254	0.32905	0.67095	0.6581	0.99947	False
MLH3_3	MLH3	42.091/54.697/57.6/54.81/44.569/61.244	50.193/44.988	52.031	47.519	57.041	104.06	0.44227	0.32915	0.67085	0.65829	0.99947	False
RAD51B_6	RAD51B	272.27/322.71/291.84/286.55/307.62/288.55	293.13/317.8	294.49	305.21	313.5	588.98	0.442	0.67076	0.32924	0.65849	0.99947	True
TP73_3	TP73	351.19/325.99/352/331.75/342.57/349.8	388.49/321.84	342.07	353.6	121.39	684.14	0.44087	0.67035	0.32965	0.65931	0.99947	True
TCEA1_4	TCEA1	238.08/237.38/227.84/255.78/265.67/277.95	256.99/262.43	249.84	259.7	370.72	499.68	0.44084	0.67034	0.32966	0.65933	0.99947	True
POLN_2	POLN	110.49/88.609/93.441/120.2/108.36/113.07	110.42/88.246	105.09	98.715	147.81	210.19	0.43997	0.32998	0.67002	0.65996	0.99947	False
PSMA7_1	PSMA7	264.38/236.29/248.32/239.43/265.67/243.8	230.89/248.59	249.39	239.57	158.59	498.77	0.43938	0.33019	0.66981	0.66039	0.99947	False
TDP1_4	TDP1	290.69/332.56/330.24/304.82/285.77/296.8	337.3/298.19	306.27	317.14	404.11	612.54	0.43918	0.66973	0.33027	0.66053	0.99947	True
EGFR_4	EGFR	265.7/258.17/256/246.16/290.14/247.33	244.94/255.51	260.18	250.17	262.19	520.36	0.43882	0.3304	0.6696	0.66079	0.99947	False
POLR2B_1	POLR2B	60.505/109.39/88.321/83.658/93.508/78.91	91.351/88.823	84.378	90.078	265	168.76	0.43875	0.66958	0.33042	0.66084	0.99947	True
SPDL1_1	SPDL1	448.53/445.23/450.56/420.21/469.29/429.88	428.65/432.58	443.68	430.61	294.05	887.35	0.43865	0.33046	0.66954	0.66092	0.99947	False
POLE2_4	POLE2	515.61/485.71/463.36/468.29/498.13/482.88	504.94/493.14	485.35	499.01	371.94	970.7	0.43837	0.66944	0.33056	0.66112	0.99947	True
CDC6_4	CDC6	46.037/43.757/30.72/50.964/31.461/37.688	33.127/38.067	39.399	35.512	67.612	78.799	0.43797	0.3307	0.6693	0.6614	0.99947	False
CHEK1_4	CHEK1	244.65/224.26/247.04/251.93/238.58/227.31	230.89/267.04	238.74	248.31	123.69	477.49	0.43773	0.66921	0.33079	0.66158	0.99947	True
SIRT1_3	SIRT1	114.43/117.05/106.24/143.28/125.84/114.24	132.51/120.55	119.63	126.39	167.93	239.26	0.4367	0.66884	0.33116	0.66233	0.99947	True
RMI1_3	RMI1	122.33/113.77/90.881/87.504/102.25/98.932	93.359/98.051	101.9	95.676	179.14	203.8	0.43597	0.33143	0.66857	0.66286	0.99947	False
RAD51D_1	RAD51D	332.78/319.43/340.48/324.05/330.34/333.31	319.23/318.38	330	318.8	55.161	659.99	0.43569	0.33153	0.66847	0.66306	0.99947	False
MCM10_1	MCM10	94.704/122.52/119.04/113.47/111.86/113.07	138.53/101.51	112.08	118.59	92.464	224.16	0.43468	0.6681	0.3319	0.6638	0.99947	True
PSMB11_1	PSMB11	17.099/36.1/26.88/29.809/26.217/38.866	29.112/34.029	28.214	31.475	61.5	56.428	0.43415	0.66788	0.33212	0.66424	0.99947	True
RAD54L_6	RAD54L	644.51/645.42/623.37/609.64/666.79/623.04	646.49/594.07	635.18	619.73	426.1	1270.4	0.4337	0.33225	0.66775	0.66451	0.99947	False
NonTargetControl_0022	NonTargetControl_0022	80.236/83.139/89.601/91.35/79.526/101.29	95.367/90.553	87.206	92.929	69.064	174.41	0.43336	0.66762	0.33238	0.66476	0.99947	True
TCEA1_1	TCEA1	274.91/236.29/224/253.86/238.58/252.04	260/251.47	246.09	255.7	313.29	492.18	0.43315	0.66755	0.33245	0.6649	0.99947	True
PSMD8_6	PSMD8	193.35/196.91/202.24/222.13/214.98/249.69	225.87/216.87	212.4	221.32	439.49	424.79	0.43302	0.6675	0.3325	0.665	0.99947	True
RFWD2_3	RFWD2	71.028/82.045/69.121/88.466/87.391/103.64	78.301/99.781	82.823	88.392	162.73	165.65	0.4327	0.66738	0.33262	0.66523	0.99947	True
CDC25C_2	CDC25C	47.352/53.603/51.2/43.271/47.191/61.244	58.224/51.333	50.33	54.67	39.825	100.66	0.43259	0.66734	0.33266	0.66531	0.99947	True
POLE_2	POLE	107.86/96.266/101.12/73.08/75.156/85.977	100.39/89.399	88.966	94.734	201.99	177.93	0.4324	0.66728	0.33272	0.66545	0.99947	True
LIG1_3	LIG1	52.613/55.791/51.2/51.925/56.804/50.644	54.208/61.138	53.113	57.569	6.4415	106.23	0.43232	0.66725	0.33275	0.66551	0.99947	True
POLR1B_3	POLR1B	19.73/28.442/30.72/26.924/34.082/32.977	32.124/31.146	28.374	31.631	27.221	56.749	0.43226	0.6672	0.3328	0.66561	0.99947	True
NonTargetControl_0013	NonTargetControl_0013	6.5767/3.2818/6.4001/8.6542/7.8652/2.3555	6.0232/7.498	5.3121	6.7208	6.6669	10.624	0.43221	0.64911	0.35089	0.70179	0.99947	True
MGMT_1	MGMT	31.568/21.879/32/21.155/23.596/25.911	20.077/25.378	25.667	22.573	22.799	51.335	0.43184	0.33281	0.66719	0.66563	0.99947	False
STAG2_4	STAG2	172.31/180.5/170.24/200.01/159.05/164.89	152.59/180.53	174.02	165.97	208.41	348.04	0.43153	0.33304	0.66696	0.66608	0.99947	False
CDC16_1	CDC16	244.65/271.3/276.48/276.94/259.55/262.64	252.97/257.24	265.02	255.1	152.63	530.03	0.43079	0.33331	0.66669	0.66662	0.99947	False
RAD51C_6	RAD51C	263.07/248.32/234.24/234.63/242.95/290.91	263.01/259.55	251.61	261.27	470.3	503.22	0.43066	0.66664	0.33336	0.66671	0.99947	True
SPICE1_4	SPICE1	393.29/338.03/348.16/338.48/372.29/365.11	352.35/342.03	358.68	347.15	473.87	717.37	0.43054	0.3334	0.6666	0.6668	0.99947	False
RFC1_5	RFC1	18.415/12.033/19.2/17.308/14.856/20.022	10.039/20.187	16.729	14.242	9.137	33.458	0.42999	0.33232	0.66768	0.66465	0.99947	False
GADD45A_3	GADD45A	199.93/254.89/218.88/245.2/242.95/223.78	245.95/233.02	230.17	239.39	416.57	460.34	0.42989	0.66636	0.33364	0.66727	0.99947	True
CCNO_6	CCNO	422.22/432.1/401.92/442.33/486.77/427.53	414.59/429.69	434.73	422.08	811.41	869.46	0.42904	0.33395	0.66605	0.66789	0.99947	False
RMI1_2	RMI1	84.182/84.233/75.521/90.389/81.274/104.82	78.301/83.055	86.274	80.643	102.02	172.55	0.4287	0.33407	0.66593	0.66814	0.99947	False
CDC16_3	CDC16	313.05/332.56/311.04/314.44/325.09/308.57	301.16/312.03	317.35	306.55	86.991	634.69	0.42865	0.33409	0.66591	0.66818	0.99947	False
HAUS2_2	HAUS2	44.721/60.166/57.6/55.772/62.048/65.955	49.189/56.524	57.295	52.729	53.266	114.59	0.42655	0.33485	0.66515	0.6697	0.99947	False
POLG2_1	POLG2	93.389/123.61/140.8/114.43/158.18/126.02	119.46/115.93	124.41	117.68	494.82	248.82	0.42649	0.33487	0.66513	0.66975	0.99947	False
SPICE1_2	SPICE1	146/155.34/124.16/144.24/132.83/128.38	119.46/143.62	138.06	130.98	142.8	276.13	0.42623	0.33497	0.66503	0.66994	0.99947	False
MRE11A_2	MRE11A	38.145/35.006/35.84/41.348/42.822/41.222	31.12/39.797	38.952	35.193	10.354	77.905	0.42597	0.33506	0.66494	0.67013	0.99947	False
PSMB3_6	PSMB3	188.09/194.72/207.36/220.2/221.97/229.66	231.89/205.91	209.79	218.51	271.11	419.58	0.4258	0.66487	0.33513	0.67025	0.99947	True
BRIP1_2	BRIP1	199.93/218.79/208.64/184.62/195.76/195.51	173.67/211.67	200.25	191.73	140.2	400.51	0.42575	0.33514	0.66486	0.67029	0.99947	False
PARP3_3	PARP3	193.35/231.91/243.2/240.4/247.32/219.06	221.85/216.87	228.42	219.35	409.66	456.84	0.42456	0.33558	0.66442	0.67116	0.99947	False
PSMB10_6	PSMB10	143.37/106.11/134.4/143.28/122.35/135.44	125.48/121.12	130.12	123.28	206.42	260.25	0.42412	0.33574	0.66426	0.67148	0.99947	False
SLX1B_2	SLX1B	334.1/392.72/384/346.17/401.12/341.55	346.33/362.21	365.64	354.18	856.84	731.28	0.42364	0.33591	0.66409	0.67183	0.99947	False
RRM2B_5	RRM2B	67.082/59.072/70.401/72.119/86.517/55.355	68.262/77.287	67.71	72.635	121.61	135.42	0.42323	0.66394	0.33606	0.67212	0.99947	True
POLD4_4	POLD4	139.43/167.37/154.88/188.47/152.06/163.71	158.61/177.65	160.29	167.86	277.66	320.57	0.42296	0.66384	0.33616	0.67232	0.99947	True
PSMD2_1	PSMD2	55.244/40.475/38.4/48.079/23.596/24.733	33.127/32.876	36.619	33.001	161.43	73.238	0.42273	0.33624	0.66376	0.67248	0.99947	False
PSME2_1	PSME2	14.469/17.503/10.24/10.577/12.235/12.955	12.046/18.457	12.777	14.913	7.3592	25.554	0.42255	0.66175	0.33825	0.67651	0.99947	True
XPA_1	XPA	102.6/105.02/98.561/98.081/92.634/104.82	103.4/109.01	100.19	106.17	22.946	200.38	0.42232	0.6636	0.3364	0.67279	0.99947	True
PARP3_6	PARP3	203.88/261.45/241.92/229.82/268.29/263.82	226.87/242.24	243.76	234.43	621.09	487.51	0.42228	0.33641	0.66359	0.67282	0.99947	False
MAP10_3	MAP10	72.343/100.64/87.041/97.12/102.25/83.621	79.305/89.399	89.853	84.201	135.23	179.71	0.42161	0.33666	0.66334	0.67331	0.99947	False
FANCL_5	FANCL	124.96/132.37/165.12/110.58/157.3/133.09	135.52/122.85	135.98	129.03	418.37	271.97	0.42156	0.33667	0.66333	0.67335	0.99947	False
KIF3B_3	KIF3B	84.182/106.11/88.321/83.658/96.13/85.977	80.309/89.399	90.393	84.732	77.546	180.79	0.42097	0.33689	0.66311	0.67378	0.99947	False
XAB2_4	XAB2	607.69/584.16/554.24/588.49/544.45/560.62	592.28/581.96	572.86	587.1	577.72	1145.7	0.42075	0.66303	0.33697	0.67394	0.99947	True
RNF168_4	RNF168	96.02/114.86/128/128.85/119.73/130.73	129.5/121.7	119.05	125.54	172.21	238.1	0.4203	0.66287	0.33713	0.67426	0.99947	True
NonTargetControl_0005	NonTargetControl_0005	278.85/239.57/275.2/314.44/323.35/262.64	264.02/278	280.87	270.92	1001	561.74	0.41984	0.3373	0.6627	0.67461	0.99947	False
NIPBL_6	NIPBL	331.46/364.28/362.24/321.17/339.08/362.75	328.26/342.6	346.41	335.36	350.27	692.81	0.41983	0.3373	0.6627	0.67461	0.99947	False
PPP2R1A_6	PPP2R1A	252.54/266.92/244.48/245.2/246.44/241.44	253.98/263.58	249.37	258.74	86.151	498.73	0.41958	0.6626	0.3374	0.67479	0.99947	True
PSMA7_3	PSMA7	378.82/364.28/422.4/387.52/401.12/367.46	378.46/418.74	386.42	398.09	483.92	772.85	0.41956	0.6626	0.3374	0.67481	0.99947	True
TAF1A_5	TAF1A	142.06/123.61/136.96/134.62/134.58/122.49	149.58/129.2	132.2	139.01	59.881	264.39	0.41922	0.66247	0.33753	0.67505	0.99947	True
RAD52_4	RAD52	14.469/14.221/11.52/13.462/13.109/16.489	17.066/14.996	13.797	15.998	2.7292	27.595	0.41884	0.66087	0.33913	0.67826	0.99947	True
ERCC6_6	ERCC6	77.605/75.481/85.761/78.85/72.534/71.844	71.274/72.096	76.876	71.684	25.897	153.75	0.41874	0.3377	0.6623	0.6754	0.99947	False
PMS2_4	PMS2	106.54/100.64/97.281/75.003/85.643/90.688	97.374/98.051	92.033	97.712	128.96	184.07	0.41858	0.66224	0.33776	0.67552	0.99947	True
RFC5_1	RFC5	109.17/100.64/104.96/129.81/100.5/123.67	103.4/132.66	110.9	117.12	154.46	221.81	0.41729	0.66177	0.33823	0.67646	0.99947	True
C19orf40_6	C19orf40	144.69/125.8/133.12/168.28/158.18/136.62	154.59/147.08	143.72	150.79	259.36	287.44	0.41708	0.66169	0.33831	0.67662	0.99947	True
AURKB_2	AURKB	306.47/355.53/353.28/342.32/346.07/375.71	341.31/373.17	345.92	356.89	520.56	691.84	0.41701	0.66167	0.33833	0.67667	0.99947	True
TUBB4B_2	TUBB4B	335.41/342.4/345.6/330.78/311.99/333.31	377.45/313.19	333.07	343.82	139.89	666.14	0.41655	0.6615	0.3385	0.677	0.99947	True
CDC7_1	CDC7	30.253/35.006/32/38.463/31.461/32.977	28.108/31.722	33.255	29.861	8.8153	66.509	0.41615	0.33863	0.66137	0.67727	0.99947	False
CDK1_3	CDK1	93.389/89.702/93.441/84.619/85.643/106	102.39/92.86	91.872	97.511	60.087	183.74	0.41595	0.66128	0.33872	0.67744	0.99947	True
ERCC2_6	ERCC2	92.074/112.68/74.241/105.77/77.778/100.11	89.344/84.785	92.695	87.035	237.74	185.39	0.41575	0.3388	0.6612	0.67759	0.99947	False
SMEK2_2	SMEK2	195.99/205.66/215.04/233.66/205.37/196.69	224.86/177.65	208.35	199.87	198.13	416.71	0.41575	0.3388	0.6612	0.67759	0.99947	False
C17orf70_2	C17orf70	71.028/90.796/106.24/93.273/86.517/102.47	91.351/102.09	90.965	96.571	157.65	181.93	0.4156	0.66115	0.33885	0.6777	0.99947	True
RASSF7_4	RASSF7	359.09/352.25/382.72/341.36/357.43/358.04	363.4/375.48	358.27	369.39	184.31	716.54	0.41533	0.66105	0.33895	0.6779	0.99947	True
POLE2_5	POLE2	88.128/70.012/94.721/81.734/73.408/97.754	73.282/83.632	83.658	78.286	127.21	167.32	0.41528	0.33897	0.66103	0.67794	0.99947	False
BUB1B_6	BUB1B	168.36/192.53/216.32/201.93/207.12/207.29	189.73/190.33	198.29	190.03	285.2	396.59	0.41484	0.33913	0.66087	0.67826	0.99947	False
HAUS3_3	HAUS3	55.244/43.757/52.48/44.233/58.552/34.155	66.255/39.797	47.318	51.353	82.226	94.636	0.41471	0.66082	0.33918	0.67835	0.99947	True
MSH5_6	MSH5	155.21/178.31/177.92/171.16/182.65/143.69	182.7/167.84	167.54	175.11	237.22	335.09	0.41355	0.6604	0.3396	0.6792	0.99947	True
BARD1_6	BARD1	36.829/31.724/24.32/32.694/26.217/36.511	39.151/29.992	31.011	34.268	27.037	62.023	0.41346	0.66035	0.33965	0.6793	0.99947	True
XRCC6_4	XRCC6	53.929/74.387/52.48/61.541/46.317/48.288	53.205/49.026	55.423	51.072	108.36	110.85	0.4132	0.33973	0.66027	0.67946	0.99947	False
APEX2_4	APEX2	107.86/89.702/80.641/91.35/87.391/80.088	108.42/82.478	89.056	94.563	102.64	178.11	0.41269	0.66008	0.33992	0.67983	0.99947	True
SMUG1_6	SMUG1	11.838/10.939/2.56/10.577/11.361/5.8888	13.05/6.9213	7.8732	9.5089	15.353	15.746	0.41221	0.65168	0.34832	0.69664	0.99947	True
BUB3_4	BUB3	173.62/204.57/172.8/217.32/206.24/195.51	196.76/208.21	194.28	202.4	333.81	388.57	0.4119	0.65979	0.34021	0.68041	0.99947	True
NUDT1_5	NUDT1	320.94/293.17/327.68/321.17/311.99/290.91	288.11/313.19	310.65	300.39	240.73	621.3	0.4118	0.34024	0.65976	0.68049	0.99947	False
CEP63_5	CEP63	132.85/124.71/156.16/125.01/136.33/144.86	143.55/142.46	136.21	143.01	148.42	272.43	0.41156	0.65967	0.34033	0.68067	0.99947	True
UBE2T_6	UBE2T	77.605/62.354/70.401/86.542/87.391/111.89	93.359/80.171	81.279	86.514	298.39	162.56	0.41065	0.65934	0.34066	0.68133	0.99947	True
TXN_6	TXN	98.65/68.918/74.241/88.466/102.25/98.932	89.344/75.557	87.595	82.162	198.68	175.19	0.41046	0.34073	0.65927	0.68147	0.99947	False
MSH3_5	MSH3	34.199/30.63/40.96/28.847/40.2/38.866	36.139/41.528	35.298	38.74	26.686	70.596	0.40965	0.65897	0.34103	0.68207	0.99947	True
WAPAL_5	WAPAL	57.875/62.354/67.841/63.464/57.678/56.533	59.228/72.096	60.83	65.347	19.109	121.66	0.40951	0.65892	0.34108	0.68217	0.99947	True
TERT_1	TERT	148.63/214.41/229.12/219.24/221.97/215.53	196.76/233.59	206.08	214.39	883.13	412.15	0.40925	0.65882	0.34118	0.68236	0.99947	True
BUB1B_2	BUB1B	236.76/258.17/239.36/245.2/277.03/255.57	256.99/264.74	251.66	260.83	223.24	503.31	0.40913	0.65878	0.34122	0.68244	0.99947	True
RAD9A_4	RAD9A	122.33/135.65/143.36/150.01/127.59/153.11	135.52/127.47	138.21	131.43	151.86	276.43	0.40787	0.34168	0.65832	0.68337	0.99947	False
CLK2_1	CLK2	231.5/247.23/271.36/236.55/275.28/242.62	243.94/275.7	250.21	259.33	335.84	500.42	0.40778	0.65828	0.34172	0.68343	0.99947	True
NUDT1_3	NUDT1	131.53/135.65/152.32/127.89/144.19/151.93	132.51/134.39	140.26	133.45	109.52	280.53	0.40703	0.34199	0.65801	0.68399	0.99947	False
POLG_6	POLG	265.7/264.73/299.52/300.01/325.97/315.64	288.11/280.89	294.34	284.47	642.01	588.69	0.40678	0.34208	0.65792	0.68417	0.99947	False
GTF2H5_4	GTF2H5	228.87/206.75/184.32/218.28/204.49/203.75	200.77/197.26	207.29	199.01	226.92	414.57	0.40664	0.34214	0.65786	0.68427	0.99947	False
